"left","relation","right","owl_type","match_type","path","equalSimilarityStemmed","prefix","suffix","equalSimilarityStemmeddeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher","path_stemmed","smoaDistance","umbcSim","hammingDistance","umbcphrasesim","outlier"
"http://cmt#adjustedBy","=","http://conference#has_a_review_reference_or_expertise","op","FF",0.0,0.0,0.03333333333333333,0.1,0.0,0.11428571428571428,0.0,0.002269437381376823,0.0,0.09540747851133347,0.1318422960892086
"http://cmt#writeReview","=","http://conference#has_a_track-workshop-tutorial_chair","op","FF",0.11805555555555555,0.0,0.03333333333333333,0.09090909090909091,0.0,0.11805555555555555,0.0,0.04651595652103424,0.033333333333333326,0.06549413502216339,0.12481687948837784
"http://cmt#markConflictOfInterest","=","http://conference#issues","op","FF",0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.13031236827373505,0.0,0.23981469869613647,0.18790833667736642
"http://cmt#memberOfConference","=","http://conference#was_a_steering_committee_of","op","FF",0.15815108094519859,0.2,0.043478260869565216,0.1111111111111111,0.2,0.08333333333333334,0.0,0.3000596649944782,0.04347826086956519,0.29442280530929565,0.3967405174152154
"http://cmt#Rejection","=","http://conference#Conference_proceedings","c","FF",0.15000000000000002,0.0,0.1111111111111111,0.09523809523809523,0.0,0.10101010101010101,0.0,0.0,0.0,0.0,0.15209436669140886
"http://cmt#hasAuthor","=","http://conference#was_a_member_of","op","FF",0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.3842364532019704,0.20745548605918884,0.25,0.0683223307132721,0.42465031278486043
"http://cmt#submitPaper","=","http://conference#invited_by","op","FF",0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.08103931788355112,0.0,0.18483980000019073,0.16154206886028513
"http://cmt#assignReviewer","=","http://conference#was_a_track-workshop_chair_of","op","FF",0.09583333333333333,0.0,0.08333333333333333,0.041666666666666664,0.0,0.125,0.0,0.0832864511758089,0.04166666666666663,0.09924754500389099,0.12952995694580716
"http://cmt#PaperAbstract","=","http://conference#Workshop","c","FF",0.0787878787878788,0.0,0.125,0.07692307692307693,0.0,0.0787878787878788,0.0,0.0365523251821287,0.0,0.1106603667140007,0.12558474337787356
"http://cmt#co-writePaper","=","http://conference#has_contributions","op","FF",0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.05776536464691162,0.0,0.11850275099277496,0.1330032022530776
"http://cmt#Rejection","=","http://conference#Conference","c","FF",0.1,0.0,0.2,0.2,0.0,0.09090909090909091,0.0,0.0,0.0,0.04915608465671539,0.1870142684662627
"http://cmt#AssociatedChair","=","http://conference#Steering_committee","c","FF",0.05718954248366013,0.0,0.06666666666666667,0.06666666666666667,0.0,0.08333333333333333,0.0,0.21519890683703125,0.05882352941176472,0.20184536278247833,0.19081329074267955
"http://cmt#paperID","=","http://conference#is_a_full_paper_submission_date","dp","FF",0.4907738095238095,0.16666666666666666,0.19230769230769232,0.14285714285714285,0.16666666666666666,0.4300595238095238,0.5294221282593375,0.30470598582178354,0.0,0.6540360450744629,0.827807525413756
"http://cmt#writeReview","=","http://conference#has_a_commtitee","op","FF",0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.3380559540889526,0.0,0.0,0.0,0.32275984963068416
"http://cmt#AssociatedChair","=","http://conference#Review_expertise","c","FF",0.09583333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0625,0.0,0.042348770424723625,0.0,0.08136001974344254,0.11295526704768089
"http://cmt#hasCo-author","=","http://conference#has_a_publisher","op","FF",0.05555555555555555,0.3333333333333333,0.2727272727272727,0.09090909090909091,0.3333333333333333,0.0,0.45055595408895266,0.0,0.23076923076923073,0.3293890357017517,0.6055043821775804
"http://cmt#hasProgramCommitteeMember","=","http://conference#was_a_steering_committee_of","op","FF",0.45335002687943865,0.2,0.0,0.08695652173913043,0.2,0.40317460317460313,0.48108643568005893,0.4617613159740965,0.12,0.5394991040229797,0.7923276670497281
"http://cmt#endReview","=","http://conference#issues","op","FF",0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.06543199345469475,0.11111111111111116,0.13884499669075012,0.17838857512165032
"http://cmt#hasProgramCommitteeMember","=","http://conference#has_a_topic_or_a_submission_contribution","op","FF",0.26694199047140216,0.14285714285714285,0.0,0.0,0.14285714285714285,0.06084656084656084,0.2827104226074141,0.11674985786279042,0.11764705882352944,0.12508991360664368,0.38521336311433785
"http://cmt#endReview","=","http://conference#was_a_committee_chair_of","op","FF",0.20535714285714285,0.0,0.1111111111111111,0.05,0.0,0.13392857142857142,0.0,0.12064045667648315,0.0,0.18136745691299438,0.19647485826655342
"http://cmt#co-writePaper","=","http://conference#belong_to_a_conference_volume","op","FF",0.13148148148148148,0.0,0.08,0.08333333333333333,0.0,0.10000000000000002,0.0,0.0,0.040000000000000036,0.1619323343038559,0.14956493507925248
"http://cmt#detailsEnteredBy","=","http://conference#has_been_assigned_a_review_reference","op","FF",0.08333333333333333,0.0,0.0,0.0,0.0,0.09298109298109299,0.19421159064590277,0.03003250388428569,0.0,0.24166901409626007,0.25721163592073304
"http://cmt#logoURL","=","http://conference#has_gender","dp","FF",0.08012820512820512,0.0,0.0,0.14285714285714285,0.0,0.08012820512820512,0.0,0.016894491389393806,0.0,0.0,0.14194038225681282
"http://cmt#assignedByReviewer","=","http://conference#belongs_to_reviewers","op","FF",0.0,0.3333333333333333,0.05555555555555555,0.4444444444444444,0.3333333333333333,0.8,0.5546619005064045,0.0,0.0,0.7717922925949097,1.0853299140364254
"http://cmt#Paper","=","http://conference#Reviewer","c","FF",0.06666666666666667,0.0,0.2,0.4,0.0,0.2,0.0,0.056020017713308334,0.0,0.0930524617433548,0.3348808610546218
"http://cmt#hasBeenAssigned","=","http://conference#is_given_by","op","FF",0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.20441117882728577,0.1333333333333333,0.18426412343978882,0.22299900085224314
"http://cmt#Chairman","=","http://conference#Conference_participant","c","FF",0.10267857142857142,0.0,0.125,0.09523809523809523,1.0,0.038461538461538464,0.050000000000000044,0.04170912876725197,0.09523809523809523,0.016369476914405823,0.9491523483059029
"http://cmt#AuthorNotReviewer","=","http://conference#Active_conference_participant","c","FF",0.18333333333333335,0.0,0.058823529411764705,0.07407407407407407,0.0,0.1126984126984127,0.050000000000000044,0.18743251683190465,0.18518518518518523,0.0991017296910286,0.23042054780168097
"http://cmt#addProgramCommitteeMember","=","http://conference#gives_presentations","op","FF",0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.18824404761904762,0.0,0.21033026091754436,0.040000000000000036,0.0,0.23138719375920258
"http://cmt#Decision","=","http://conference#Track-workshop_chair","c","FF",0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.010790819302201271,0.05555555555555558,0.017207225784659386,0.12921006316071024
"http://cmt#ProgramCommitteeChair","=","http://conference#Camera_ready_contribution","c","FF",0.2723111583405701,0.0,0.047619047619047616,0.043478260869565216,0.0,0.06388888888888888,0.0,0.06799857318401337,0.08695652173913049,0.07530803978443146,0.2082299305375389
"http://cmt#endReview","=","http://conference#has_a_publisher","op","FF",0.06666666666666667,0.0,0.07692307692307693,0.1111111111111111,0.0,0.225,0.0,0.004947049543261528,0.0,0.16566719114780426,0.18333396003377217
"http://cmt#PaperFullVersion","=","http://conference#Poster","c","FF",0.11203703703703705,0.0,0.16666666666666666,0.125,0.0,0.11203703703703705,0.050000000000000044,0.0808335393667221,0.0625,0.032110851258039474,0.16586140449506362
"http://cmt#Author","=","http://conference#Presentation","c","FF",0.0625,0.0,0.08333333333333333,0.08333333333333333,0.09491687928951403,0.14285714285714285,0.0,0.001021222211420536,0.0,0.14278271794319153,0.17121593084866993
"http://cmt#Rejection","=","http://conference#Track","c","FF",0.09090909090909091,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.19948936821139973
"http://cmt#rejectPaper","=","http://conference#gives_presentations","op","FF",0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.4083333333333333,0.0,0.1633764300495386,0.11111111111111116,0.08747828751802444,0.3241258224959435
"http://cmt#markConflictOfInterest","=","http://conference#has_a_review","op","FF",0.19444444444444442,0.0,0.0,0.0,0.0,0.19444444444444442,0.0,0.027530791858832043,0.045454545454545414,0.026110459119081497,0.19277881202472502
"http://cmt#Chairman","=","http://conference#Passive_conference_participant","c","FF",0.08928571428571429,0.0,0.03571428571428571,0.07142857142857142,0.0,0.025641025641025644,0.0,0.03821564962466558,0.0,0.016369476914405823,0.11623412828365137
"http://cmt#markConflictOfInterest","=","http://conference#has_tracks","op","FF",0.0,0.0,0.0,0.2222222222222222,0.0,0.16666666666666666,0.0,0.025149529178937275,0.045454545454545414,0.05991419404745102,0.19874156334604556
"http://cmt#Document","=","http://conference#Invited_speaker","c","FF",0.03333333333333333,0.0,0.07142857142857142,0.07142857142857142,0.0,0.10476190476190475,0.0,0.0,0.0714285714285714,0.010794010013341904,0.1251601745116591
"http://cmt#hasProgramCommitteeMember","=","http://conference#has_important_dates","op","FF",0.0,0.25,0.17647058823529413,0.058823529411764705,0.25,0.14484126984126985,0.3345514950166113,0.014052413714428743,0.16000000000000003,0.07152186334133148,0.43591713456000014
"http://cmt#paperAssignmentToolsRunBy","=","http://conference#issues","op","FF",0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.04115978302434087,0.0,0.08779259026050568,0.11498684721571903
"http://cmt#enterReviewCriteria","=","http://conference#has_a_review_reference_or_expertise","op","FF",0.5476190476190476,0.16666666666666666,0.06666666666666667,0.05263157894736842,0.16666666666666666,0.5198412698412698,0.34167144179486053,0.4653420710625748,0.06666666666666665,0.42477449774742126,0.7840261812127204
"http://cmt#PaperFullVersion","=","http://conference#Track","c","FF",0.13992673992673993,0.0,0.0,0.0,0.0,0.13992673992673993,0.0,0.036306157087286316,0.0,0.04436751827597618,0.15584774538224017
"http://cmt#Author","=","http://conference#Conference_contribution","c","FF",0.06458333333333333,0.0,0.0,0.045454545454545456,0.0,0.041666666666666664,0.0,0.0,0.045454545454545414,0.11961501836776733,0.12566425092418945
"http://cmt#PaperAbstract","=","http://conference#Track-workshop_chair","c","FF",0.10795454545454546,0.0,0.3076923076923077,0.07692307692307693,0.0,0.10795454545454546,0.35223085208912075,0.03319692239165306,0.0,0.09844699501991272,0.3767770771030372
"http://cmt#Paper","=","http://conference#Conference","c","FF",0.08333333333333333,0.0,0.0,0.2,0.0,0.1,0.0,0.07711686939001083,0.0,0.17035965621471405,0.18254923220288694
"http://cmt#User","=","http://conference#Topic","c","FF",0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0019420783501118422,0.13963246073022167
"http://cmt#reviewerBiddingStartedBy","=","http://conference#was_a_committee_of","op","FF",0.045321637426900575,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.06759023666381836,0.0,0.1667989045381546,0.14471343562279063
"http://cmt#assignReviewer","=","http://conference#has_a_committee_chair","op","FF",0.12214912280701753,0.0,0.1111111111111111,0.07142857142857142,0.0,0.125,0.0,0.18704492668621242,0.11111111111111116,0.16526110470294952,0.19168082921985682
"http://cmt#startReviewerBidding","=","http://conference#was_a_committe_co-chair_of","op","FF",0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.16099692968551857
"http://cmt#markConflictOfInterest","=","http://conference#is_a_topis_of_conference_parts","op","FF",0.14400428003369178,0.16666666666666666,0.045454545454545456,0.045454545454545456,0.16666666666666666,0.3218264578558696,0.394411283334938,0.0,0.12,0.09314355254173279,0.4532173415700546
"http://cmt#ConferenceMember","=","http://conference#Review","c","FF",0.06623931623931624,0.0,0.125,0.16666666666666666,0.0,0.07777777777777778,0.0,0.07708197366446257,0.0625,0.010972565971314907,0.15108830245321178
"http://cmt#acceptPaper","=","http://conference#was_a_steering_committee_of","op","FF",0.07417582417582418,0.0,0.043478260869565216,0.08695652173913043,0.0,0.18333333333333335,0.0,0.06904875859618187,0.04347826086956519,0.054181016981601715,0.1419429840745701
"http://cmt#adjustedBy","=","http://conference#reviews","op","FF",0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0898837223649025,0.0,0.13624747097492218,0.1821559861198438
"http://cmt#Person","=","http://conference#Regular_author","c","FF",0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.39760395884513855,0.07692307692307687,0.29597577452659607,0.4878756336206723
"http://cmt#Meta-Review","=","http://conference#Contribution_1th-author","c","FF",0.041666666666666664,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.050000000000000044,0.07327298074960709,0.12249825092696384
"http://cmt#paperAssignmentToolsRunBy","=","http://conference#has_a_review_reference_or_expertise","op","FF",0.25851023976023974,0.0,0.03333333333333333,0.04,0.0,0.22836677211677212,0.15663548669979543,0.13876674184575677,0.09999999999999998,0.11871842294931412,0.2750833028047427
"http://cmt#ProgramCommittee","=","http://conference#Organizing_committee","c","FF",0.5416666666666666,0.5,0.0625,0.5625,0.5,0.5,0.6282768777614138,0.594862550497055,0.052631578947368474,0.5955298542976379,1.1521840730067545
"http://cmt#paperAssignmentFinalizedBy","=","http://conference#has_a_publisher","op","FF",0.046031746031746035,0.0,0.07692307692307693,0.07692307692307693,0.0,0.06666666666666667,0.0,0.05503637157380581,0.07692307692307687,0.3131573796272278,0.21027777415938848
"http://cmt#readByMeta-Reviewer","=","http://conference#has_a_publisher","op","FF",0.03518518518518519,0.0,0.07692307692307693,0.15384615384615385,0.0,0.12222222222222223,0.0,0.11397286752859752,0.05555555555555558,0.17123344540596008,0.16429322508163594
"http://cmt#memberOfProgramCommittee","=","http://conference#belong_to_a_conference_volume","op","FF",0.2447668072668073,0.0,0.08333333333333333,0.08333333333333333,0.0,0.07539682539682539,0.0,0.0,0.07999999999999996,0.20914101600646973,0.22332539179395516
"http://cmt#paperID","=","http://conference#has_an_expertise","dp","FF",0.10795454545454546,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.40980629539951574,0.0,0.0714285714285714,0.0,0.3653145656314766
"http://cmt#reviewCriteriaEnteredBy","=","http://conference#has_a_steering_committee","op","FF",0.04945054945054945,0.0,0.047619047619047616,0.043478260869565216,0.0,0.06666666666666667,0.19271248151097964,0.1323523928100864,0.04347826086956519,0.17704768478870392,0.22659438508319052
"http://cmt#markConflictOfInterest","=","http://conference#has_a_committee_co-chair","op","FF",0.07380952380952381,0.0,0.05,0.05,0.0,0.0,0.0,0.024044911687572796,0.13636363636363635,0.032204482704401016,0.14072130494520985
"http://cmt#User","=","http://conference#Rejected_contribution","c","FF",0.03333333333333333,0.0,0.25,0.05,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.193031971825545
"http://cmt#hasSubjectArea","=","http://conference#has_a_program_committee","op","FF",0.19262820512820514,0.25,0.21428571428571427,0.07142857142857142,0.25,0.10416666666666666,0.3734868477057973,0.03337704762816429,0.15000000000000002,0.07733140885829926,0.45579179952028515
"http://cmt#enterConferenceDetails","=","http://conference#has_a_steering_committee","op","FF",0.12538850038850038,0.0,0.047619047619047616,0.047619047619047616,0.0,0.15,0.0,0.14980432794739804,0.045454545454545414,0.18602968752384186,0.17224572638986843
"http://cmt#ExternalReviewer","=","http://conference#Conference","c","FF",0.06349206349206349,0.0,0.1,0.2,0.0,0.05,0.0,0.013491182588040829,0.0625,0.08323211222887039,0.14754511918772695
"http://cmt#writePaper","=","http://conference#was_a_committee_chair_of","op","FF",0.15651709401709402,0.0,0.1,0.05,0.0,0.11805555555555555,0.050000000000000044,0.04991086199879646,0.050000000000000044,0.10059069097042084,0.1498070255968273
"http://cmt#PaperFullVersion","=","http://conference#Regular_author","c","FF",0.10548941798941798,0.0,0.0625,0.0625,0.0,0.10548941798941798,0.0,0.08802906547983487,0.0,0.18471179902553558,0.146459012398076
"http://cmt#Meta-Reviewer","=","http://conference#Contribution_1th-author","c","FF",0.02631578947368421,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0120094520971179,0.050000000000000044,0.15657252073287964,0.1412191273399117
"http://cmt#assignedByAdministrator","=","http://conference#has_a_track-workshop-tutorial_chair","op","FF",0.038461538461538464,0.0,0.06666666666666667,0.1,0.0,0.0625,0.31125372834210263,0.09350394643843174,0.06666666666666665,0.08539383113384247,0.28472868564074844
"http://cmt#Document","=","http://conference#Review","c","FF",0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.18528394401073456,0.17799803714553036
"http://cmt#AssociatedChair","=","http://conference#Paper","c","FF",0.0625,0.0,0.2,0.2,0.0,0.0625,0.0,0.012968678958714008,0.0,0.09952639043331146,0.18251155702000213
"http://cmt#Conference","=","http://conference#Accepted_contribution","c","FF",0.041666666666666664,0.0,0.15,0.2,0.0,0.045454545454545456,0.29704684317718943,0.0,0.09999999999999998,0.07219991832971573,0.2975536063504543
"http://cmt#Bid","=","http://conference#Conference_part","c","FF",0.17045454545454547,0.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.005190229509025812,0.0,0.025940539315342903,0.18343929666150777
"http://cmt#Rejection","=","http://conference#Call_for_paper","c","FF",0.0787878787878788,0.0,0.1111111111111111,0.1111111111111111,0.0,0.15476190476190477,0.0,0.009794083423912525,0.0,0.11004339158535004,0.14397991934337562
"http://cmt#endReview","=","http://conference#has_contributions","op","FF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006142825819551945,0.13967614394029065
"http://cmt#Meta-Reviewer","=","http://conference#Reviewer","c","FF",0.5,0.5,0.6666666666666666,1.0,0.5,0.5,0.9,0.5,0.08333333333333337,0.75,1.5030397343767004
"http://cmt#paperAssignmentToolsRunBy","=","http://conference#has_a_publisher","op","FF",0.049229691876750706,0.0,0.07692307692307693,0.08,0.0,0.11944444444444444,0.0,0.0392328726593405,0.07999999999999996,0.2905217111110687,0.20295187978483084
"http://cmt#hasConferenceMember","=","http://conference#has_contributions","op","FF",0.0,0.3333333333333333,0.375,0.0625,0.3333333333333333,0.0,0.5784096290449882,0.0530889518558979,0.3157894736842105,0.12055498361587524,0.6639001353089489
"http://cmt#endReview","=","http://conference#is_a_topis_of_conference_parts","op","FF",0.11378205128205128,0.0,0.1111111111111111,0.0,0.0,0.26684472934472936,0.0,0.0,0.040000000000000036,0.3488515615463257,0.3072810604032778
"http://cmt#ProgramCommittee","=","http://conference#Accepted_contribution","c","FF",0.08846153846153847,0.0,0.0625,0.05,0.0,0.08333333333333333,0.0,0.049883659929037094,0.0,0.07961258292198181,0.11398268684263498
"http://cmt#addProgramCommitteeMember","=","http://conference#has_a_review","op","FF",0.10317460317460317,0.0,0.1,0.1,0.0,0.08531746031746032,0.0,0.05050015961751342,0.040000000000000036,0.0,0.1308695258472277
"http://cmt#assignedTo","=","http://conference#has_a_topic_or_a_submission_contribution","op","FF",0.0,0.0,0.0,0.0,0.0,0.0,0.24564911901416076,0.01198278988401095,0.05882352941176472,0.09940341860055923,0.2578518520979355
"http://cmt#Author","=","http://conference#Conference_participant","c","FF",0.11666666666666667,0.0,0.047619047619047616,0.16666666666666666,0.0,0.041666666666666664,0.0,0.16811403632164001,0.04761904761904767,0.11322572082281113,0.17977138688239194
"http://cmt#Conference","=","http://conference#Publisher","c","FF",0.1111111111111111,0.0,0.0,0.2,0.0,0.1,0.0,0.006464208941906691,0.0,0.09457997232675552,0.1693232365897819
"http://cmt#Author","=","http://conference#Conference_contributor","c","FF",0.10476190476190475,0.0,0.0,0.3333333333333333,0.28613327636318403,0.11309523809523808,0.0,0.3671029210090637,0.04761904761904767,0.5591933727264404,0.6057770631911487
"http://cmt#setMaxPapers","=","http://conference#has_a_publisher","op","FF",0.08442265795206971,0.0,0.07692307692307693,0.16666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.3393222391605377,0.25987170044224306
"http://cmt#assignedByReviewer","=","http://conference#has_an_abstract","op","FF",0.02631578947368421,0.0,0.15384615384615385,0.07692307692307693,0.0,0.125,0.0,0.05854009184986353,0.05555555555555558,0.07917848974466324,0.14130578599335875
"http://cmt#Co-author","=","http://conference#Conference_fees","c","FF",0.03125,0.0,0.25,0.07142857142857142,0.0,0.02631578947368421,0.09999999999999998,0.0,0.1428571428571429,0.01615201309323311,0.2250626524236416
"http://cmt#User","=","http://conference#Conference_contribution","c","FF",0.06904761904761905,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0054803588427603245,0.0,0.0,0.12079254120915736
"http://cmt#paperID","=","http://conference#has_a_URL","dp","FF",0.08116883116883117,0.0,0.0,0.0,0.0,0.08116883116883117,0.0,0.0,0.1428571428571429,0.0,0.16708177306402824
"http://cmt#reviewCriteriaEnteredBy","=","http://conference#reviews","op","FF",0.0,0.25,0.8571428571428571,0.0,0.25,0.3333333333333333,0.762019099590723,0.17510641862948736,0.26086956521739135,0.7125464081764221,1.1244786234521933
"http://cmt#readByMeta-Reviewer","=","http://conference#was_a_committee_of","op","FF",0.03715170278637771,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.06759023666381836,0.11111111111111116,0.16736027598381042,0.15736053223262533
"http://cmt#enterConferenceDetails","=","http://conference#has_tutorials","op","FF",0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.17679266693691412,0.045454545454545414,0.3076724708080292,0.25759172697586713
"http://cmt#enterReviewCriteria","=","http://conference#contributes","op","FF",0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.008179419363538424,0.10526315789473684,0.03316286951303482,0.1384630702150434
"http://cmt#Administrator","=","http://conference#Conference_announcement","c","FF",0.06458333333333333,0.0,0.045454545454545456,0.07692307692307693,0.0,0.0,0.0,0.01748575083911419,0.0,0.0,0.11774337007764087
"http://cmt#memberOfProgramCommittee","=","http://conference#has_been_assigned_a_review_reference","op","FF",0.1755952380952381,0.0,0.0,0.0,0.0,0.16137566137566137,0.0,0.0851299997108678,0.16129032258064513,0.16033369302749634,0.21366102226690836
"http://cmt#hasProgramCommitteeMember","=","http://conference#was_a_track-workshop_chair_of","op","FF",0.07858220211161387,0.0,0.08333333333333333,0.041666666666666664,0.0,0.05897435897435898,0.0,0.1524215837319692,0.07999999999999996,0.19696274399757385,0.16388757090679093
"http://cmt#ConferenceMember","=","http://conference#Regular_contribution","c","FF",0.07107843137254902,0.0,0.15789473684210525,0.125,0.0,0.0,0.23950922579417921,0.0530889518558979,0.052631578947368474,0.10259805619716644,0.25109071807763544
"http://cmt#hasDecision","=","http://conference#invites_co-reviewers","op","FF",0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.11829224228858948,0.12775772561458829
"http://cmt#readByReviewer","=","http://conference#is_part_of_conference_volumes","op","FF",0.11712962962962963,0.0,0.08,0.08,0.0,0.18585858585858586,0.0,0.024901941418647766,0.07999999999999996,0.12411554157733917,0.1531393948226279
"http://cmt#submitPaper","=","http://conference#has_a_track-workshop-tutorial_chair","op","FF",0.1125,0.0,0.03333333333333333,0.09090909090909091,0.0,0.1125,0.0,0.0,0.0,0.08889000862836838,0.1299672492604163
"http://cmt#co-writePaper","=","http://conference#was_a_committee_chair_of","op","FF",0.10096153846153846,0.0,0.1,0.05,0.0,0.0625,0.0,0.03239301219582558,0.0,0.08429635316133499,0.11993045638684664
"http://cmt#submitPaper","=","http://conference#invites_co-reviewers","op","FF",0.0,0.0,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0,0.08103931788355112,0.0,0.15599684417247772,0.14552807581932423
"http://cmt#enterReviewCriteria","=","http://conference#has_a_program_committee","op","FF",0.12698412698412698,0.0,0.05,0.05263157894736842,0.0,0.10317460317460318,0.0,0.11075026790301006,0.09999999999999998,0.14901311695575714,0.15086565741457295
"http://cmt#Paper","=","http://conference#Organizing_committee","c","FF",0.038461538461538464,0.0,0.0,0.2,0.0,0.0,0.0,0.07511264085769653,0.0,0.05865082889795303,0.1655869292756162
"http://cmt#Meta-Reviewer","=","http://conference#Call_for_paper","c","FF",0.06666666666666667,0.0,0.0,0.16666666666666666,0.0,0.18333333333333335,0.0,0.045873988419771194,0.16666666666666663,0.0465262308716774,0.20692294747781678
"http://cmt#enterConferenceDetails","=","http://conference#has_a_review","op","FF",0.13675213675213674,0.0,0.1,0.1,0.0,0.1537037037037037,0.0,0.04514933625857035,0.045454545454545414,0.15288452804088593,0.1534286342019415
"http://cmt#markConflictOfInterest","=","http://conference#has_a_submitted_contribution","op","FF",0.10500610500610501,0.0,0.04,0.09090909090909091,0.0,0.125,0.18132612691193417,0.08310759564240773,0.16000000000000003,0.0,0.24082677715652426
"http://cmt#co-writePaper","=","http://conference#has_a_publisher","op","FF",0.03571428571428571,0.0,0.0,0.16666666666666666,0.0,0.1,0.0,0.03331509605050087,0.0,0.3183114528656006,0.24187300452524635
"http://cmt#Conference","=","http://conference#Information_for_participants","c","FF",0.05555555555555555,0.0,0.038461538461538464,0.0,0.0,0.0,0.26937077483099325,0.012986944988369942,0.0,0.19064906239509583,0.2854909268380615
"http://cmt#hasProgramCommitteeMember","=","http://conference#has_a_publisher","op","FF",0.08582621082621082,0.25,0.23076923076923078,0.15384615384615385,0.25,0.047619047619047616,0.3630105132152097,2.704184929219385E-4,0.12,0.054993219673633575,0.441466876785318
"http://cmt#maxPapers","=","http://conference#is_an_abstract_submission_date","dp","FF",0.19317950567950568,0.0,0.038461538461538464,0.1111111111111111,0.0,0.14186507936507933,0.0,0.0,0.038461538461538436,0.10418947041034698,0.16557805653956092
"http://cmt#readByMeta-Reviewer","=","http://conference#issues","op","FF",0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.08434116840362549,0.12545835912339626
"http://cmt#Bid","=","http://conference#Registeered_applicant","c","FF",0.03571428571428571,0.0,0.0,0.05,0.0,0.0,0.0,0.10315186530351639,0.0,0.14715328812599182,0.14466425911467373
"http://cmt#ConferenceChair","=","http://conference#Conference_announcement","c","FF",0.6145833333333334,0.5,0.6666666666666666,0.045454545454545456,0.5,0.5384615384615384,0.7587138863000933,0.5770695614628494,0.4545454545454546,0.03205079957842827,1.253526788347518
"http://cmt#name","=","http://conference#has_the_last_name","dp","FF",0.5714285714285714,0.25,0.2857142857142857,1.0,0.25,0.5714285714285714,0.7222222222222222,0.0,0.0714285714285714,0.773762583732605,1.3252550527540283
"http://cmt#hasCo-author","=","http://conference#has_important_dates","op","FF",0.0,0.3333333333333333,0.2727272727272727,0.11764705882352941,0.3333333333333333,0.08333333333333334,0.41965648854961835,0.0,0.17647058823529416,0.05134013295173645,0.5371210302149709
"http://cmt#Administrator","=","http://conference#Contribution_1th-author","c","FF",0.029411764705882353,0.0,0.05,0.15384615384615385,0.0,0.0,0.0,0.0,0.050000000000000044,0.06835947185754776,0.12735670881718725
"http://cmt#Reviewer","=","http://conference#Conference_contribution","c","FF",0.054093567251461985,0.0,0.09090909090909091,0.09090909090909091,0.0,0.05,0.0,0.0120094520971179,0.09090909090909094,0.13016672432422638,0.12912434150732865
"http://cmt#co-writePaper","=","http://conference#was_an_organizing_committee_of","op","FF",0.038461538461538464,0.0,0.08333333333333333,0.038461538461538464,0.0,0.05555555555555555,0.0,0.07511264085769653,0.038461538461538436,0.07518328726291656,0.1121409555666606
"http://cmt#printHardcopyMailingManifests","=","http://conference#is_part_of_conference_volumes","op","FF",0.14474206349206348,0.0,0.04,0.06896551724137931,0.0,0.1965277777777778,0.0,0.0549333514936734,0.0,0.07289297133684158,0.15601823442427162
"http://cmt#ProgramCommitteeMember","=","http://conference#Organizer","c","FF",0.08806022408963586,0.0,0.045454545454545456,0.2222222222222222,0.0,0.0,0.0,0.06179537375768026,0.045454545454545414,0.13487978279590607,0.17707791615063048
