left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath_stemmed,lin_stemmed,path,lin,equalSimilarityStemmed,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,wuPalmer_stemmed,fuzzyjaccard,levenshteinDistance,hammingDistance,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://cmt#PaperAbstract,=,http://conference#Passive_conference_participant,c,FF,0.7053221288515407,0.0,0.7053221288515407,0.5541880341880342,0.01647326874992093,0.0,0.1656192391486509,0.05547004018040939,0.0,0.5541880341880342,0.5541880341880342,0.25462293327600444,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.05897435897435898,0.7053221288515407,0.09999999999999998,0.7053221288515407,0.08278795174723695,0.08450926654040813,0.0,0.0,0.0,0.0,0.7053221288515407,0.0,0.0,0.10822510822510822,0.0,0.25,0.0714285714285714,0.0,0.5541880341880342,0.0,0.11861980706453323,0.5541880341880342,0.0,0.0
http://cmt#ConferenceMember,=,http://conference#Contribution_co-author,c,FF,0.7453701097663946,0.0625,0.7453701097663946,0.7097222222222223,0.0,0.0,0.17375700280112044,0.04329590640041771,0.0,0.7097222222222223,0.7097222222222223,0.327904686456746,0.1875,0.0625,0.0,0.0,0.0625,0.0625,0.07142857142857142,0.7453701097663946,0.35909186683522976,0.7453701097663946,0.06125212842813482,0.0530889518558979,0.0,0.0,0.0,0.0,0.2676175714726311,0.0,0.0,0.36363636363636365,0.0,0.30000000000000004,0.15000000000000002,0.0,0.7097222222222223,0.0,0.0683223307132721,0.7097222222222223,0.0625,0.0625
http://cmt#PaperAbstract,=,http://conference#Extended_abstract,c,FF,0.6333333333333333,0.48,0.6333333333333333,0.5924250041897101,0.5637375358219958,0.5,0.5625,0.5,0.5,0.5924250041897101,0.5924250041897101,0.6025216911763903,0.07692307692307693,0.48,0.0,0.3333333333333333,0.6153846153846154,0.48,0.7013888888888888,0.6333333333333333,0.6662129461584997,0.6333333333333333,0.535803681042705,0.557763610035181,0.0,0.46398491861645047,0.4375,0.4375,0.06519868753817995,0.46398491861645047,0.0,0.8761904761904762,0.28,0.5625,0.0625,0.0,0.5924250041897101,0.0,0.5452141165733337,0.0,0.48,0.48
http://cmt#printHardcopyMailingManifests,=,http://conference#has_tracks,op,FF,0.26666666666666666,0.0,0.0,0.6933634992458522,0.04074185892817849,0.0,0.0,0.0,0.0,0.4241379310344828,0.4241379310344828,0.09382496552582162,0.06896551724137931,0.0,0.0,0.0,0.1111111111111111,0.0,0.11349206349206349,0.0,0.0,0.48051619433198384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22275641025641024,0.0,0.13793103448275867,0.0,0.0,0.9333333333333333,0.0,0.0,0.4241379310344828,0.0,0.0
http://cmt#Bid,=,http://conference#Workshop,c,FF,0.23529411764705882,0.0,0.23529411764705882,0.0,0.05845125428863085,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.2448962404776856,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.23529411764705882,0.0,0.23529411764705882,0.05845125428863085,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#assignReviewer,=,http://conference#has_a_committee_co-chair,op,FF,0.4242424242424242,0.0,0.09090909090909091,0.5767450142450142,0.0,0.0,0.02631578947368421,0.0,0.0,0.5248447204968945,0.5248447204968945,0.2608450490511858,0.1,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.09090909090909091,0.0,0.19090909090909092,0.026240957330742182,0.10375847551040351,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.25,0.09999999999999998,0.0,0.5119047619047619,0.0,0.13477908074855804,0.5248447204968945,0.0,0.0
http://cmt#Chairman,=,http://conference#Conference_part,c,FF,0.23026315789473684,0.0,0.23026315789473684,0.5725,0.03827137361218041,0.0,0.09375,0.0,0.0,0.5725,0.5725,0.2651763821401911,0.125,0.0,0.0,0.0,0.07142857142857142,0.0,0.10096153846153846,0.23026315789473684,0.050000000000000044,0.23026315789473684,0.06530634001258565,0.018090609461069107,0.0,0.0,0.0,0.0,0.23026315789473684,0.0,0.0,0.19642857142857142,0.0,0.2142857142857143,0.1428571428571429,0.0,0.5725,0.0,0.0,0.5725,0.0,0.0
http://cmt#rejectPaper,=,http://conference#has_a_publisher,op,FF,0.28289473684210525,0.0,0.28289473684210525,0.4601010101010101,0.03591069064996553,0.0,0.07142857142857142,0.0,0.0,0.4601010101010101,0.4601010101010101,0.16643667874230855,0.07692307692307693,0.0,0.0,0.0,0.18181818181818182,0.0,0.18333333333333335,0.28289473684210525,0.0,0.28289473684210525,0.03171561938836,0.03331509605050087,0.0,0.0,0.0,0.0,0.28289473684210525,0.0,0.0,0.30952380952380953,0.0,0.15384615384615385,0.0,0.0,0.4601010101010101,0.0,0.3341040015220642,0.4601010101010101,0.0,0.0
http://cmt#Meta-Review,=,http://conference#Track,c,FF,0.16666666666666666,0.0,0.16666666666666666,0.0,0.025967478691408644,0.0,0.1,0.0,0.0,0.0,0.0,0.09446240794158155,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.025967478691408644,0.021340835839509964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.07011326402425766,0.0,0.0,0.0
http://cmt#writeReview,=,http://conference#has_a_review_reference_or_expertise,op,FF,0.9536258948023654,0.2702702702702703,0.9536258948023654,0.975,0.4017798447635654,0.3333333333333333,0.6309523809523808,0.6419823141006489,0.16666666666666666,0.5168831168831169,0.5168831168831169,0.6302792959494697,0.06666666666666667,0.2702702702702703,0.0,0.14285714285714285,0.2,0.2702702702702703,0.4781746031746031,0.9536258948023654,0.45622739497356957,0.9536258948023654,0.4774176828400086,0.46458483549455803,0.0,0.10217644914250759,0.20833333333333334,0.2405626121623441,0.9536258948023654,0.10217644914250759,0.0,0.5859788359788359,0.11627906976744186,0.19999999999999996,0.0,0.0,0.8727941176470588,0.0,0.5482125282287598,0.5168831168831169,0.9,0.45751633986928103
http://cmt#Administrator,=,http://conference#Conference_www,c,FF,0.33253588516746413,0.0,0.33253588516746413,0.43223443223443225,0.0,0.0,0.06971153846153846,0.0,0.0,0.43223443223443225,0.43223443223443225,0.18605796975567188,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.33253588516746413,0.0,0.33253588516746413,0.030522043797409255,0.0,0.0,0.0,0.0,0.0,0.33253588516746413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43223443223443225,0.0,0.0,0.43223443223443225,0.0,0.0
http://cmt#Meta-Reviewer,=,http://conference#Organization,c,FF,0.10526315789473684,0.0,0.10526315789473684,0.47222222222222215,0.0,0.0,0.03125,0.0,0.0,0.47222222222222215,0.47222222222222215,0.13802651376342465,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.031929610346534396,0.01050510536879301,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.08333333333333337,0.08333333333333337,0.0,0.47222222222222215,0.0,0.0,0.47222222222222215,0.0,0.0
http://cmt#AssociatedChair,=,http://conference#Track-workshop_chair,c,FF,0.5,0.2068965517241379,0.5,0.5976608187134502,0.5,0.5,0.5,0.5,0.5,0.5976608187134502,0.5976608187134502,0.49943550038675477,0.06666666666666667,0.2068965517241379,0.0,0.3333333333333333,0.3333333333333333,0.2068965517241379,0.5,0.5,0.4015151515151516,0.5,0.5,0.5,0.0,0.23366281493308147,0.0,0.0,0.5,0.23366281493308147,0.0,0.5,0.0,0.38888888888888884,0.0,0.0,0.5976608187134502,0.0,0.4406565725803375,0.44050340555142414,0.2068965517241379,0.2068965517241379
http://cmt#acceptPaper,=,http://conference#has_important_dates,op,FF,0.0,0.0,0.0,0.48748114630467565,0.12388616269108382,0.034003462593018056,0.0,0.0,0.0,0.5059011164274322,0.5059011164274322,0.10354980649566098,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.33809523809523806,0.0,0.0,0.27746924128503075,0.0,0.02589165564859286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635989010989011,0.0,0.2941176470588235,0.0,0.0,0.5111111111111111,0.0,0.06228504702448845,0.5059011164274322,0.0,0.0
http://cmt#detailsEnteredBy,=,http://conference#reviews,op,FF,0.1,0.0,0.0,0.5238095238095238,0.04030654254671255,0.15456586485327456,0.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.20462240072637733,0.125,0.0,0.0,0.0,0.0625,0.0,0.05555555555555555,0.0,0.0,0.26190476190476186,0.0,0.09345436096191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.1875,0.125,0.0,0.5238095238095238,0.0,0.17010147869586945,0.5238095238095238,0.0,0.0
http://cmt#Acceptance,=,http://conference#Conference_document,c,FF,0.41428571428571426,0.08333333333333337,0.41428571428571426,0.0,0.0,0.0,0.10555555555555556,0.08862842327440534,0.0,0.0,0.0,0.14160236444951524,0.1,0.08333333333333337,0.0,0.0,0.16666666666666666,0.08333333333333337,0.0,0.41428571428571426,0.30952380952380953,0.41428571428571426,0.06244900238033772,0.15162500739097595,0.0,0.0,0.0,0.0,0.41428571428571426,0.0,0.0,0.0,0.0,0.16666666666666663,0.16666666666666663,0.0,0.0,0.0,0.24417021870613098,0.0,0.08333333333333337,0.08333333333333337
http://cmt#paperAssignmentFinalizedBy,=,http://conference#has_a_committee_chair,op,FF,0.45454545454545453,0.0,0.3752911690992186,0.637948717948718,0.04427735569800014,0.027507456835728705,0.10963573463573466,0.05965403514078316,0.0,0.5202686202686203,0.5202686202686203,0.2651892541512937,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.07979302832244008,0.3752911690992186,0.0,0.3941176470588236,0.09043757837231851,0.09657300511995952,0.0,0.0,0.0,0.0,0.3752911690992186,0.0,0.0,0.24780578898225958,0.0,0.1923076923076923,0.15384615384615385,0.0,0.5202686202686203,0.0,0.11382602900266647,0.5202686202686203,0.0,0.0
http://cmt#assignReviewer,=,http://conference#has_been_assigned_a_review_reference,op,FF,0.3159075224292615,0.3902439024390244,0.3159075224292615,0.0,0.7545888295552171,0.6666666666666666,0.14947089947089945,0.0,0.3333333333333333,0.0,0.0,0.6610004560045915,0.0,0.3902439024390244,0.0,0.3333333333333333,0.0,0.3902439024390244,0.8952380952380952,0.3159075224292615,0.7161884520014169,0.09545454545454546,0.07174991302618618,0.5676668720940748,0.0,0.4995624529338914,0.0,0.0,0.3159075224292615,0.11650141275055294,0.0,1.0,0.0,0.4516129032258065,0.032258064516129004,0.0,0.8691176470588236,0.0,0.7058282494544983,0.0,0.3902439024390244,0.3902439024390244
http://cmt#enterConferenceDetails,=,http://conference#has_a_program_committee,op,FF,0.48161764705882354,0.0,0.6746498599439775,0.6933634992458522,0.07871753754164208,0.13599209109894764,0.19116161616161617,0.23859073228398653,0.0,0.4890206411945542,0.4890206411945542,0.30128296354777606,0.05,0.0,0.0,0.0,0.05,0.0,0.13095238095238096,0.6746498599439775,0.0,0.48051619433198384,0.1243003164803126,0.1754464382926623,0.0,0.0,0.0,0.0,0.6746498599439775,0.0,0.0,0.35485347985347987,0.0,0.13636363636363635,0.09090909090909094,0.0,0.6918518518518518,0.0,0.20667344331741333,0.4890206411945542,0.0,0.0
http://cmt#assignExternalReviewer,=,http://conference#has_a_topic_or_a_submission_contribution,op,FF,0.5695843887794353,0.038461538461538436,0.5695843887794353,0.47954545454545455,0.021174501413444968,0.030033528192672077,0.14040710751237068,0.0,0.0,0.47954545454545455,0.47954545454545455,0.5290097573705791,0.0,0.038461538461538436,0.0,0.0,0.0,0.038461538461538436,0.05808080808080809,0.5695843887794353,0.15795079450372296,0.5695843887794353,0.04942875450690563,0.18124156879882017,0.0,0.0,0.0,0.0,0.5695843887794353,0.0,0.0,0.24264705882352944,0.0,0.1470588235294118,0.05882352941176472,0.0,0.4003787878787879,0.0,0.21527129411697388,0.47954545454545455,0.34285714285714286,0.038461538461538436
http://cmt#markConflictOfInterest,=,http://conference#was_a_program_committee_of,op,FF,0.3246753246753247,0.0,0.7761265909872721,0.4806699346405229,0.1019131931792948,0.25810146771917597,0.19880952380952377,0.36467353427430554,0.2,0.0,0.0,0.18104282051390366,0.045454545454545456,0.0,0.0,0.125,0.09090909090909091,0.0,0.125,0.7761265909872721,0.0,0.2407268170426065,0.1784730071553008,0.024044911687572796,0.0,0.10295985743460564,0.0,0.0,0.7761265909872721,0.10295985743460564,0.0,0.4532163742690058,0.0,0.2727272727272727,0.18181818181818177,0.0,0.5058823529411764,0.0,0.05965632200241089,0.0,0.0,0.0
http://cmt#maxPapers,=,http://conference#has_a_URL,dp,FF,0.40522875816993464,0.0,0.40522875816993464,0.5555555555555555,0.0,0.0,0.09191176470588236,0.0,0.0,0.5555555555555555,0.5555555555555555,0.1341930605272652,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.06512605042016806,0.40522875816993464,0.0,0.40522875816993464,0.0,0.0,0.0,0.0,0.0,0.0,0.40522875816993464,0.0,0.0,0.2361111111111111,0.0,0.33333333333333337,0.11111111111111116,0.0,0.5555555555555555,0.0,0.0,0.5555555555555555,0.0,0.0
http://cmt#Conference,=,http://conference#Track-workshop_chair,c,FF,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.1731617454475337,0.05555555555555555,0.0,0.0,0.0,0.1,0.0,0.038461538461538464,0.10526315789473684,0.0,0.10526315789473684,0.029375026299167228,0.04801984131336212,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.07142857142857142,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.3542359471321106,0.0,0.0,0.0
http://cmt#acceptedBy,=,http://conference#is_a_topis_of_conference_parts,op,FF,0.23026315789473684,0.06451612903225801,0.0,0.4461538461538461,0.04390539321230486,0.0,0.0,0.0,0.0,0.35555555555555557,0.35555555555555557,0.026373208896882144,0.04,0.06451612903225801,0.0,0.0,0.0,0.06451612903225801,0.08585858585858586,0.0,0.27321428571428574,0.28431372549019607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15079365079365079,0.0,0.16000000000000003,0.0,0.0,0.505982905982906,0.0,0.03791140764951706,0.35555555555555557,0.06451612903225801,0.06451612903225801
http://cmt#ProgramCommittee,=,http://conference#Presentation,c,FF,0.4019607843137255,0.0,0.4019607843137255,0.6626984126984128,0.04313422662680865,0.05926873360934564,0.08846153846153847,0.1563674770215316,0.0,0.6626984126984128,0.6626984126984128,0.15192288032785448,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.07142857142857142,0.4019607843137255,0.09999999999999998,0.4019607843137255,0.07202130120890507,0.08816074952483177,0.0,0.0,0.0,0.0,0.4019607843137255,0.0,0.0,0.21428571428571427,0.0,0.1875,0.125,0.0,0.6626984126984128,0.0,0.17793069779872894,0.6626984126984128,0.0,0.0
http://cmt#Co-author,=,http://conference#Camera_ready_contribution,c,FF,0.29947089947089944,0.0,0.29947089947089944,0.5485,0.0,0.0,0.06960784313725489,0.0,0.0,0.5485,0.5485,0.0,0.125,0.0,0.0,0.0,0.043478260869565216,0.0,0.027777777777777776,0.29947089947089944,0.050000000000000044,0.29947089947089944,0.0,0.0,0.0,0.0,0.0,0.0,0.29947089947089944,0.0,0.0,0.15873015873015872,0.0,0.21739130434782605,0.04347826086956519,0.0,0.5485,0.0,0.06029553711414337,0.5485,0.0,0.0
http://cmt#Decision,=,http://conference#Camera_ready_contribution,c,FF,0.4173976608187135,0.07407407407407407,0.4173976608187135,0.27666666666666667,0.0,0.0,0.09875541125541125,0.13668775013574322,0.0,0.27666666666666667,0.27666666666666667,0.24793384953869135,0.125,0.07407407407407407,0.0,0.0,0.375,0.07407407407407407,0.0,0.4173976608187135,0.3196123310206709,0.4173976608187135,0.07164776728733328,0.01414560154080391,0.0,0.0,0.0,0.0,0.4173976608187135,0.0,0.0,0.0,0.0,0.26086956521739135,0.0,0.0,0.27666666666666667,0.0,0.0,0.27666666666666667,0.07407407407407407,0.07407407407407407
http://cmt#PaperAbstract,=,http://conference#Important_dates,c,FF,0.0,0.0,0.0,0.0,0.0691568555321215,0.05104238209858378,0.0,0.0,0.0,0.0,0.0,0.09358945081432689,0.07142857142857142,0.0,0.0,0.0,0.07692307692307693,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.05943013308569789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34134615384615385,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.061302341520786285,0.0,0.0,0.0
http://cmt#Decision,=,http://conference#Program_committee,c,FF,0.4019607843137255,0.0,0.4019607843137255,0.3946078431372549,0.0,0.0,0.08846153846153847,0.18874146331093877,0.0,0.3946078431372549,0.3946078431372549,0.2379334592352239,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.4019607843137255,0.0,0.4019607843137255,0.09062518056570275,0.04674423858523369,0.0,0.0,0.0,0.0,0.4019607843137255,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.3946078431372549,0.0,0.15819497406482697,0.3946078431372549,0.0,0.0
http://cmt#rejectPaper,=,http://conference#has_a_committee_co-chair,op,FF,0.3,0.0,0.3,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.14955743484246575,0.05,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.3,0.0,0.3,0.035005430109383034,0.07353762164711952,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.15000000000000002,0.050000000000000044,0.0,0.3452380952380952,0.0,0.08161042630672455,0.0,0.0,0.0
http://cmt#writeReview,=,http://conference#reviews,op,FF,0.21052631578947367,0.5714285714285714,0.0,0.975,0.5328786890933778,0.5,0.0,0.0,0.5,0.5616883116883117,0.5616883116883117,0.49241971117558175,0.5454545454545454,0.5714285714285714,0.0,0.5,0.8571428571428571,0.5714285714285714,0.5833333333333334,0.0,0.7933972310969115,0.5869565217391304,0.0,0.2717166803777218,0.0,0.42894622713476,0.0,0.0,0.0,0.42894622713476,0.0,0.6428571428571428,0.0,0.4545454545454546,0.09090909090909094,0.0,0.5616883116883117,0.0,0.7709677219390869,0.5616883116883117,0.5714285714285714,0.5714285714285714
http://cmt#hasConferenceMember,=,http://conference#was_a_committee_chair_of,op,FF,0.7266535322262877,0.0,0.7266535322262877,0.5809941520467836,0.04003099572976687,0.08993007694489724,0.16162330316742082,0.30477427691440234,0.0,0.5809941520467836,0.5809941520467836,0.9696264951570128,0.1,0.0,0.0,0.0,0.05263157894736842,0.0,0.07692307692307693,0.7266535322262877,0.0,0.7266535322262877,0.1570067708592478,0.39624205231666565,0.0,0.0,0.0,0.0,0.7266535322262877,0.0,0.0,0.2987012987012987,0.0,0.25,0.15000000000000002,0.0,0.6518518518518518,0.0,0.31887197494506836,0.5809941520467836,0.0,0.0
http://cmt#assignedByReviewer,=,http://conference#has_a_review_reference_or_expertise,op,FF,0.18457556935817804,0.18181818181818188,0.1881297446514838,0.5508898508898509,0.4000772847075004,0.3333333333333333,0.05479302832244009,0.0,0.16666666666666666,0.5508898508898509,0.5508898508898509,0.4790163009520198,0.06666666666666667,0.18181818181818188,0.0,0.125,0.06666666666666667,0.18181818181818188,0.49523809523809526,0.1881297446514838,0.351027397260274,0.7916666666666667,0.04602469977470466,0.23216584821542105,0.0,0.08674384191610333,0.0,0.0,0.1881297446514838,0.08674384191610333,0.0,0.611111111111111,0.0,0.2666666666666667,0.09999999999999998,0.0,0.5508898508898509,0.0,0.34109124541282654,0.5508898508898509,0.18181818181818188,0.18181818181818188
http://cmt#co-writePaper,=,http://conference#has_a_steering_committee,op,FF,0.2583333333333333,0.0,0.2583333333333333,0.5598039215686275,0.028309007654945085,0.0,0.07417582417582418,0.0,0.0,0.0,0.0,0.16419032134488049,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.0,0.1,0.2583333333333333,0.0,0.27746924128503075,0.0637831692333414,0.03239301219582558,0.0,0.22603515070458144,0.0,0.0,0.2583333333333333,0.0,0.0,0.16666666666666666,0.0,0.1428571428571429,0.09523809523809523,0.0,0.5037037037037037,0.0,0.049767136573791504,0.0,0.0,0.0
http://cmt#assignExternalReviewer,=,http://conference#was_a_committee_of,op,FF,0.1606060606060606,0.0,0.1606060606060606,0.5214045214045214,0.0,0.0,0.039766081871345026,0.0,0.0,0.5214045214045214,0.5214045214045214,0.22657735003840998,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1606060606060606,0.0,0.21136363636363636,0.017493971553828123,0.09983671875670552,0.0,0.0,0.0,0.0,0.1606060606060606,0.0,0.0,0.0,0.0,0.18181818181818177,0.045454545454545414,0.0,0.5214045214045214,0.0,0.18546032905578613,0.5214045214045214,0.0,0.0
http://cmt#name,=,http://conference#has_a_name,dp,FF,1.0,0.5,1.0,0.45,1.0,1.0,1.0,1.0,0.3333333333333333,0.45,0.45,1.0,0.5,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.8333333333333333,1.0,1.0,1.0,0.0,0.8272334989977355,0.5,0.5773502691896258,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.125,0.5,0.45,0.0,1.0,0.45,0.5,0.5
http://cmt#detailsEnteredBy,=,http://conference#has_an_abstract,op,FF,0.2,0.0,0.1875,0.0,0.05558373147998747,0.1907950021191622,0.045454545454545456,0.0449246237391146,0.0,0.0,0.0,0.05674212732784217,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.1875,0.0,0.27647058823529413,0.031664405672009635,0.046230416744947433,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.29411764705882354,0.0,0.1875,0.0625,0.0,0.7634615384615385,0.0,0.12331083416938782,0.0,0.0,0.23529411764705888
http://cmt#rejectedBy,=,http://conference#has_important_dates,op,FF,0.0,0.0,0.0,0.3842105263157895,0.05943102677068632,0.0,0.0,0.0,0.0,0.3842105263157895,0.3842105263157895,0.10602817380447485,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.15476190476190477,0.0,0.0,0.27746924128503075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33035714285714285,0.0,0.11764705882352944,0.0,0.0,0.3842105263157895,0.0,0.04613454267382622,0.3842105263157895,0.0,0.0
http://cmt#Preference,=,http://conference#Accepted_contribution,c,FF,0.17647058823529413,0.0,0.17647058823529413,0.44603174603174606,0.03521295216857325,0.0,0.041666666666666664,0.042258732849443946,0.0,0.44603174603174606,0.44603174603174606,0.21829754110901828,0.05,0.0,0.0,0.0,0.1,0.0,0.08333333333333333,0.17647058823529413,0.0,0.17647058823529413,0.02961192441531541,0.012900357134640217,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.14285714285714285,0.0,0.15000000000000002,0.09999999999999998,0.0,0.44603174603174606,0.0,0.08380653709173203,0.44603174603174606,0.0,0.0
http://cmt#ProgramCommitteeMember,=,http://conference#Conference_contribution,c,FF,0.7258943928448572,0.0,0.7258943928448572,0.5501756697408872,0.016293587771651612,0.0,0.17138523241464418,0.2892699142051296,0.0,0.5501756697408872,0.5501756697408872,0.5139524739404343,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.027777777777777776,0.7258943928448572,0.0,0.7258943928448572,0.15313808739131873,0.2030485433836778,0.0,0.0,0.0,0.0,0.0529664938715843,0.0,0.0,0.05128205128205129,0.0,0.09090909090909094,0.045454545454545414,0.0,0.5501756697408872,0.0,0.23952654004096985,0.0,0.0,0.0
http://cmt#assignExternalReviewer,=,http://conference#has_a_commtitee,op,FF,0.2409090909090909,0.0,0.0,0.5343137254901962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.37904657477025894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818177,0.09090909090909094,0.0,0.5069444444444444,0.0,0.0,0.0,0.0,0.0
http://cmt#hasConflictOfInterest,=,http://conference#has_a_committee_co-chair,op,FF,0.2986111111111111,0.05405405405405406,0.33436532507739936,0.7809178743961352,0.0,0.0,0.07738095238095238,0.11089572319709108,0.25,0.7809178743961352,0.7809178743961352,0.12707110355487425,0.15,0.05405405405405406,0.0,0.14285714285714285,0.05,0.05405405405405406,0.0,0.33436532507739936,0.3337843536936811,0.30514705882352944,0.08002042788869201,0.007588676176965237,0.0,0.355596660611432,0.25,0.25,0.33436532507739936,0.05683588707127219,0.0,0.0,0.14285714285714285,0.2857142857142857,0.23809523809523814,0.0,0.7809178743961352,0.0,0.040255602449178696,0.7809178743961352,0.05405405405405406,0.05405405405405406
http://cmt#hasCo-author,=,http://conference#has_been_assigned_a_review_reference,op,FF,0.1336675020885547,0.05263157894736836,0.1336675020885547,0.6441077441077441,0.0,0.0,0.03935185185185185,0.0,0.16666666666666666,0.6441077441077441,0.6441077441077441,0.029482100551509054,0.0,0.05263157894736836,0.0,0.14285714285714285,0.0,0.05263157894736836,0.018518518518518517,0.1336675020885547,0.36804979253112036,0.1336675020885547,0.0,0.0,0.0,0.06151826965479952,0.25,0.2886751345948129,0.1336675020885547,0.06151826965479952,0.0,0.06349206349206349,0.14285714285714285,0.16129032258064513,0.09677419354838712,0.0,0.6441077441077441,0.0,0.14593197405338287,0.6441077441077441,0.05263157894736836,0.05263157894736836
http://cmt#User,=,http://conference#Conference_fees,c,FF,0.11764705882352941,0.0,0.11764705882352941,0.5444444444444444,0.03033563678094735,0.0,0.03571428571428571,0.0,0.0,0.5444444444444444,0.5444444444444444,0.05735459848311983,0.0,0.0,0.0,0.0,0.25,0.0,0.029411764705882353,0.11764705882352941,0.0,0.11764705882352941,0.03009184709040882,0.0054803588427603245,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.1,0.0,0.1428571428571429,0.0,0.0,0.5444444444444444,0.0,0.008294166997075081,0.5444444444444444,0.0,0.0
