"outlier","left","relation","right","owl_type"
0.02974944014181039,"http://edas#ConferenceChair","=","http://sigkdd#Person","c"
0.02746117892282214,"http://edas#PersonalReviewHistory","=","http://sigkdd#Conference_hall","c"
0.12063853469085443,"http://edas#ComputerNetworksMeasurementsTopic","=","http://sigkdd#Committee","c"
0.08047575372929792,"http://edas#ComputerNetworksMeasurementsTopic","=","http://sigkdd#Document","c"
0.07802262230200493,"http://edas#ComputerNetworksSensorTopic","=","http://sigkdd#Program_Committee","c"
0.06922149667029857,"http://edas#isInitiatedBy","=","http://sigkdd#submit","op"
0.041658888786772895,"http://edas#RejectRating","=","http://sigkdd#Program_Committee","c"
0.05505459204775775,"http://edas#CallForPapers","=","http://sigkdd#Silver_Supporter","c"
0.04423616834374106,"http://edas#CADTopic","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.15521839081679883,"http://edas#RejectedPaper","=","http://sigkdd#Deadline_Paper_Submission","c"
0.09210446764610881,"http://edas#BreakEvent","=","http://sigkdd#Best_Research_Paper_Award","c"
0.02991287664607273,"http://edas#SlideSet","=","http://sigkdd#Webmaster","c"
0.02704519252233327,"http://edas#CommunicationsTopic","=","http://sigkdd#Main_office","c"
0.13089770343934634,"http://edas#Reviewer","=","http://sigkdd#Paper","c"
0.0698108717255629,"http://edas#hasCostAmount","=","http://sigkdd#Name_of_conference","dp"
0.050969864164673896,"http://edas#hasName","=","http://sigkdd#Price","dp"
0.11047994932733068,"http://edas#Reception","=","http://sigkdd#Deadline_Author_notification","c"
0.048693907523987216,"http://edas#Presenter","=","http://sigkdd#Registration_fee","c"
0.08167585753454282,"http://edas#AccommodationPlace","=","http://sigkdd#Registration_SIGMOD_Member","c"
0.0582314647250381,"http://edas#Attendee","=","http://sigkdd#Platinum_Supporter","c"
0.03932245157064039,"http://edas#Conference","=","http://sigkdd#Document","c"
0.06547833687944446,"http://edas#PublishedPaper","=","http://sigkdd#Invited_Speaker","c"
0.25668147453349904,"http://edas#TPCMember","=","http://sigkdd#Program_Committee_member","c"
0.06356152769732329,"http://edas#AccommodationPlace","=","http://sigkdd#Program_Committee","c"
0.016010746941324584,"http://edas#MeetingRoomPlace","=","http://sigkdd#Registration_SIGKDD_Member","c"
0.2676956653076174,"http://edas#ActivePaper","=","http://sigkdd#Author_of_paper","c"
0.01548508108991227,"http://edas#ConferenceDinner","=","http://sigkdd#Deadline_Paper_Submission","c"
0.03931736913195414,"http://edas#Reviewer","=","http://sigkdd#Best_Student_Paper_Award","c"
0.08918425066760285,"http://edas#AcademiaOrganization","=","http://sigkdd#Registration_fee","c"
0.08417866871982581,"http://edas#WeekRejectRating","=","http://sigkdd#Registration_SIGMOD_Member","c"
0.14207620550801825,"http://edas#hasRelatedPaper","=","http://sigkdd#obtain","op"
0.1123661452227421,"http://edas#Reception","=","http://sigkdd#Registration_SIGKDD_Member","c"
0.013100910470180919,"http://edas#ConferenceChair","=","http://sigkdd#Bronze_Supporter","c"
0.024978215958472456,"http://edas#AccpetIfRoomRating","=","http://sigkdd#Person","c"
0.08484155593724999,"http://edas#GovernmentOrganization","=","http://sigkdd#Registration_fee","c"
0.08652189513355144,"http://edas#Attendee","=","http://sigkdd#Author_of_paper_student","c"
0.03857796381156306,"http://edas#MultimediaTopic","=","http://sigkdd#Deadline","c"
0.019186647544188865,"http://edas#RejectedPaper","=","http://sigkdd#Gold_Supporter","c"
0.02779570756303497,"http://edas#GovernmentOrganization","=","http://sigkdd#Silver_Supporter","c"
0.06894619495594767,"http://edas#PaperPresentation","=","http://sigkdd#Registration_SIGKDD_Member","c"
0.03816035174290155,"http://edas#SessionChair","=","http://sigkdd#Review","c"
0.08866421094947854,"http://edas#hasPostalCode","=","http://sigkdd#E-mail","dp"
0.0499932678307665,"http://edas#ComputerNetworksManagementTopic","=","http://sigkdd#Best_Student_Paper_Supporter","c"
0.032895697205353416,"http://edas#Place","=","http://sigkdd#Review","c"
0.0714421450275111,"http://edas#WelcomeTalk","=","http://sigkdd#Webmaster","c"
0.020898457371662,"http://edas#CADTopic","=","http://sigkdd#Conference","c"
0.01872625339198418,"http://edas#AcademicEvent","=","http://sigkdd#Platinum_Supporter","c"
0.0972501448087703,"http://edas#Excursion","=","http://sigkdd#Deadline_Paper_Submission","c"
0.11911636827879697,"http://edas#hasRating","=","http://sigkdd#presentation","op"
0.021563382640473517,"http://edas#ContactInformation","=","http://sigkdd#Author_of_paper","c"
0.019249438081757095,"http://edas#ReviewForm","=","http://sigkdd#General_Chair","c"
0.012363324047387061,"http://edas#TwoLevelConference","=","http://sigkdd#Best_Student_Paper_Award","c"
0.23458825091745816,"http://edas#OrganizationalMeeting","=","http://sigkdd#Organizing_Committee_member","c"
0.0729631435875647,"http://edas#RejectedPaper","=","http://sigkdd#Review","c"
0.14093366086695774,"http://edas#GovernmentOrganization","=","http://sigkdd#Conference","c"
0.054545604473600386,"http://edas#ComputerNetworksManagementTopic","=","http://sigkdd#Organizing_Committee","c"
0.06953276208347138,"http://edas#PendingPaper","=","http://sigkdd#Invited_Speaker","c"
0.07997278096360713,"http://edas#Document","=","http://sigkdd#Deadline","c"
0.11918460980514321,"http://edas#hasCall","=","http://sigkdd#hold","op"
0.09562223267966616,"http://edas#IndustryOrganization","=","http://sigkdd#Deadline","c"
0.03228089510385751,"http://edas#SignalProcessingTopic","=","http://sigkdd#Registration_SIGKDD_Member","c"
0.1459279019691115,"http://edas#Organization","=","http://sigkdd#Registration_Student","c"
0.03940854032322231,"http://edas#MicroelectronicsTopic","=","http://sigkdd#Conference","c"
0.07049232049008328,"http://edas#Author","=","http://sigkdd#Place","c"
0.01621550805714424,"http://edas#FreeTimeBreak","=","http://sigkdd#Bronze_Supporter","c"
0.0226175299667072,"http://edas#SessionChair","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.029749580554566044,"http://edas#SignalProcessingTopic","=","http://sigkdd#Deadline_Author_notification","c"
0.10691003585190546,"http://edas#WelcomeTalk","=","http://sigkdd#Hotel","c"
0.13051289856269563,"http://edas#ComputerArchitectureTopic","=","http://sigkdd#Committee","c"
0.11414054175861445,"http://edas#RatedPapers","=","http://sigkdd#Invited_Speaker","c"
0.07856135207841344,"http://edas#CallForPapers","=","http://sigkdd#Place","c"
0.08760724840289023,"http://edas#Workshop","=","http://sigkdd#Exhibitor","c"
0.021399683275699657,"http://edas#SecurityTopic","=","http://sigkdd#Registration_Student","c"
0.07695154552276762,"http://edas#SocialEvent","=","http://sigkdd#Program_Committee_member","c"
0.07174830092812584,"http://edas#hasLocation","=","http://sigkdd#obtain","op"
0.09861397076191328,"http://edas#Workshop","=","http://sigkdd#Speaker","c"
0.0266298638101795,"http://edas#PaperPresentation","=","http://sigkdd#Gold_Supporter","c"
0.07125239698909758,"http://edas#Conference","=","http://sigkdd#Organizing_Committee","c"
0.13189169027193237,"http://edas#Presenter","=","http://sigkdd#Author_of_paper","c"
0.06763088613768005,"http://edas#hasAttendee","=","http://sigkdd#presentation","op"
0.02298773662046804,"http://edas#CADTopic","=","http://sigkdd#Program_Chair","c"
0.11351485841579836,"http://edas#BreakEvent","=","http://sigkdd#Review","c"
0.03877564948323058,"http://edas#GovernmentOrganization","=","http://sigkdd#General_Chair","c"
0.029818572037048085,"http://edas#ComputerNetworksEnterpriseTopic","=","http://sigkdd#Conference_hall","c"
0.06023552722042509,"http://edas#TextualReviewQuestion","=","http://sigkdd#Registration_Student","c"
0.1131585729358947,"http://edas#endDate","=","http://sigkdd#Name","dp"
0.12147522057679627,"http://edas#ReviewQuestion","=","http://sigkdd#Registration_fee","c"
0.08991226056437349,"http://edas#TextualReviewQuestion","=","http://sigkdd#Registration_fee","c"
0.04370301367428639,"http://edas#CoffeeBreak","=","http://sigkdd#Document","c"
0.07521167837701688,"http://edas#PersonalPublicationHistory","=","http://sigkdd#Best_Student_Paper_Award","c"
0.05069105562972754,"http://edas#Workshop","=","http://sigkdd#Paper","c"
0.07873203679452109,"http://edas#CommunicationTheoryTopic","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.11115749330932476,"http://edas#ReviewForm","=","http://sigkdd#Author","c"
0.13220639366295725,"http://edas#AcceptedPaper","=","http://sigkdd#Best_Paper_Awards_Committee","c"
0.03860629455601042,"http://edas#PaperPresentation","=","http://sigkdd#Bronze_Supporter","c"
0.2240309219070551,"http://edas#CommunicationsTopic","=","http://sigkdd#Committee","c"
0.11344474994646801,"http://edas#AntennasTopic","=","http://sigkdd#Listener","c"
0.31861186263902735,"http://edas#TwoLevelConference","=","http://sigkdd#Conference_hall","c"
0.2328180564748925,"http://edas#PublishedPaper","=","http://sigkdd#Author_of_paper","c"
0.031389307590218754,"http://edas#SecurityTopic","=","http://sigkdd#Speaker","c"
0.09414518242179067,"http://edas#SocialEvent","=","http://sigkdd#Program_Committee","c"
0.06206265050345043,"http://edas#SatelliteAndSpaceCommunicationsTopic","=","http://sigkdd#Deadline_Abstract_Submission","c"
0.08047023828523642,"http://edas#hasTopic","=","http://sigkdd#presentation","op"
0.03864061963733721,"http://edas#CallForPapers","=","http://sigkdd#Author","c"
0.10376952999762386,"http://edas#Presenter","=","http://sigkdd#Registration_Student","c"
0.07119923761956051,"http://edas#ReviewForm","=","http://sigkdd#Registration_fee","c"
0.0876769757452101,"http://edas#CoffeeBreak","=","http://sigkdd#Place","c"
0.03189409529876276,"http://edas#PersonalHistory","=","http://sigkdd#Registration_SIGMOD_Member","c"
0.03650684315242105,"http://edas#hasSubmissionDeadline","=","http://sigkdd#Start_of_conference","dp"
0.11567498619220627,"http://edas#Conference","=","http://sigkdd#Program_Committee","c"
0.037868336338493985,"http://edas#AccommodationPlace","=","http://sigkdd#Best_Research_Paper_Award","c"
0.04227613872194308,"http://edas#AccommodationPlace","=","http://sigkdd#Abstract","c"
0.027674929273024278,"http://edas#ConferenceEvent","=","http://sigkdd#Deadline_Author_notification","c"
0.03333389671072968,"http://edas#PersonalReviewHistory","=","http://sigkdd#Best_Paper_Awards_Committee","c"
0.07736792954972538,"http://edas#ReviewQuestion","=","http://sigkdd#Conference","c"
0.09698010633973835,"http://edas#Excursion","=","http://sigkdd#Deadline_Abstract_Submission","c"
0.07078987899639862,"http://edas#PersonalReviewHistory","=","http://sigkdd#Registration_fee","c"
0.0835080557044139,"http://edas#FreeTimeBreak","=","http://sigkdd#Invited_Speaker","c"
0.04065562598695138,"http://edas#ComputerNetworksSensorTopic","=","http://sigkdd#Conference","c"
0.06380839540572017,"http://edas#CommunicationsTopic","=","http://sigkdd#Deadline_Abstract_Submission","c"
0.0741897830730694,"http://edas#RadioCommunicationsTopic","=","http://sigkdd#Deadline_Abstract_Submission","c"
0.08001270735768655,"http://edas#hasLastName","=","http://sigkdd#Nation","dp"
0.10912028049479446,"http://edas#Paper","=","http://sigkdd#Platinum_Supporter","c"
0.023775788358746188,"http://edas#hasBiography","=","http://sigkdd#Name_of_conference","dp"
0.08452858137718769,"http://edas#ParallelAndDistributedComputingTopic","=","http://sigkdd#Organizing_Committee","c"
0.037519408915114044,"http://edas#MultimediaTopic","=","http://sigkdd#Listener","c"
0.0745264897756159,"http://edas#TalkEvent","=","http://sigkdd#Award","c"
0.0887892302599993,"http://edas#ComputerNetworksAapplicationsTopic","=","http://sigkdd#Registration_Student","c"
0.10157990993083553,"http://edas#GovernmentOrganization","=","http://sigkdd#Document","c"
0.07184061439947832,"http://edas#ConferenceEvent","=","http://sigkdd#Registration_Non-Member","c"
0.01753599450787673,"http://edas#Conference","=","http://sigkdd#Author_of_paper","c"
0.06018350243441973,"http://edas#ComputerArchitectureTopic","=","http://sigkdd#Webmaster","c"
0.07004211835335723,"http://edas#ConferenceDinner","=","http://sigkdd#Organizing_Committee_member","c"
0.06216916010509344,"http://edas#AcademicEvent","=","http://sigkdd#Best_Student_Paper_Award","c"
0.05941916351754523,"http://edas#Attendee","=","http://sigkdd#Deadline","c"
0.10363638617219799,"http://edas#SocialEvent","=","http://sigkdd#Conference","c"
0.09322186000067045,"http://edas#CallForManuscripts","=","http://sigkdd#Conference_hall","c"
0.09003869635854926,"http://edas#PerformanceTopic","=","http://sigkdd#Deadline_Paper_Submission","c"
0.13018912328817944,"http://edas#Conference","=","http://sigkdd#Place","c"
0.03415959887595665,"http://edas#SignalProcessingTopic","=","http://sigkdd#Program_Committee_member","c"
0.039462770679238354,"http://edas#Document","=","http://sigkdd#Conference","c"
0.028216296453391198,"http://edas#SlideSet","=","http://sigkdd#Platinum_Supporter","c"
0.07598770747720344,"http://edas#hasRating","=","http://sigkdd#hold","op"
0.056590269254019415,"http://edas#ConferenceVenuePlace","=","http://sigkdd#General_Chair","c"
0.03099055799408068,"http://edas#Topic","=","http://sigkdd#Program_Committee","c"
0.05100971603080214,"http://edas#TalkEvent","=","http://sigkdd#Listener","c"
0.027740871108311253,"http://edas#MeetingRoomPlace","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.03303457129781436,"http://edas#ReviewQuestion","=","http://sigkdd#Place","c"
0.13320917951797992,"http://edas#AcceptRating","=","http://sigkdd#Registration_fee","c"
0.041161337719081516,"http://edas#Sponsorship","=","http://sigkdd#Author","c"
0.04147811100109503,"http://edas#AcceptRating","=","http://sigkdd#Fee","c"
0.0849241355528206,"http://edas#ComputerNetworksTopic","=","http://sigkdd#Organizing_Committee_member","c"
0.16093376620769972,"http://edas#ActivePaper","=","http://sigkdd#Person","c"
0.028395273385960935,"http://edas#ConferenceDinner","=","http://sigkdd#Deadline","c"
0.10650271093325683,"http://edas#PublishedPaper","=","http://sigkdd#Listener","c"
0.046988601048949995,"http://edas#WelcomeTalk","=","http://sigkdd#Review","c"
0.12054070949207651,"http://edas#Sponsorship","=","http://sigkdd#Person","c"
0.14514598984329952,"http://edas#WithdrawnPaper","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.059953920808056595,"http://edas#ComputerArchitectureTopic","=","http://sigkdd#Best_Paper_Awards_Committee","c"
0.033123023023256204,"http://edas#Attendee","=","http://sigkdd#Registration_Non-Member","c"
0.05595519383521941,"http://edas#TextualReviewQuestion","=","http://sigkdd#Registration_Non-Member","c"
1.0,"http://edas#Review","=","http://sigkdd#Review","c"
0.09471856273611783,"http://edas#MealEvent","=","http://sigkdd#Best_Research_Paper_Award","c"
0.47118790959363016,"http://edas#PublishedPaper","=","http://sigkdd#Paper","c"
0.0639668434154162,"http://edas#Author","=","http://sigkdd#Paper","c"
0.07787046202445988,"http://edas#PersonalReviewHistory","=","http://sigkdd#Author_of_paper_student","c"
0.11203602803336196,"http://edas#initiates","=","http://sigkdd#obtain","op"
0.16433418106109965,"http://edas#TravelGrant","=","http://sigkdd#Award","c"
0.05523011252418867,"http://edas#Presenter","=","http://sigkdd#Registration_SIGMOD_Member","c"
0.05313991908187522,"http://edas#PerformanceTopic","=","http://sigkdd#Best_Research_Paper_Award","c"
0.06259119957603418,"http://edas#relatedToEvent","=","http://sigkdd#search","op"
0.03943329741033965,"http://edas#Person","=","http://sigkdd#Conference_hall","c"
0.13679727232276398,"http://edas#Paper","=","http://sigkdd#Silver_Supporter","c"
0.023735682040081307,"http://edas#Topic","=","http://sigkdd#Conference_hall","c"
0.07430581437994208,"http://edas#Review","=","http://sigkdd#Best_Research_Paper_Award","c"
0.036627551035057215,"http://edas#BreakEvent","=","http://sigkdd#Program_Chair","c"
0.02846679148826545,"http://edas#ActivePaper","=","http://sigkdd#Deadline_Abstract_Submission","c"
0.08303124337406409,"http://edas#hasCostCurrency","=","http://sigkdd#Start_of_conference","dp"
0.04703693515347581,"http://edas#ComputerNetworksOpticalTopic","=","http://sigkdd#Conference","c"
0.11578894311611175,"http://edas#ActivePaper","=","http://sigkdd#Abstract","c"
0.06232898958205261,"http://edas#CommunicationsTopic","=","http://sigkdd#Best_Paper_Awards_Committee","c"
0.07811967079868035,"http://edas#WirelessCommunicationsTopic","=","http://sigkdd#Registration_SIGMOD_Member","c"
0.08357690249294397,"http://edas#hasMember","=","http://sigkdd#submit","op"
0.09138239274776057,"http://edas#MobileComputingTopic","=","http://sigkdd#Committee","c"
0.025133427884132108,"http://edas#AcceptedPaper","=","http://sigkdd#Review","c"
0.029855371048562857,"http://edas#PublishedPaper","=","http://sigkdd#Bronze_Supporter","c"
0.059640537782574846,"http://edas#ReviewQuestion","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.08849257682761792,"http://edas#SlideSet","=","http://sigkdd#Document","c"
0.13730682835793295,"http://edas#RatedPapers","=","http://sigkdd#Best_Research_Paper_Award","c"
0.031855933134098624,"http://edas#MultimediaTopic","=","http://sigkdd#Exhibitor","c"
0.058763830824206886,"http://edas#SlideSet","=","http://sigkdd#Speaker","c"
0.0028499485838981257,"http://edas#MealBreak","=","http://sigkdd#Program_Chair","c"
0.07307579119255131,"http://edas#ReviewQuestion","=","http://sigkdd#Best_Student_Paper_Supporter","c"
0.04371335020055721,"http://edas#ParallelAndDistributedComputingTopic","=","http://sigkdd#Program_Committee","c"
0.06069287447849943,"http://edas#TPCMember","=","http://sigkdd#Review","c"
0.06468347083437738,"http://edas#MedicineTopic","=","http://sigkdd#Deadline_Abstract_Submission","c"
0.18903373551721442,"http://edas#ActivePaper","=","http://sigkdd#Deadline_Paper_Submission","c"
0.20353553581546419,"http://edas#isReviewedBy","=","http://sigkdd#designed_by","op"
0.027601601405519236,"http://edas#Programme","=","http://sigkdd#Registration_fee","c"
0.1608188941288985,"http://edas#AcceptedPaper","=","http://sigkdd#Deadline_Paper_Submission","c"
0.011399528867314285,"http://edas#RejectRating","=","http://sigkdd#Program_Committee_member","c"
0.04264639776099018,"http://edas#WeekRejectRating","=","http://sigkdd#Best_Research_Paper_Award","c"
0.026063992229935187,"http://edas#RadioCommunicationsTopic","=","http://sigkdd#Platinum_Supporter","c"
0.05967704951037373,"http://edas#MealEvent","=","http://sigkdd#Award","c"
0.06865706088607544,"http://edas#TestOnlyTopic","=","http://sigkdd#Best_Student_Paper_Award","c"
0.04346915196356104,"http://edas#SignalProcessingTopic","=","http://sigkdd#Organizing_Committee","c"
0.023010113453402956,"http://edas#CallForPapers","=","http://sigkdd#Speaker","c"
0.02397917725596482,"http://edas#RejectedPaper","=","http://sigkdd#Abstract","c"
0.028817324601882972,"http://edas#TwoLevelConference","=","http://sigkdd#Deadline_Paper_Submission","c"
0.07564807906822665,"http://edas#SessionChair","=","http://sigkdd#Exhibitor","c"
0.011767708994142095,"http://edas#ConferenceVenuePlace","=","http://sigkdd#Bronze_Supporter","c"
0.02606623355667034,"http://edas#PersonalHistory","=","http://sigkdd#Platinum_Supporter","c"
0.05774687835641415,"http://edas#MicroelectronicsTopic","=","http://sigkdd#Document","c"
0.07826119796416824,"http://edas#SocialEvent","=","http://sigkdd#Committee","c"
0.054328470893008955,"http://edas#SlideSet","=","http://sigkdd#Best_Research_Paper_Award","c"
0.04991533672388523,"http://edas#CommunicationsTopic","=","http://sigkdd#Conference","c"
0.16383226622832134,"http://edas#OperatingTopicsystems","=","http://sigkdd#Paper","c"
0.2138348161933354,"http://edas#RatedPapers","=","http://sigkdd#Person","c"
0.06764029987386727,"http://edas#AntennasTopic","=","http://sigkdd#Abstract","c"
0.0031650500727663524,"http://edas#RadioCommunicationsTopic","=","http://sigkdd#General_Chair","c"
0.16511819067947234,"http://edas#RejectedPaper","=","http://sigkdd#Best_Research_Paper_Award","c"
0.051344110025101045,"http://edas#ComputerNetworksAapplicationsTopic","=","http://sigkdd#Registration_SIGKDD_Member","c"
0.04251992249230306,"http://edas#ComputerNetworksSensorTopic","=","http://sigkdd#Organizing_Committee_member","c"
0.05417361323691959,"http://edas#TestOnlyTopic","=","http://sigkdd#Deadline_Abstract_Submission","c"
0.1313038803462767,"http://edas#IndustryOrganization","=","http://sigkdd#Conference","c"
0.05671773475025912,"http://edas#PowerlineTransmissionTopic","=","http://sigkdd#Person","c"
0.09565159192313906,"http://edas#ReviewRating","=","http://sigkdd#Award","c"
0.033278593825697075,"http://edas#hasReviewHistory","=","http://sigkdd#award","op"
0.10770103644502083,"http://edas#CallForPapers","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.0656480636504822,"http://edas#Reviewer","=","http://sigkdd#Registration_Non-Member","c"
0.04830771020705501,"http://edas#Organization","=","http://sigkdd#Exhibitor","c"
0.014202006033759896,"http://edas#WeekRejectRating","=","http://sigkdd#Program_Committee_member","c"
0.039060828024707464,"http://edas#ComputerNetworksEnterpriseTopic","=","http://sigkdd#Program_Committee_member","c"
0.03497623335295699,"http://edas#Reviewer","=","http://sigkdd#Best_Paper_Awards_Committee","c"
0.0857784221720582,"http://edas#relatedToPaper","=","http://sigkdd#pay","op"
0.024792281345485424,"http://edas#PersonalReviewHistory","=","http://sigkdd#Webmaster","c"
0.037456312607972976,"http://edas#ConferenceVenuePlace","=","http://sigkdd#Speaker","c"
0.01296907244595062,"http://edas#SessionChair","=","http://sigkdd#Author","c"
0.24612382999888205,"http://edas#providedBy","=","http://sigkdd#searched_by","op"
0.007836800023544862,"http://edas#AccommodationPlace","=","http://sigkdd#Document","c"
0.16250602467674036,"http://edas#Organization","=","http://sigkdd#Registration_fee","c"
0.04894313717525768,"http://edas#BreakEvent","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.026411084234497423,"http://edas#SocialEvent","=","http://sigkdd#Place","c"
0.0318051139066234,"http://edas#ComputerArchitectureTopic","=","http://sigkdd#Registration_Student","c"
0.07739556970757044,"http://edas#NGO","=","http://sigkdd#Registration_Non-Member","c"
0.07229785377019673,"http://edas#Workshop","=","http://sigkdd#Conference_hall","c"
0.0272223655488315,"http://edas#ReviewForm","=","http://sigkdd#Organizing_Committee_member","c"
0.34511186487842166,"http://edas#TextualReviewQuestion","=","http://sigkdd#Review","c"
0.05577918151541754,"http://edas#hasRating","=","http://sigkdd#design","op"
0.1426255627926501,"http://edas#AcceptedPaper","=","http://sigkdd#Person","c"
0.032272950260226696,"http://edas#Document","=","http://sigkdd#Place","c"
0.14325640561766823,"http://edas#Attendee","=","http://sigkdd#Person","c"
0.13300517854705832,"http://edas#Reception","=","http://sigkdd#Registration_Non-Member","c"
0.11503210237747725,"http://edas#CADTopic","=","http://sigkdd#Person","c"
0.06385100877499912,"http://edas#SocialEvent","=","http://sigkdd#Listener","c"
0.07428215788080633,"http://edas#Topic","=","http://sigkdd#Paper","c"
0.02279777721062052,"http://edas#ComputerNetworksSensorTopic","=","http://sigkdd#Author_of_paper","c"
0.039594981689095206,"http://edas#ReviewQuestion","=","http://sigkdd#Program_Committee","c"
0.043675628947134,"http://edas#PerformanceTopic","=","http://sigkdd#Review","c"
0.039241190916897255,"http://edas#ReviewForm","=","http://sigkdd#Registration_Student","c"
0.09873269136194329,"http://edas#hasStartDateTime","=","http://sigkdd#E-mail","dp"
0.05250285328718275,"http://edas#TwoLevelConference","=","http://sigkdd#Registration_fee","c"
0.04223141009332822,"http://edas#PersonalReviewHistory","=","http://sigkdd#Best_Student_Paper_Supporter","c"
0.18574241348087703,"http://edas#isWrittenBy","=","http://sigkdd#searched_by","op"
0.05993079756939667,"http://edas#TravelGrant","=","http://sigkdd#Review","c"
0.0644956690869988,"http://edas#ReviewForm","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.05542794799505674,"http://edas#hasFirstName","=","http://sigkdd#Price","dp"
0.0560032306520274,"http://edas#TravelGrant","=","http://sigkdd#Hotel","c"
0.0613757581506079,"http://edas#hasRating","=","http://sigkdd#award","op"
0.0534750074102904,"http://edas#AccpetIfRoomRating","=","http://sigkdd#Registration_Student","c"
0.001413973181125588,"http://edas#SecurityTopic","=","http://sigkdd#Best_Research_Paper_Award","c"
0.0326299191991773,"http://edas#CommunicationsTopic","=","http://sigkdd#Conference_hall","c"
0.03743994162910394,"http://edas#MedicineTopic","=","http://sigkdd#Program_Committee","c"
0.07754112472101292,"http://edas#TwoLevelConference","=","http://sigkdd#Review","c"
0.05721933719175163,"http://edas#CommunicationTheoryTopic","=","http://sigkdd#Registration_Non-Member","c"
0.03922893653155701,"http://edas#SessionChair","=","http://sigkdd#Registration_fee","c"
0.12121274854789327,"http://edas#hasRelatedDocument","=","http://sigkdd#submit_until","op"
0.027002601670690258,"http://edas#Programme","=","http://sigkdd#Author_of_paper_student","c"
0.08962374960750429,"http://edas#WeekRejectRating","=","http://sigkdd#Registration_Student","c"
0.1073655067291421,"http://edas#SignalProcessingTopic","=","http://sigkdd#Place","c"
0.11019719379521713,"http://edas#CallForPapers","=","http://sigkdd#Best_Student_Paper_Supporter","c"
0.03189046111290154,"http://edas#MeetingRoomPlace","=","http://sigkdd#Best_Student_Paper_Supporter","c"
0.08741946051852093,"http://edas#FreeTimeBreak","=","http://sigkdd#Best_Research_Paper_Award","c"
0.0561981431871759,"http://edas#hasFirstName","=","http://sigkdd#Nation","dp"
0.18862484617217865,"http://edas#Place","=","http://sigkdd#Platinum_Supporter","c"
0.029301786509743508,"http://edas#hasMenu","=","http://sigkdd#can_stay_in","op"
0.05436982337080012,"http://edas#MedicineTopic","=","http://sigkdd#Main_office","c"
0.09458349084960228,"http://edas#ConferenceSession","=","http://sigkdd#Speaker","c"
0.038348697114827246,"http://edas#TravelGrant","=","http://sigkdd#Registration_Non-Member","c"
0.0317429003576244,"http://edas#WirelessCommunicationsTopic","=","http://sigkdd#Hotel","c"
0.03587275278489483,"http://edas#PersonalReviewHistory","=","http://sigkdd#Silver_Supporter","c"
0.05653177881461023,"http://edas#TestOnlyTopic","=","http://sigkdd#Best_Paper_Awards_Committee","c"
0.05485386139677959,"http://edas#Document","=","http://sigkdd#Deadline_Author_notification","c"
0.038623872619573056,"http://edas#Person","=","http://sigkdd#Conference","c"
0.06087828898191091,"http://edas#ConferenceEvent","=","http://sigkdd#Speaker","c"
0.06049198725755386,"http://edas#hasLocation","=","http://sigkdd#design","op"
0.09985767845455285,"http://edas#PersonalPublicationHistory","=","http://sigkdd#Listener","c"
0.10705493249176982,"http://edas#AcceptRating","=","http://sigkdd#Registration_Student","c"
0.0821853069098915,"http://edas#Author","=","http://sigkdd#Document","c"
0.049687684856542146,"http://edas#NumericalReviewQuestion","=","http://sigkdd#Best_Research_Paper_Award","c"
0.06551627695403842,"http://edas#hasCall","=","http://sigkdd#submit_until","op"
0.07214274146713516,"http://edas#ReviewRating","=","http://sigkdd#Deadline_Paper_Submission","c"
0.008426671818871153,"http://edas#Review","=","http://sigkdd#Best_Student_Paper_Award","c"
0.1441409452898075,"http://edas#Workshop","=","http://sigkdd#Conference","c"
0.027954108813363153,"http://edas#PowerlineTransmissionTopic","=","http://sigkdd#Document","c"
0.010129937617582982,"http://edas#AcademiaOrganization","=","http://sigkdd#Author_of_paper","c"
0.48531283617886234,"http://edas#AccommodationPlace","=","http://sigkdd#Place","c"
0.057865727219444114,"http://edas#Reception","=","http://sigkdd#Deadline","c"
0.09901587625486154,"http://edas#PersonalPublicationHistory","=","http://sigkdd#Registration_SIGKDD_Member","c"
0.05988198476796066,"http://edas#NonAcademicEvent","=","http://sigkdd#Committee","c"
0.03445890153329827,"http://edas#SatelliteAndSpaceCommunicationsTopic","=","http://sigkdd#Registration_Non-Member","c"
0.1011507113828993,"http://edas#GovernmentOrganization","=","http://sigkdd#Deadline_Author_notification","c"
0.6030360833512411,"http://edas#Conference","=","http://sigkdd#Conference_hall","c"
0.07049951104420546,"http://edas#OrganizationalMeeting","=","http://sigkdd#Conference_hall","c"
0.16121622811586203,"http://edas#ActivePaper","=","http://sigkdd#Best_Applications_Paper_Award","c"
0.13616780045726634,"http://edas#GovernmentOrganization","=","http://sigkdd#Registration_Non-Member","c"
0.034783036500858386,"http://edas#ComputerNetworksEnterpriseTopic","=","http://sigkdd#Bronze_Supporter","c"
0.012245338083014815,"http://edas#ActivePaper","=","http://sigkdd#Organizing_Committee_member","c"
