left,relation,right,owl_type,match_type,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistance,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,prefixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,path,lin,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,level2_monge_elkan,suffix,esaSim,prefixdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_jaro,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,prefixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,mongeElkan,simple_tfidf,jaro_winkler_tfidf,levenshteinDistance,hammingDistance,equalDistance,subStringDistance,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure
http://confOf#Short_paper,=,http://iasted#Mailing_list,c,FF,0.245,0.0,0.4214417658730885,0.245,0.5393503555268262,0.0,0.08333333333333333,0.0,0.18213036963036963,0.0,0.5404761904761904,0.0,0.0,0.0,0.4214417658730885,0.5404761904761904,0.08333333333333333,0.0,0.0,0.20225111277098334,0.0,0.245,0.09090909090909091,0.0208056826,0.0,0.0,0.5404761904761904,0.5404761904761904,0.5393503555268262,0.0,0.0,0.5393503555268262,0.0634484011949542,0.0,0.07799260690808296,0.0,0.09090909090909091,0.08333333333333333,0.4214417658730885,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.08695652173913038,0.0,0.0,0.09090909090909091,0.0,0.0
http://confOf#Scholar,=,http://iasted#Non_speaker,c,FF,0.3333333333333333,0.0,0.26041426680040913,0.3333333333333333,0.38095238095238093,0.0,0.09090909090909091,0.0,0.08333333333333333,0.1240515976911761,0.6571428571428571,0.0,0.0,0.0,0.26041426680040913,0.6571428571428571,0.09090909090909091,0.0,0.0,0.16013580532930474,0.0,0.3333333333333333,0.14285714285714285,9.66546E-4,0.0,0.0,0.6571428571428571,0.6190476190476191,0.38095238095238093,0.0,0.0,0.38095238095238093,0.043341733348541564,0.1333333333333333,0.14489814639091492,0.0,0.14285714285714285,0.09090909090909091,0.26041426680040913,0.22857142857142856,0.0,0.0,0.18181818181818177,0.0,0.0,0.11111111111111116,0.0,0.0,0.14285714285714285,0.0,0.0
http://confOf#Social_event,=,http://iasted#Building,c,FF,0.3433333333333333,0.0,0.07921878630451443,0.3433333333333333,0.2714932126696833,0.5416666666666666,0.0,0.0,0.08571428571428572,0.0,0.2638888888888889,0.5416666666666666,0.0,0.5416666666666666,0.07921878630451443,0.2638888888888889,0.0,0.0,0.0,0.07354178806740513,0.0,0.3433333333333333,0.0,0.0035933364999999997,0.0,0.0,0.2638888888888889,0.2638888888888889,0.2714932126696833,0.0,0.0,0.2714932126696833,0.09463391625822785,0.1875,0.012815160676836967,0.0,0.0,0.0,0.07921878630451443,0.275,0.0,0.0,0.25,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.5416666666666666
http://confOf#Tutorial,=,http://iasted#Receiving_manuscript,c,FF,0.25,0.0,0.15501444600766112,0.25,0.23529411764705882,0.0,0.125,0.0,0.05,0.1344999639914103,0.49074074074074076,0.0,0.0,0.0,0.15501444600766112,0.49074074074074076,0.125,0.0,0.0,0.11863241161861036,0.0,0.25,0.125,0.0010666787,0.0,0.0,0.49074074074074076,0.49074074074074076,0.23529411764705882,0.0,0.0,0.23529411764705882,0.02994935213341024,0.09375,0.04727792460471392,0.0,0.125,0.125,0.15501444600766112,0.25,0.0,0.0,0.15000000000000002,0.0,0.0,0.1428571428571428,0.0,0.0,0.125,0.0,0.0
http://confOf#Social_event,=,http://iasted#Registration_form,c,FF,0.31,0.0,0.2670519112542701,0.31,0.8984678891799636,0.5697945845004669,0.058823529411764705,0.0,0.2232142857142857,0.3512124111899262,0.49722222222222223,0.5697945845004669,0.0,0.5697945845004669,0.2670519112542701,0.49722222222222223,0.058823529411764705,0.0,0.0,0.3232269754315742,0.0,0.31,0.058823529411764705,0.0203968514,0.0,0.0,0.49722222222222223,0.49722222222222223,0.8984678891799636,0.0,0.0,0.8984678891799636,0.18674727811352435,0.09090909090909094,0.053968608379364014,0.0,0.058823529411764705,0.058823529411764705,0.2670519112542701,0.16666666666666666,0.0,0.0,0.11764705882352944,0.05882352941176472,0.0,0.06896551724137934,0.0,0.0,0.058823529411764705,0.0,0.5697945845004669
http://confOf#Reviewing_event,=,http://iasted#Submissions_deadline,c,FF,0.28500000000000003,0.0,0.5394448504797825,0.28500000000000003,0.2727272727272727,0.5579365079365078,0.0,0.0,0.08333333333333333,0.05848516970901575,0.2824074074074074,0.5579365079365078,0.0,0.5579365079365078,0.5394448504797825,0.2824074074074074,0.0,0.0,0.0,0.5509558663678347,0.0,0.28500000000000003,0.06666666666666667,0.01410192445,0.0,0.0,0.2824074074074074,0.2824074074074074,0.2727272727272727,0.0,0.0,0.2727272727272727,0.04248843041114414,0.24,0.09044360276311636,0.0,0.06666666666666667,0.0,0.5394448504797825,0.13333333333333333,0.0,0.0,0.30000000000000004,0.0,0.0,0.11428571428571432,0.0,0.0,0.06666666666666667,0.0,0.5579365079365078
http://confOf#Event,=,http://iasted#Nonmember_registration_fee,c,FF,0.3333333333333333,0.0,0.1815593823379936,0.3333333333333333,0.44246031746031744,0.32564102564102565,0.2,0.0,0.11616161616161617,0.17205277632307292,0.6888888888888888,0.32564102564102565,0.0,0.32564102564102565,0.1815593823379936,0.6888888888888888,0.2,0.0,0.0,0.15557102031866368,0.0,0.3333333333333333,0.2,0.003525023333333333,0.0,0.0,0.6888888888888888,0.6888888888888888,0.44246031746031744,0.0,0.0,0.44246031746031744,0.07925512517730947,0.06382978723404253,0.020566493272781372,0.0,0.2,0.2,0.1815593823379936,0.32,0.0,0.0,0.11538461538461542,0.0,0.0,0.06451612903225801,0.0,0.0,0.2,0.0,0.32564102564102565
http://confOf#Event,=,http://iasted#Sponsor_city,c,FF,0.44,0.0,0.2927292651341713,0.44,0.2361111111111111,0.42777777777777776,0.0,0.0,0.10096153846153846,0.0,0.48333333333333334,0.42777777777777776,0.0,0.42777777777777776,0.2927292651341713,0.48333333333333334,0.0,0.0,0.0,0.2644388374883363,0.0,0.44,0.08333333333333333,0.026656445199999997,0.0,0.0,0.48333333333333334,0.48333333333333334,0.2361111111111111,0.0,0.0,0.2361111111111111,0.10714987729108444,0.10526315789473684,0.03169485926628113,0.0,0.08333333333333333,0.0,0.2927292651341713,0.44,0.0,0.0,0.16666666666666663,0.08333333333333337,0.0,0.11764705882352944,0.0,0.0,0.08333333333333333,0.0,0.42777777777777776
http://confOf#Camera_Ready_event,=,http://iasted#Receiving_manuscript,c,FF,0.4688888888888889,0.0,0.10003619484958763,0.4688888888888889,0.3879551820728291,0.5688552188552188,0.1111111111111111,0.0,0.10846560846560845,0.062453916832798016,0.554074074074074,0.5688552188552188,0.0,0.5688552188552188,0.10003619484958763,0.554074074074074,0.1111111111111111,0.0,0.0,0.04017097517892842,0.0,0.4688888888888889,0.05555555555555555,0.005427648566666666,0.0,0.0,0.554074074074074,0.5234567901234568,0.3879551820728291,0.0,0.0,0.3879551820728291,0.061316386139050987,0.13636363636363635,0.04827776178717613,0.0,0.05555555555555555,0.1111111111111111,0.10003619484958763,0.17777777777777778,0.0,0.0,0.15000000000000002,0.050000000000000044,0.0,0.10526315789473684,0.0,0.0,0.05555555555555555,0.0,0.5688552188552188
http://confOf#dealsWith,=,http://iasted#is_given_by,op,FF,0.47500000000000003,0.0,0.32646273498557654,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.43703703703703706,0.0,0.0,0.0,0.04477352980198445,0.43703703703703706,0.1111111111111111,0.0,0.0,0.16422212394788457,0.0,0.5,0.0,0.0,0.0,0.0,0.43703703703703706,0.43703703703703706,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.04477352980198445,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
http://confOf#Science_Worker,=,http://iasted#Session_room,c,FF,0.35,0.0,0.05276748256730067,0.35,0.6666666666666667,0.6392857142857143,0.08333333333333333,0.0,0.16068376068376067,0.1819496896279769,0.5561507936507937,0.6392857142857143,0.0,0.6392857142857143,0.05276748256730067,0.5561507936507937,0.08333333333333333,0.0,0.0,0.05855780419745564,0.0,0.35,0.08333333333333333,0.0057965142,0.0,0.0,0.5561507936507937,0.5376984126984127,0.6666666666666667,0.050000000000000044,0.0,0.6666666666666667,0.17727095205548418,0.1875,0.0,0.0,0.08333333333333333,0.08333333333333333,0.05276748256730067,0.26666666666666666,0.0,0.0,0.2142857142857143,0.2142857142857143,0.0,0.07692307692307687,0.0,0.0,0.08333333333333333,0.0,0.5992063492063493
http://confOf#Event,=,http://iasted#Research,c,FF,0.28,0.0,0.0,0.28,0.6666666666666666,0.5499999999999999,0.125,0.0,0.16666666666666666,0.48697331484257256,0.5499999999999999,0.5499999999999999,0.0,0.5499999999999999,0.0,0.5499999999999999,0.125,0.0,0.0,0.0671506787411853,0.0,0.28,0.0,0.0032435054,0.0,0.0,0.5499999999999999,0.5499999999999999,0.6666666666666666,0.0,0.0,0.6666666666666666,0.21055045094225533,0.18181818181818177,0.0,0.0,0.0,0.125,0.0,0.28,0.0,0.0,0.25,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.5499999999999999
http://confOf#Topic,=,http://iasted#Review,c,FF,0.44,0.0,0.22941559265971911,0.44,0.375,0.45555555555555555,0.0,0.0,0.09090909090909091,0.09010058457801623,0.45555555555555555,0.45555555555555555,0.0,0.45555555555555555,0.22941559265971911,0.45555555555555555,0.0,0.0,0.0,0.23780800944837183,0.0,0.44,0.0,0.0308644024,0.0,0.0,0.45555555555555555,0.45555555555555555,0.375,0.0,0.0,0.375,0.0635235042403349,0.1428571428571429,0.0,0.0,0.0,0.0,0.22941559265971911,0.44,0.0,0.0,0.16666666666666663,0.16666666666666663,0.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.45555555555555555
http://confOf#Working_event,=,http://iasted#Conference_hotel,c,FF,0.39714285714285713,0.0,0.5210583225315041,0.39714285714285713,0.851567550096962,0.6217948717948718,0.0,0.0,0.22974941724941728,0.06848504283847728,0.44920634920634916,0.6217948717948718,0.0,0.6217948717948718,0.5210583225315041,0.44920634920634916,0.0,0.0,0.0,0.4058610998456506,0.0,0.39714285714285713,0.0625,0.00896352275,0.0,0.0,0.44920634920634916,0.44920634920634916,0.851567550096962,0.0,0.0,0.851567550096962,0.09996783353814628,0.1578947368421053,0.15998436510562897,0.0,0.0625,0.0,0.5210583225315041,0.18461538461538463,0.0,0.0,0.1875,0.0625,0.0,0.13793103448275867,0.0,0.0,0.0625,0.0,0.6217948717948718
http://confOf#Reviewing_event,=,http://iasted#Dinner_banquet,c,FF,0.38666666666666666,0.0,0.34542966518412155,0.38666666666666666,0.34285714285714286,0.5765873015873016,0.07142857142857142,0.0,0.09545454545454546,0.0603204135394446,0.41455026455026456,0.5765873015873016,0.0,0.5765873015873016,0.34542966518412155,0.41455026455026456,0.07142857142857142,0.0,0.0,0.25654476857585323,0.0,0.38666666666666666,0.07142857142857142,0.00851209235,0.0,0.0,0.41455026455026456,0.41455026455026456,0.34285714285714286,0.0,0.0,0.34285714285714286,0.09029656432881825,0.1875,0.2345870794961229,0.0,0.07142857142857142,0.07142857142857142,0.34542966518412155,0.15714285714285714,0.0,0.0,0.19999999999999996,0.1333333333333333,0.0,0.13793103448275867,0.0,0.0,0.07142857142857142,0.0,0.5765873015873016
http://confOf#hasTitle,=,http://iasted#has_amount_of,dp,FF,1.0,0.11764705882352944,0.18418304566006774,1.0,0.3333333333333333,0.7217948717948718,0.375,0.0,0.16666666666666666,0.10289698408359299,0.8541666666666666,0.7217948717948718,0.0,0.7217948717948718,0.18418304566006774,0.8541666666666666,0.375,0.0,0.11764705882352944,0.16217406578790333,0.25,1.0,0.0,9.067003E-4,0.0,0.0,0.8541666666666666,0.7916666666666666,0.3333333333333333,0.523559491144924,0.0,0.3333333333333333,0.07358013054999864,0.2222222222222222,0.03624921292066574,0.5539193454617115,0.0,0.375,0.18418304566006774,0.375,0.0,0.0,0.3076923076923077,0.23076923076923073,0.0,0.2857142857142857,0.0,0.0,0.0,0.11764705882352944,0.6025641025641025
http://confOf#Company,=,http://iasted#Presentation,c,FF,0.22857142857142856,0.0,0.002490698649880693,0.22857142857142856,0.35294117647058826,0.44841269841269843,0.14285714285714285,0.0,0.08333333333333333,0.0899342280349173,0.44841269841269843,0.44841269841269843,0.0,0.44841269841269843,0.002490698649880693,0.44841269841269843,0.14285714285714285,0.0,0.0,0.047613096873354174,0.0,0.22857142857142856,0.14285714285714285,0.0053671601,0.0,0.0,0.44841269841269843,0.44841269841269843,0.35294117647058826,0.0,0.0,0.35294117647058826,0.06339462767731494,0.05882352941176472,0.0,0.0,0.14285714285714285,0.14285714285714285,0.002490698649880693,0.22857142857142856,0.0,0.0,0.08333333333333337,0.08333333333333337,0.0,0.10526315789473684,0.0,0.0,0.14285714285714285,0.0,0.44841269841269843
http://confOf#Registration_of_participants_event,=,http://iasted#Submissions_deadline,c,FF,0.33625,0.040000000000000036,0.517652481739941,0.33625,0.3068181818181818,0.4980392156862745,0.0,0.0,0.08585858585858586,0.06402084428150696,0.27468434343434345,0.4980392156862745,0.0,0.4980392156862745,0.517652481739941,0.27468434343434345,0.0,0.0,0.040000000000000036,0.4208579344840166,0.0,0.33625,0.0,0.0120375826,0.0,0.0,0.27468434343434345,0.27468434343434345,0.3068181818181818,0.17735565425350197,0.0,0.3068181818181818,0.045686643391093185,0.14583333333333337,0.17697084819277129,0.0,0.0,0.0,0.517652481739941,0.15,0.0,0.0,0.23529411764705888,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.040000000000000036,0.4980392156862745
http://confOf#City,=,http://iasted#Person,c,FF,0.15,0.0,0.1485553253473791,0.15,0.6666666666666666,0.0,0.0,0.0,0.09090909090909091,0.31583949668152617,0.0,0.0,0.0,0.0,0.1485553253473791,0.0,0.0,0.0,0.0,0.01160235886560484,0.0,0.15,0.0,0.0025908175,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.19741929373751313,0.0,0.0,0.0,0.0,0.0,0.1485553253473791,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Workshop,=,http://iasted#Viza,c,FF,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Science_Worker,=,http://iasted#Car,c,FF,0.5333333333333333,0.0,0.0791710357140334,0.5333333333333333,0.3181818181818182,0.4682539682539682,0.07142857142857142,0.0,0.06477732793522267,0.11922676368520899,0.49603174603174605,0.4682539682539682,0.0,0.4682539682539682,0.0791710357140334,0.49603174603174605,0.07142857142857142,0.0,0.0,0.17077579523422218,0.0,0.5333333333333333,0.3333333333333333,5.265056E-4,0.0,0.0,0.49603174603174605,0.49603174603174605,0.3181818181818182,0.0,0.0,0.3181818181818182,0.09331461789406853,0.07999999999999996,0.0033540045842528343,0.0,0.3333333333333333,0.07142857142857142,0.0791710357140334,0.5333333333333333,0.0,0.0,0.1428571428571429,0.0,0.0,0.11764705882352944,0.0,0.0,0.3333333333333333,0.0,0.4682539682539682
http://confOf#hasPostalCode,=,http://iasted#is_signed_by,dp,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#ends_on,=,http://iasted#is_connected_with,dp,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Organization,=,http://iasted#Overhead_projector,c,FF,0.225,0.0,0.0,0.225,0.3125,0.1,0.1111111111111111,0.0,0.08391608391608392,0.05547447666015235,0.5874999999999999,0.1,0.0,0.1,0.0,0.5874999999999999,0.1111111111111111,0.0,0.0,0.011240024106172326,0.0,0.225,0.16666666666666666,0.00116233065,0.0,0.0,0.5874999999999999,0.5416666666666666,0.3125,0.050000000000000044,0.0,0.3125,0.04002826269176943,0.16666666666666663,0.014618461020290852,0.0,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.2222222222222222,0.05555555555555558,0.0,0.1333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0
http://confOf#Member,=,http://iasted#Simulating,c,FF,0.3,0.0,0.0,0.3,0.0,0.4222222222222222,0.1,0.0,0.0,0.0,0.4222222222222222,0.4222222222222222,0.0,0.4222222222222222,0.0,0.4222222222222222,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4222222222222222,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.05636290833353996,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.09999999999999998,0.09999999999999998,0.0,0.125,0.0,0.0,0.0,0.0,0.4222222222222222
http://confOf#Chair_PC,=,http://iasted#Research,c,FF,0.47,0.0,0.08235944763069844,0.47,0.19090909090909092,0.47222222222222215,0.25,0.0,0.08187134502923976,0.0,0.27499999999999997,0.47222222222222215,0.0,0.47222222222222215,0.08235944763069844,0.27499999999999997,0.25,0.0,0.0,0.0572869089311581,0.0,0.47,0.25,0.00834259315,0.0,0.0,0.27499999999999997,0.27499999999999997,0.19090909090909092,0.0,0.0,0.19090909090909092,0.03356122579939732,0.0,0.0,0.0,0.25,0.25,0.08235944763069844,0.275,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.47222222222222215
http://confOf#ends_on,=,http://iasted#is_dated_on,dp,FF,0.9,0.1428571428571428,0.20920656265012358,0.9,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.7916666666666667,0.0,0.0,0.0,0.20920656265012358,0.7916666666666667,0.09090909090909091,0.0,0.1428571428571428,0.3432170157596075,0.25,0.9,0.42857142857142855,0.0424019856,0.0,0.0,0.7916666666666667,0.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.2666666666666667,0.17552991211414337,0.4082482904638631,0.42857142857142855,0.09090909090909091,0.20920656265012358,0.42857142857142855,0.4082482904638631,0.4082482904638631,0.36363636363636365,0.0,0.0,0.33333333333333326,0.0,0.0,0.42857142857142855,0.1428571428571428,0.0
http://confOf#parallel_with,=,http://iasted#has_amount_of,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#hasKeyword,=,http://iasted#is_made_from,dp,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#hasFirstName,=,http://iasted#go_through,dp,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Conference,=,http://iasted#Introduction,c,FF,0.2,0.0,0.11532165140186913,0.2,0.3157894736842105,0.5055555555555555,0.08333333333333333,0.0,0.07142857142857142,0.08505429292217363,0.5055555555555555,0.5055555555555555,0.0,0.5055555555555555,0.11532165140186913,0.5055555555555555,0.08333333333333333,0.0,0.0,0.1349319452285201,0.0,0.2,0.2,0.0021219137,0.0,0.0,0.5055555555555555,0.5055555555555555,0.3157894736842105,0.0,0.0,0.3157894736842105,0.059634988487845986,0.0,0.0,0.0,0.2,0.08333333333333333,0.11532165140186913,0.2,0.0,0.0,0.08333333333333337,0.0,0.0,0.18181818181818188,0.0,0.0,0.2,0.0,0.5055555555555555
http://confOf#Working_event,=,http://iasted#Listener,c,FF,0.3142857142857143,0.0,0.10466444520367948,0.3142857142857143,0.4111111111111111,0.0,0.0,0.0,0.09722222222222221,0.0,0.529563492063492,0.0,0.0,0.0,0.10466444520367948,0.529563492063492,0.0,0.0,0.0,0.05585325565539491,0.0,0.3142857142857143,0.125,0.0041984896,0.0,0.0,0.529563492063492,0.529563492063492,0.4111111111111111,0.0,0.0,0.4111111111111111,0.042671927830120554,0.16666666666666663,0.03905483614653349,0.0,0.125,0.0,0.10466444520367948,0.25,0.0,0.0,0.23076923076923073,0.07692307692307687,0.0,0.19047619047619047,0.0,0.0,0.125,0.0,0.0
http://confOf#Science_Worker,=,http://iasted#Sponsor_state,c,FF,0.28095238095238095,0.0,0.2775844626271891,0.28095238095238095,0.8333333333333334,0.567032967032967,0.07692307692307693,0.0,0.20819964349376113,0.24946916774484718,0.5726984126984127,0.567032967032967,0.0,0.567032967032967,0.2775844626271891,0.5726984126984127,0.07692307692307693,0.0,0.0,0.26603294590946397,0.0,0.28095238095238095,0.07692307692307693,0.02296223005,0.0,0.0,0.5726984126984127,0.5507936507936508,0.8333333333333334,0.050000000000000044,0.0,0.8333333333333334,0.18185121052034847,0.19999999999999996,0.001164621440693736,0.0,0.07692307692307693,0.07692307692307693,0.2775844626271891,0.15384615384615385,0.0,0.0,0.2142857142857143,0.2142857142857143,0.0,0.14814814814814814,0.0,0.0,0.07692307692307693,0.0,0.5189255189255189
http://confOf#hasCountry,=,http://iasted#pay,op,FF,0.6333333333333333,0.0,0.6485345737436243,0.3333333333333333,0.3,0.7658730158730158,0.0,0.0,0.06666666666666667,0.11105967637224894,0.4777777777777778,0.4777777777777778,0.0,0.4777777777777778,0.0,0.4777777777777778,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.005516018,0.0,0.0,0.7658730158730158,0.4777777777777778,0.3,0.0,0.0,0.6176470588235294,0.08014640039703375,0.11764705882352944,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.19999999999999996,0.09999999999999998,0.0,0.15384615384615385,0.0,0.0,0.5714285714285714,0.0,0.4777777777777778
http://confOf#maxChoice,=,http://iasted#is_sent_before,dp,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Event,=,http://iasted#Computer,c,FF,0.24,0.0,0.025020686130096496,0.24,0.26666666666666666,0.44166666666666665,0.125,0.0,0.08333333333333333,0.0,0.44166666666666665,0.44166666666666665,0.0,0.44166666666666665,0.025020686130096496,0.44166666666666665,0.125,0.0,0.0,0.01736654654188893,0.0,0.24,0.125,7.829391E-4,0.0,0.0,0.44166666666666665,0.44166666666666665,0.26666666666666666,0.0,0.0,0.26666666666666666,0.08282273050681105,0.09090909090909094,0.0,0.0,0.125,0.125,0.025020686130096496,0.24,0.0,0.0,0.125,0.0,0.0,0.15384615384615385,0.0,0.0,0.125,0.0,0.44166666666666665
http://confOf#hasKeyword,=,http://iasted#give,dp,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Social_event,=,http://iasted#Deadline_for_notification_of_acceptance,c,FF,0.41000000000000003,0.0,0.15173071559105306,0.41000000000000003,1.0,0.5405982905982906,0.0,0.0,0.27816627816627815,0.314639316713261,0.5444444444444444,0.5405982905982906,0.0,0.5405982905982906,0.15173071559105306,0.5444444444444444,0.0,0.0,0.0,0.10102563429622434,0.0,0.41000000000000003,0.0,0.010652356333333333,0.0,0.0,0.5444444444444444,0.5444444444444444,1.0,0.0,0.0,1.0,0.15038109450357517,0.09090909090909094,0.08245416575421889,0.0,0.0,0.0,0.15173071559105306,0.21666666666666667,0.0,0.0,0.15384615384615385,0.02564102564102566,0.0,0.039215686274509776,0.0,0.0,0.0,0.0,0.5405982905982906
