left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,mongeElkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,jaroWinklerMeasure,mongeElkandeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,word2Vec,level2_jara_winkler,prefix,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,word2VecdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,mongeElkandeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,mongeElkan,simple_tfidf,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,fuzzyjaccard,levenshteinDistance,word2VecdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,mongeElkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://cmt#Bid,=,http://iasted#Student_lecturer,c,FF,0.2111111111111111,0.0,0.0,0.2111111111111111,0.46527777777777773,0.0,0.0,0.0,0.4920634920634921,0.5333333333333333,0.46527777777777773,0.0,0.46527777777777773,0.5333333333333333,0.0,0.4920634920634921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4920634920634921,0.2111111111111111,0.0,0.2111111111111111,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.2111111111111111,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.46527777777777773,0.0,0.5333333333333333,0.0,0.4920634920634921,0.4920634920634921,0.0,0.0,0.0,0.46527777777777773,0.0,0.46527777777777773,0.0
http://cmt#Document,=,http://iasted#Author_attendee_cd_registration_fee,c,FF,0.28356184579094795,0.0,0.28240011088603395,0.28356184579094795,0.0,0.0,0.0,0.0,0.5833333333333334,0.325,0.0,0.0,0.0,0.325,0.28240011088603395,0.5833333333333334,0.0,0.0,0.0,0.3120170382100282,0.0,0.28240011088603395,0.0,0.0,0.5833333333333334,0.28356184579094795,0.0,0.28356184579094795,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.28356184579094795,0.28240011088603395,0.0,0.325,0.0,0.0,0.0,0.0,0.28240011088603395,0.0,0.0,0.0,0.325,0.0,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#memberOfConference,=,http://iasted#give,op,FF,0.8388157894736841,0.0,0.2770891412802669,0.8388157894736841,0.4351851851851852,0.24016608391608393,0.24461055026009867,0.0,0.42222222222222217,0.4,0.4351851851851852,0.0,0.4351851851851852,0.4,0.2770891412802669,0.42222222222222217,0.0,0.0,0.0,0.2316722090608579,0.0,0.2770891412802669,0.25,0.0,0.42222222222222217,0.8388157894736841,0.0,0.8388157894736841,0.19137021689011968,0.2951006293296814,0.0,0.2,0.25,0.25,0.0,0.0,0.8388157894736841,0.2770891412802669,0.0,0.4,0.0,0.0,0.0,0.0,0.2770891412802669,0.0,0.4351851851851852,0.25,0.3833333333333333,0.0,0.42222222222222217,0.42222222222222217,0.0,0.3115586042404175,0.26666666666666666,0.4351851851851852,0.0,0.4351851851851852,0.0
http://cmt#Preference,=,http://iasted#Sponsor_state,c,FF,0.22291021671826625,0.0,0.0,0.22291021671826625,0.48589743589743595,0.0,0.0,0.0,0.5396825396825397,0.16,0.48589743589743595,0.25,0.48589743589743595,0.16,0.0,0.5396825396825397,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5396825396825397,0.22291021671826625,0.0,0.22291021671826625,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.22291021671826625,0.0,0.25,0.16,0.0,0.25,0.0,0.25,0.0,0.0,0.48589743589743595,0.0,0.16,0.0,0.5396825396825397,0.5396825396825397,0.0,0.0,0.0,0.48589743589743595,0.0,0.48589743589743595,0.0
http://cmt#ConferenceChair,=,http://iasted#Deadline,c,FF,0.3319327731092437,0.0,0.16055291575342487,0.3319327731092437,0.4138888888888889,0.0,0.0,0.0,0.5285714285714286,0.275,0.4138888888888889,0.0,0.4138888888888889,0.275,0.16055291575342487,0.5285714285714286,0.0,0.0,0.0,0.1744283261648924,0.0,0.16055291575342487,0.0,0.0,0.5285714285714286,0.3319327731092437,0.0,0.3319327731092437,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.3319327731092437,0.16055291575342487,0.0,0.275,0.0,0.0,0.0,0.0,0.16055291575342487,0.0,0.4138888888888889,0.0,0.275,0.0,0.0,0.5285714285714286,0.0,0.0,0.0,0.0,0.0,0.4138888888888889,0.0
http://cmt#Bid,=,http://iasted#Author_attendee_cd_registration_fee,c,FF,0.36380952380952375,0.0,0.18115988688172682,0.36380952380952375,0.0,0.0,0.0,0.0,0.611111111111111,0.4,0.0,0.0,0.0,0.4,0.18115988688172682,0.611111111111111,0.0,0.0,0.0,0.24229742334702462,0.0,0.18115988688172682,0.0,0.0,0.611111111111111,0.36380952380952375,0.0,0.36380952380952375,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.36380952380952375,0.18115988688172682,0.0,0.4,0.0,0.0,0.0,0.0,0.18115988688172682,0.0,0.0,0.0,0.4,0.0,0.611111111111111,0.611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#addProgramCommitteeMember,=,http://iasted#is_held_in,op,FF,0.36467320261437913,0.0,0.2395842182997674,0.36467320261437913,0.5290726817042606,0.0,0.0,0.0,0.40892450142450143,0.16,0.5290726817042606,0.1578947368421053,0.5290726817042606,0.16,0.2395842182997674,0.40892450142450143,0.0,0.1578947368421053,0.0,0.0,0.0,0.11249784137191396,0.0,0.0,0.43580246913580245,0.36467320261437913,0.0,0.29953703703703705,0.0,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.36467320261437913,0.2395842182997674,0.24475524475524474,0.16,0.0,0.09090909090909088,0.0,0.1578947368421053,0.2395842182997674,0.0,0.5290726817042606,0.0,0.225,0.0,0.40892450142450143,0.2006172839506173,0.0,0.2156963348388672,0.0,0.5290726817042606,0.0,0.47674742411584514,0.0
http://cmt#markConflictOfInterest,=,http://iasted#prepare,op,FF,0.6696950710108605,0.0,0.16974228384604928,0.6696950710108605,0.4477411477411477,0.29557005494505495,0.0,0.0,0.39722222222222225,0.37142857142857144,0.4477411477411477,0.19999999999999996,0.4477411477411477,0.37142857142857144,0.16974228384604928,0.39722222222222225,0.15384615384615385,0.19999999999999996,0.0,0.29749485139274845,0.0,0.16974228384604928,0.0,0.0,0.39722222222222225,0.6696950710108605,0.0,0.6696950710108605,0.18111908272737556,0.15577608905732632,0.0,0.37142857142857144,0.0,0.0,0.0,0.0,0.6696950710108605,0.16974228384604928,0.19999999999999996,0.37142857142857144,0.0,0.19999999999999996,0.0,0.19999999999999996,0.16974228384604928,0.0,0.48333333333333334,0.25,0.37142857142857144,0.0,0.39722222222222225,0.39722222222222225,0.0,0.1809251606464386,0.3333333333333333,0.4477411477411477,0.0,0.4477411477411477,0.0
http://cmt#reviewCriteriaEnteredBy,=,http://iasted#is_given_to,op,FF,0.3988878446115288,0.0,0.25927941766729135,0.3988878446115288,0.4239789196310935,0.0,0.0,0.0,0.5851587301587301,0.22666666666666666,0.4239789196310935,0.21739130434782605,0.4239789196310935,0.22666666666666666,0.25927941766729135,0.5851587301587301,0.0,0.21739130434782605,0.0,0.2268992966738261,0.0,0.25927941766729135,0.0,0.0,0.5851587301587301,0.3988878446115288,0.4025042471528346,0.3319327731092437,0.0,0.0,0.0,0.22666666666666666,0.0,0.0,0.0,0.0,0.3988878446115288,0.25927941766729135,0.21739130434782605,0.22666666666666666,0.0,0.21739130434782605,0.0,0.21739130434782605,0.25927941766729135,0.0,0.4239789196310935,0.16666666666666666,0.22666666666666666,0.0,0.5851587301587301,0.35185185185185186,0.1875,0.0,0.0,0.4239789196310935,0.0,0.4239789196310935,0.0
http://cmt#rejectPaper,=,http://iasted#is_designed_for,op,FF,0.3433048433048433,0.0,0.0,0.3433048433048433,0.5275784157363105,0.0,0.0,0.0,0.511039886039886,0.16,0.5275784157363105,0.25,0.5275784157363105,0.16,0.0,0.511039886039886,0.0,0.25,0.0,0.28478363721512595,0.0,0.09360067192120511,0.0,0.0,0.5625,0.3433048433048433,0.0,0.26495726495726496,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.3433048433048433,0.0,0.25,0.16,0.0,0.25,0.0,0.25,0.0,0.16666666666666663,0.5858333333333334,0.25,0.28,0.0,0.511039886039886,0.5858333333333334,0.0,0.0,0.0,0.5275784157363105,0.0,0.5275784157363105,0.0
http://cmt#setMaxPapers,=,http://iasted#is_needed_for,op,FF,0.37063671622495153,0.0,0.2381380060759192,0.37063671622495153,0.547008547008547,0.0,0.0,0.0,0.2037037037037037,0.2,0.547008547008547,0.16000000000000003,0.547008547008547,0.2,0.2381380060759192,0.2037037037037037,0.0,0.16000000000000003,0.0,0.27546209161202345,0.0,0.2381380060759192,0.0,0.0,0.2037037037037037,0.37063671622495153,0.0,0.37063671622495153,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.37063671622495153,0.2381380060759192,0.16000000000000003,0.2,0.0,0.16000000000000003,0.0,0.16000000000000003,0.2381380060759192,0.0,0.5909090909090908,0.0,0.2,0.0,0.2037037037037037,0.2037037037037037,0.0,0.18039241433143616,0.0,0.547008547008547,0.0,0.547008547008547,0.0
http://cmt#ConferenceMember,=,http://iasted#Presenter_state,c,FF,0.8097105508870215,0.0,0.5746623234844848,0.8097105508870215,0.539484126984127,0.19084249084249086,0.0,0.0,0.5361111111111112,0.22666666666666666,0.539484126984127,0.25,0.539484126984127,0.0,0.5746623234844848,0.5361111111111112,0.0,0.25,0.0,0.5317477142140362,0.0,0.5746623234844848,0.0,0.0,0.5361111111111112,0.8097105508870215,0.0,0.8097105508870215,0.0,0.0,0.0,0.22666666666666666,0.0,0.0,0.0,0.0,0.8097105508870215,0.5746623234844848,0.25,0.22666666666666666,0.0,0.25,0.0,0.25,0.5746623234844848,0.0,0.539484126984127,0.0,0.22666666666666666,0.0,0.5361111111111112,0.5361111111111112,0.0,0.0,0.0,0.539484126984127,0.0,0.539484126984127,0.0
http://cmt#startReviewerBidding,=,http://iasted#obtain,op,FF,0.42857142857142855,0.0,0.3170320279532265,0.6260025062656641,0.4256410256410257,0.20512820512820512,0.17353327017661535,0.0,0.5213141025641026,0.3333333333333333,0.45562770562770566,0.18181818181818177,0.45562770562770566,0.3333333333333333,0.3170320279532265,0.5213141025641026,0.0,0.18181818181818177,0.0,0.2083172755550601,0.0,0.3170320279532265,0.0,0.0,0.48148148148148145,0.6260025062656641,0.0,0.6260025062656641,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6260025062656641,0.3170320279532265,0.1769230769230769,0.3333333333333333,0.0,0.18181818181818177,0.0,0.18181818181818177,0.3170320279532265,0.0,0.45,0.25,0.3333333333333333,0.0,0.5213141025641026,0.5213141025641026,0.15384615384615385,0.0,0.18333333333333335,0.45562770562770566,0.0,0.45562770562770566,0.0
http://cmt#ProgramCommitteeMember,=,http://iasted#Conference_days,c,FF,0.704076367389061,0.0,0.3212787289595403,0.704076367389061,0.0,0.1717171717171717,0.2339840295176541,0.0,0.3956966490299824,0.25333333333333335,0.0,0.0,0.0,0.0,0.3212787289595403,0.3956966490299824,0.0,0.18181818181818177,0.0,0.44876538836546026,0.0,0.3212787289595403,0.0,0.0,0.3956966490299824,0.704076367389061,0.0,0.704076367389061,0.0,0.17869200929999352,0.0,0.25333333333333335,0.0,0.0,0.0,0.0,0.704076367389061,0.3212787289595403,0.18181818181818177,0.25333333333333335,0.0,0.18181818181818177,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.25333333333333335,0.0,0.3956966490299824,0.3956966490299824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#Rejection,=,http://iasted#Bank_transfer,c,FF,0.4957983193277311,0.0,0.0,0.4957983193277311,0.4586894586894587,0.0,0.15004261039484504,0.0,0.4444444444444444,0.2222222222222222,0.4586894586894587,0.0,0.4586894586894587,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.20123216550153114,0.0,0.0,0.0,0.0,0.4444444444444444,0.4957983193277311,0.0,0.4957983193277311,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4586894586894587,0.0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.4586894586894587,0.0
http://cmt#hasConflictOfInterest,=,http://iasted#is_equipped_by,op,FF,0.3682539682539683,0.0,0.18851695354663744,0.3682539682539683,0.5402046783625731,0.15277777777777776,0.0,0.0,0.4038194444444444,0.0,0.5402046783625731,0.2222222222222222,0.5402046783625731,0.0,0.3100394744930803,0.4038194444444444,0.0,0.2222222222222222,0.0,0.3715778955703161,0.0,0.5180759001852446,0.0,0.0,0.4038194444444444,0.3682539682539683,0.0,0.3682539682539683,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3682539682539683,0.3100394744930803,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.3100394744930803,0.0,0.5402046783625731,0.25,0.32,0.0,0.4038194444444444,0.4038194444444444,0.0,0.0,0.0,0.5402046783625731,0.0,0.4891163092917479,0.0
http://cmt#PaperAbstract,=,http://iasted#Presenter_state,c,FF,0.603874269005848,0.0,0.0,0.603874269005848,0.6696153846153846,0.23541666666666666,0.0,0.0,0.2791666666666667,0.18461538461538463,0.6696153846153846,0.2857142857142857,0.6696153846153846,0.18461538461538463,0.0,0.2791666666666667,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2791666666666667,0.603874269005848,0.0,0.603874269005848,0.0,0.0,0.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.603874269005848,0.0,0.2857142857142857,0.18461538461538463,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.6696153846153846,0.0,0.18461538461538463,0.0,0.2791666666666667,0.2791666666666667,0.0,0.0,0.0,0.6696153846153846,0.0,0.6329059829059829,0.0
http://cmt#PaperAbstract,=,http://iasted#Fee_for_extra_trip,c,FF,0.6695611577964519,0.0,0.0,0.6695611577964519,0.5982905982905983,0.25899470899470906,0.24184369727079957,0.0,0.5847222222222221,0.26153846153846155,0.5982905982905983,0.19999999999999996,0.5982905982905983,0.26153846153846155,0.0,0.5847222222222221,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5847222222222221,0.6695611577964519,0.2936632333184057,0.6695611577964519,0.0,0.0,0.0,0.26153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.26153846153846155,0.0,0.19999999999999996,0.0,0.19999999999999996,0.0,0.19999999999999996,0.5982905982905983,0.0,0.26153846153846155,0.0,0.5847222222222221,0.5847222222222221,0.2142857142857143,0.0,0.0,0.0,0.0,0.5982905982905983,0.0
http://cmt#PaperAbstract,=,http://iasted#Technical_commitee,c,FF,0.22619047619047616,0.0,0.2536911960726887,0.22619047619047616,0.4266381766381766,0.0,0.0,0.0,0.4476851851851852,0.0,0.4266381766381766,0.0,0.4266381766381766,0.0,0.2536911960726887,0.4476851851851852,0.0,0.0,0.0,0.2956962111857104,0.0,0.2536911960726887,0.0,0.0,0.4476851851851852,0.22619047619047616,0.0,0.22619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619047619047616,0.2536911960726887,0.0,0.0,0.0,0.0,0.0,0.0,0.2536911960726887,0.0,0.4266381766381766,0.0,0.0,0.0,0.4476851851851852,0.4476851851851852,0.0,0.0,0.0,0.4266381766381766,0.0,0.4266381766381766,0.0
http://cmt#Administrator,=,http://iasted#Viza,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.25,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#startReviewerBidding,=,http://iasted#is_held_in,op,FF,0.4722222222222222,0.0,0.21384768815157645,0.4722222222222222,0.5685606060606061,0.0,0.21933666334015878,0.0,0.5453703703703704,0.28,0.5685606060606061,0.2727272727272727,0.5685606060606061,0.28,0.0,0.5453703703703704,0.0,0.2727272727272727,0.0,0.18554624352769933,0.0,0.19120256542466857,0.0,0.0,0.5569444444444445,0.4722222222222222,0.3354037267080745,0.3111111111111111,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.4722222222222222,0.0,0.2727272727272727,0.28,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.5685606060606061,0.0,0.28,0.0,0.5453703703703704,0.23611111111111108,0.2142857142857143,0.0,0.0,0.5685606060606061,0.0,0.5206228956228957,0.0
http://cmt#Author,=,http://iasted#Registation_deadline,c,FF,0.0,0.0,0.0,0.0,0.4055555555555556,0.0,0.0,0.0,0.4365079365079365,0.3333333333333333,0.4055555555555556,0.0,0.4055555555555556,0.3333333333333333,0.0,0.4365079365079365,0.16666666666666666,0.0,0.0,0.25019331980772885,0.0,0.0,0.0,0.0,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4055555555555556,0.0,0.3333333333333333,0.0,0.4365079365079365,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.4055555555555556,0.0
http://cmt#Paper,=,http://iasted#Tutorial_speaker,c,FF,0.30147058823529416,0.0,0.2487219370820087,0.30147058823529416,0.42083333333333334,0.0,0.0,0.0,0.6222222222222222,0.48,0.42083333333333334,0.2666666666666667,0.42083333333333334,0.0,0.2487219370820087,0.6222222222222222,0.0,0.2666666666666667,0.0,0.17146094997739456,0.0,0.2487219370820087,0.4,0.0,0.6222222222222222,0.30147058823529416,0.0,0.30147058823529416,0.0,0.0,0.0,0.48,0.4,0.4,0.38095238095238093,0.40406101782088427,0.0,0.2487219370820087,0.2666666666666667,0.48,0.0,0.2666666666666667,0.2352941176470588,0.2666666666666667,0.2487219370820087,0.0,0.42083333333333334,0.4,0.48,0.0,0.0,0.6222222222222222,0.19999999999999996,0.0,0.4,0.42083333333333334,0.0,0.42083333333333334,0.0
http://cmt#Chairman,=,http://iasted#Sponzorship,c,FF,0.0,0.0,0.0,0.0,0.3106060606060606,0.0,0.0,0.0,0.3106060606060606,0.2,0.3106060606060606,0.0,0.3106060606060606,0.0,0.0,0.3106060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3106060606060606,0.0,0.2,0.0,0.3106060606060606,0.3106060606060606,0.0,0.0,0.0,0.3106060606060606,0.0,0.3106060606060606,0.0
http://cmt#hasConferenceMember,=,http://iasted#is_paid_in,op,FF,0.3881578947368421,0.0,0.0,0.3201754385964912,0.48007662835249043,0.0,0.0,0.0,0.6381481481481481,0.17333333333333334,0.48007662835249043,0.1724137931034483,0.48007662835249043,0.17333333333333334,0.0,0.6381481481481481,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.6381481481481481,0.3201754385964912,0.0,0.3338815789473684,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3201754385964912,0.0,0.1724137931034483,0.17333333333333334,0.0,0.1724137931034483,0.0,0.1724137931034483,0.0,0.0,0.48007662835249043,0.0,0.42000000000000004,0.0,0.6381481481481481,0.6381481481481481,0.0,0.0,0.0,0.48007662835249043,0.0,0.48007662835249043,0.0
http://cmt#finalizePaperAssignment,=,http://iasted#is_writen_by,op,FF,0.36090686274509803,0.0,0.44244185045126677,0.36090686274509803,0.41908212560386476,0.0,0.0,0.0,0.3951388888888888,0.2125,0.41908212560386476,0.17391304347826086,0.41908212560386476,0.2125,0.44244185045126677,0.3951388888888888,0.0,0.17391304347826086,0.0,0.0,0.0,0.44244185045126677,0.0,0.0,0.3951388888888888,0.36090686274509803,0.0,0.3319327731092437,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.36090686274509803,0.44244185045126677,0.17391304347826086,0.2125,0.0,0.19999999999999996,0.0,0.17391304347826086,0.44244185045126677,0.0,0.5222222222222223,0.0,0.47500000000000003,0.0,0.3951388888888888,0.611111111111111,0.0,0.0,0.0,0.41908212560386476,0.0,0.41908212560386476,0.0
http://cmt#hasCo-author,=,http://iasted#is_visited_by,op,FF,0.8421052631578947,0.0,0.0,0.47744360902255634,0.4452214452214452,0.0,0.0,0.0,0.5389880952380952,0.16363636363636364,0.4452214452214452,0.0,0.4452214452214452,0.16363636363636364,0.0,0.5389880952380952,0.0,0.0,0.0,0.0,0.0,0.15155317861738968,0.0,0.0,0.5389880952380952,0.47744360902255634,0.0,0.3666666666666667,0.0,0.0,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.47744360902255634,0.0,0.0,0.16363636363636364,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.4305555555555555,0.16666666666666666,0.16363636363636364,0.0,0.5389880952380952,0.19444444444444442,0.0,0.0,0.0,0.4452214452214452,0.0,0.4452214452214452,0.0
http://cmt#hasDecision,=,http://iasted#need,op,FF,0.4,0.0,0.2355248940795825,0.7194327731092437,0.7261111111111112,0.25616883116883116,0.0,0.0,0.6025925925925927,0.3,0.6425,0.25,0.6425,0.3,0.2355248940795825,0.6025925925925927,0.1875,0.25,0.0,0.18226085817709647,0.0,0.2355248940795825,0.25,0.0,0.653888888888889,0.7194327731092437,0.36292543773362196,0.7194327731092437,0.19739689004664931,0.0,0.0,0.4,0.25,0.25,0.0,0.0,0.7194327731092437,0.2355248940795825,0.25,0.3,0.0,0.25,0.0,0.25,0.2355248940795825,0.0,0.6425,0.25,0.4666666666666667,0.0,0.6025925925925927,0.6025925925925927,0.23076923076923084,0.0,0.25,0.6425,0.0,0.6027777777777777,0.0
http://cmt#finalizePaperAssignment,=,http://iasted#is_used_for,op,FF,0.36090686274509803,0.0,0.3602757934786833,0.36090686274509803,0.46772068511198944,0.0,0.0,0.0,0.5268518518518518,0.22666666666666666,0.46772068511198944,0.0,0.46772068511198944,0.22666666666666666,0.3602757934786833,0.5268518518518518,0.0,0.0,0.0,0.18705638166860591,0.0,0.07520378836920433,0.0,0.0,0.5268518518518518,0.36090686274509803,0.0,0.3319327731092437,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.36090686274509803,0.3602757934786833,0.0,0.22666666666666666,0.0,0.15000000000000002,0.0,0.0,0.3602757934786833,0.0,0.46772068511198944,0.0,0.47500000000000003,0.0,0.5268518518518518,0.5268518518518518,0.0,0.2876569330692291,0.0,0.46772068511198944,0.0,0.46772068511198944,0.0
http://cmt#hasConferenceMember,=,http://iasted#is_visited_by,op,FF,0.5460526315789473,0.0,0.39090609059258413,0.3421052631578947,0.4628879892037787,0.0,0.0,0.0,0.372037037037037,0.0,0.4628879892037787,0.1578947368421053,0.4628879892037787,0.0,0.39090609059258413,0.372037037037037,0.0,0.1578947368421053,0.0,0.4998581391544614,0.0,0.1858563220881842,0.0,0.0,0.38874999999999993,0.3421052631578947,0.0,0.3421052631578947,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.3421052631578947,0.39090609059258413,0.1578947368421053,0.0,0.0,0.1578947368421053,0.0,0.1578947368421053,0.39090609059258413,0.0,0.4628879892037787,0.3333333333333333,0.4,0.0,0.372037037037037,0.49722222222222223,0.0,0.0,0.0,0.4628879892037787,0.0,0.4628879892037787,0.0
http://cmt#ProgramCommitteeChair,=,http://iasted#Sponzorship,c,FF,0.0,0.0,0.0,0.0,0.4975468975468975,0.0,0.0,0.0,0.3324675324675325,0.0,0.4975468975468975,0.19047619047619047,0.4975468975468975,0.0,0.0,0.3324675324675325,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.3324675324675325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.19047619047619047,0.0,0.0,0.4975468975468975,0.0,0.0,0.0,0.3324675324675325,0.3324675324675325,0.0,0.0,0.0,0.4975468975468975,0.0,0.4975468975468975,0.0
