left,relation,right,owl_type,match_type,path,lin,word2Vec,prefix,suffix,path_stemmed,smoaDistance,jiangConrath,umbcSim,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,hammingDistance,umbcphrasesim,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher
http://conference#has_authors,=,http://iasted#write,op,FF,0.0,0.0,0.3527931370648591,0.0,0.0,0.5,0.0,0.0,0.12770290672779083,0.0,0.0,0.0,0.7529242634773254,0.5555555555555556
http://conference#Paid_applicant,=,http://iasted#Bank_transfer,c,FF,0.08680555555555555,0.07188269401422547,0.26224271758221934,0.0,0.08333333333333333,0.0,0.0,0.06696610928290246,0.0,0.08333333333333333,0.0,0.07692307692307687,0.11915396898984909,0.08333333333333333
http://conference#was_a_committee_of,=,http://iasted#occupy,op,FF,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
http://conference#Accepted_contribution,=,http://iasted#Overhead_projector,c,FF,0.06696428571428571,0.04095358898116416,0.0,0.058823529411764705,0.05,0.0,0.0,0.02861578079660185,0.03818450961261988,0.05,0.0,0.050000000000000044,0.019447173923254013,0.05
http://conference#Regular_author,=,http://iasted#Tip,c,FF,0.1111111111111111,0.14653949211066392,0.19336745011338305,0.07692307692307693,0.0,0.1111111111111111,0.0,0.07342642874079994,0.0,0.0,0.0,0.0,0.05994314327836037,0.0
http://conference#has_a_review_reference_or_expertise,=,http://iasted#pay,op,FF,0.12286324786324786,0.09111710059574442,0.030503063597678334,0.03333333333333333,0.0,0.0,0.0,0.06649740504157169,0.0038965934266646705,0.0,0.0,0.033333333333333326,0.04262693226337433,0.25
http://conference#Organizer,=,http://iasted#Conference_building,c,FF,0.08125,0.08323314735064638,0.18871806155122886,0.05555555555555555,0.1111111111111111,0.0,0.0,0.06120792737508765,0.0,0.1111111111111111,0.1111111111111111,0.0,0.02274954319000244,0.1111111111111111
http://conference#Late_paid_applicant,=,http://iasted#Trip_city,c,FF,0.0462962962962963,0.0586244773097833,0.16882673573052873,0.058823529411764705,0.125,0.0,0.0,0.051318726776167244,0.017899826479454834,0.125,0.0,0.0,0.03555366024374962,0.125
http://conference#Organization,=,http://iasted#Author_attendee_book_registration_fee,c,FF,0.07785214785214785,0.04715039086874386,0.1643463065617638,0.0,0.0,0.0,0.35722510074841685,0.07205588478382836,0.04307090565562248,0.0,0.0,0.030303030303030276,0.017332427203655243,0.0
http://conference#Committee,=,http://iasted#Speaker,c,FF,0.058823529411764705,0.0,0.47866684784828417,0.0,0.14285714285714285,0.0,0.0,0.06315002268922948,0.04296591505408287,0.14285714285714285,0.0,0.0,0.11709092557430267,0.14285714285714285
http://conference#Person,=,http://iasted#Book_proceeding,c,FF,0.08571428571428572,0.1571850418282652,0.1535094057147285,0.07142857142857142,0.07142857142857142,0.05,0.0,0.13554250908454127,0.02261165902018547,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142
http://conference#Review_preference,=,http://iasted#One_conference_day,c,FF,0.17487142487142485,0.17839706575743106,0.03326634218453779,0.125,0.4375,0.09047619047619049,0.5474302030456852,0.12571830299517595,0.0,0.4375,0.4375,0.0625,0.07013267278671265,0.4375
http://conference#Conference_contributor,=,http://iasted#Camera_ready_manuscript_deadline,c,FF,0.16159188034188035,0.09122587668883159,0.1567336540050292,0.047619047619047616,0.047619047619047616,0.03485576923076923,0.050000000000000044,0.10109113387063799,0.06878860044525936,0.047619047619047616,0.047619047619047616,0.03448275862068961,0.04830474033951759,0.047619047619047616
http://conference#Program_committee,=,http://iasted#Sponzorship,c,FF,0.0,0.0,0.0,0.09090909090909091,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0625
http://conference#was_a_member_of,=,http://iasted#send,op,FF,0.0,0.0,0.15287499370956048,0.08333333333333333,0.0,0.0,0.0,0.0,0.06112583354115486,0.0,0.0,0.0,0.09166868031024933,0.25
http://conference#Active_conference_participant,=,http://iasted#Refusing_manuscript,c,FF,0.08585858585858586,0.025724199816767383,0.0,0.07407407407407407,0.05555555555555555,0.030303030303030304,0.0,0.049827143296644456,0.015029981111486753,0.05555555555555555,0.05555555555555555,0.03703703703703709,0.02650219202041626,0.05555555555555555
http://conference#Information_for_participants,=,http://iasted#Plenary_lecture_speaker,c,FF,0.05714285714285714,0.03391589752210449,0.23436129881110324,0.038461538461538464,0.047619047619047616,0.0,0.0,0.047533501892251966,0.12886902938286462,0.047619047619047616,0.047619047619047616,0.0,0.16505050659179688,0.047619047619047616
http://conference#Conference_contributor,=,http://iasted#Money,c,FF,0.0748663101604278,0.048420992778381515,0.0,0.0,0.0,0.0,0.0,0.061079987530105614,0.0,0.0,0.0,0.09523809523809523,0.03817132115364075,0.0
http://conference#has_tutorials,=,http://iasted#is_given_by,op,FF,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.07062763720750809,0.1111111111111111,0.1111111111111111,0.0,0.06525176018476486,0.1111111111111111
http://conference#Contribution_1th-author,=,http://iasted#Presenter_state,c,FF,0.06458333333333333,0.0,0.07274321617912861,0.0,0.07142857142857142,0.0,0.0,0.0339247212739292,0.0,0.07142857142857142,0.07142857142857142,0.050000000000000044,0.0035980036482214928,0.07142857142857142
http://conference#has_a_URL,=,http://iasted#done_till,dp,FF,0.03125,0.0,0.0,0.0,0.14285714285714285,0.03125,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.0,0.14285714285714285
http://conference#Conference_participant,=,http://iasted#Coctail_reception,c,FF,0.07670454545454546,0.04142964796891366,0.389172505984395,0.125,0.09523809523809523,0.0,0.31287930529807795,0.05354431386944425,0.1325749307870865,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0790335163474083,0.09523809523809523
http://conference#was_an_organizing_committee_of,=,http://iasted#is_present,op,FF,0.05,0.05408938803114422,0.06679450098897888,0.038461538461538464,0.038461538461538464,0.05,0.0,0.038907604196582006,0.19712400436401367,0.038461538461538464,0.038461538461538464,0.0,0.07634152472019196,0.038461538461538464
http://conference#has_a_steering_committee,=,http://iasted#is_visited_by,op,FF,0.0,0.0,0.0,0.047619047619047616,0.09090909090909091,0.07142857142857142,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09523809523809523,0.0040145874954760075,0.09090909090909091
http://conference#Workshop,=,http://iasted#Building,c,FF,0.1,0.15853434325588686,0.04603206083186826,0.0,0.0,0.07692307692307693,0.0,0.08056902646544671,0.028343122452497482,0.0,0.0,0.0,0.05633815377950668,0.0
http://conference#Conference_part,=,http://iasted#Sponsor_company_house,c,FF,0.25257936507936507,0.1896150289685652,0.5164527763787453,0.10526315789473684,0.07142857142857142,0.07539682539682539,0.0,0.1677531000513199,0.010844885061184565,0.07142857142857142,0.07142857142857142,0.10526315789473684,0.004106487613171339,0.07142857142857142
http://conference#Registeered_applicant,=,http://iasted#Place,c,FF,0.05555555555555555,0.0812786774046456,0.0,0.1,0.05,0.0,0.0,0.041505218924393135,0.0,0.05,0.0,0.0,0.03429178148508072,0.05
http://conference#has_a_publisher,=,http://iasted#is_used_by,op,FF,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307687,0.025438668206334114,0.0
http://conference#Contribution_co-author,=,http://iasted#Camera_ready_manuscript_deadline,c,FF,0.15810335497835498,0.058608642500751346,0.01520999210003331,0.05,0.034482758620689655,0.0375,0.050000000000000044,0.054952867325312835,0.02464330941438675,0.034482758620689655,0.0,0.06896551724137934,0.0,0.034482758620689655
http://conference#Organizing_committee,=,http://iasted#Tutorial_speaker,c,FF,0.06512605042016806,0.04090528756055439,0.5278184003709516,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06015403504030079,0.021482957527041435,0.06666666666666667,0.06666666666666667,0.052631578947368474,0.10309085249900818,0.06666666666666667
http://conference#Paper,=,http://iasted#Tutorial_speaker,c,FF,0.07417582417582418,0.039529375903345966,0.2487219370820087,0.06666666666666667,0.4,0.038461538461538464,0.0,0.061583978487822266,0.043205536901950836,0.4,0.0,0.06666666666666665,0.0834418386220932,0.4
http://conference#Submitted_contribution,=,http://iasted#Presenter_house,c,FF,0.0625,0.0,0.17492893363357637,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.032534823819355976,0.0,0.07142857142857142,0.0,0.1428571428571429,0.011037479154765606,0.07142857142857142
http://conference#Conference_part,=,http://iasted#Submissions_deadline,c,FF,0.1388888888888889,0.0913589125715003,0.1961533468434686,0.0,0.07142857142857142,0.0,0.0,0.06467199508331557,0.06587813515216112,0.07142857142857142,0.07142857142857142,0.0,0.01205566618591547,0.07142857142857142
http://conference#Conference_participant,=,http://iasted#Presenter_university,c,FF,0.23333333333333334,0.19705803788335766,0.6025481839096688,0.047619047619047616,0.10526315789473684,0.05,0.0,0.07183515163476367,0.04810664802789688,0.10526315789473684,0.10526315789473684,0.09523809523809523,0.0694223940372467,0.10526315789473684
http://conference#Review,=,http://iasted#Conference_state,c,FF,0.13846153846153847,0.03995745498505364,0.2075091437776267,0.13333333333333333,0.16666666666666666,0.15000000000000002,0.0,0.06936236967269417,0.06772400438785553,0.16666666666666666,0.0,0.06666666666666665,0.002235647290945053,0.16666666666666666
http://conference#Call_for_paper,=,http://iasted#Taxi,c,FF,0.18333333333333335,0.2162953012678155,0.1578063971486628,0.0,0.0,0.18333333333333335,0.0,0.07238963712155624,0.023559097200632095,0.0,0.0,0.08333333333333337,0.09094904363155365,0.0
http://conference#Track,=,http://iasted#Worker_non_speaker,c,FF,0.06734006734006734,0.10308703451276731,0.0035951821156496263,0.0,0.2,0.06734006734006734,0.0,0.05234484234265818,0.01399573435386022,0.2,0.2,0.0,0.04257334768772125,0.2
http://conference#Conference_document,=,http://iasted#Conference_airport,c,FF,0.6241758241758242,0.5528015971348536,0.7249033367767984,0.5882352941176471,0.058823529411764705,0.5769230769230769,0.7661654135338346,0.5947274958625421,0.5317315123975277,0.058823529411764705,0.058823529411764705,0.5555555555555556,0.0064341532997787,0.058823529411764705
http://conference#Contribution_co-author,=,http://iasted#Activity_after_conference,c,FF,0.27291666666666664,0.319243933746386,0.10470063194843374,0.13043478260869565,0.043478260869565216,0.0,0.19728716140472458,0.1214353129250095,0.017889946699142456,0.043478260869565216,0.043478260869565216,0.04347826086956519,0.0,0.043478260869565216
http://conference#Tutorial,=,http://iasted#Taxi,c,FF,0.047619047619047616,0.0,0.0610610441710791,0.25,0.125,0.0,0.050000000000000044,0.04561610570629536,0.0,0.125,0.125,0.125,0.0,0.125
http://conference#Conference_contributor,=,http://iasted#Student_registration_fee,c,FF,0.15350234560760875,0.1233029272850172,0.2241145236473566,0.0,0.047619047619047616,0.09761904761904762,0.4254489255225199,0.11352721442629926,0.03978597978129983,0.047619047619047616,0.047619047619047616,0.045454545454545414,0.004923013038933277,0.047619047619047616
http://conference#Presentation,=,http://iasted#Dinner_banquet,c,FF,0.06904761904761905,0.03776034319124675,0.35643869970485514,0.0,0.08333333333333333,0.09722222222222221,0.0,0.053198823550139586,0.2598472386598587,0.08333333333333333,0.08333333333333333,0.15384615384615385,0.23708996176719666,0.08333333333333333
http://conference#Camera_ready_contribution,=,http://iasted#Modelling,c,FF,0.09286791639732817,0.0,0.012686691081226513,0.043478260869565216,0.1111111111111111,0.0196078431372549,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.04347826086956519,0.0,0.1111111111111111
http://conference#has_a_topic_or_a_submission_contribution,=,http://iasted#is_paid_with,op,FF,0.0,0.0,0.07060740211748055,0.0,0.0,0.0,0.0,0.0,0.04012105241417885,0.0,0.0,0.05882352941176472,0.1609468162059784,0.30000000000000004
http://conference#Conference_participant,=,http://iasted#Activity_after_conference,c,FF,0.6145833333333334,0.5623072001153897,0.7716940811511528,0.43478260869565216,0.47619047619047616,0.5,0.5658731787399959,0.6065086442066194,0.6050193905830383,0.47619047619047616,0.0,0.04347826086956519,0.6704404950141907,0.47619047619047616
http://conference#was_a_committe_co-chair_of,=,http://iasted#is_present_in,op,FF,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7390782381407917E-4,0.16666666666666666
http://conference#has_a_submitted_contribution,=,http://iasted#occupy,op,FF,0.0,0.0,0.03922975067274243,0.04,0.0,0.0,0.0,0.0,0.0037876951973885298,0.0,0.0,0.0,0.028869692236185074,0.25
http://conference#Conference_contribution,=,http://iasted#Registration,c,FF,0.10096153846153846,0.18174000538362742,0.03038791113739952,0.09090909090909091,0.3333333333333333,0.0,0.33814395323346735,0.06642350271432962,0.0546486210078001,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
http://conference#Contribution_co-author,=,http://iasted#Submissions_deadline,c,FF,0.08571428571428572,0.03907242833383423,0.047568001004719966,0.0,0.0,0.0,0.21560532984549996,0.02718992096355465,0.09862108528614044,0.0,0.0,0.0,0.0,0.0
http://conference#Written_contribution,=,http://iasted#Lecturer,c,FF,0.027777777777777776,0.0,0.09384538522724735,0.0,0.05263157894736842,0.0,0.0,0.025065168487052435,0.0571332611143589,0.05263157894736842,0.05263157894736842,0.052631578947368474,0.07521999627351761,0.05263157894736842
http://conference#Review,=,http://iasted#Presentation,c,FF,0.08333333333333333,0.1748908149410655,0.4261092977996506,0.16666666666666666,0.0,0.2,0.0,0.05954567258730381,0.19701622426509857,0.0,0.0,0.08333333333333337,0.22379125654697418,0.0
http://conference#Reviewed_contribution,=,http://iasted#Car,c,FF,0.02631578947368421,0.0,0.0,0.3333333333333333,0.05,0.025,0.0,0.03148818052446617,0.006574271246790886,0.05,0.05,0.0,0.0060144527815282345,0.05
http://conference#is_part_of_conference_volumes,=,http://iasted#is_writen_by,op,FF,0.0,0.0,0.0,0.2,0.1,0.0,0.09999999999999998,0.0,0.0,0.1,0.1,0.12,0.0,0.1
http://conference#Workshop,=,http://iasted#Card,c,FF,0.08333333333333333,0.06617208251737686,0.00728146033637266,0.0,0.0,0.08333333333333333,0.0,0.057670302584930555,0.0,0.0,0.0,0.125,0.0,0.0
http://conference#Conference_contribution,=,http://iasted#Form,c,FF,0.08712121212121213,0.09760996407655692,0.13009248660093564,0.045454545454545456,0.0,0.05,0.0,0.0693910260511297,0.0,0.0,0.5395042867796359,0.045454545454545414,0.05712254345417023,0.0
http://conference#was_a_committee_chair_of,=,http://iasted#is_designed_for,op,FF,0.0,0.0,0.0029936991847561954,0.05,0.07692307692307693,0.05555555555555555,0.0,0.0,6.386998575180769E-4,0.07692307692307693,0.07692307692307693,0.0,0.012460101395845413,0.07692307692307693
http://conference#Reviewer,=,http://iasted#Author_book_proceedings_included,c,FF,0.06107456140350877,0.08871105526070161,0.24727619801918055,0.034482758620689655,0.034482758620689655,0.10267857142857142,0.0,0.04578635275266364,0.09420236153528094,0.034482758620689655,0.18644248974900904,0.0,0.22242507338523865,0.034482758620689655
http://conference#Reviewer,=,http://iasted#Author,c,FF,0.125,0.20738374103329682,0.5267035415074987,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.0,0.06873435803312845,0.36831751465797424,0.16666666666666666,0.16666666666666666,0.0,0.3174494206905365,0.16666666666666666
http://conference#Organizing_committee,=,http://iasted#Author_cd_proceedings_included,c,FF,0.05271291208791209,0.02593072009697386,0.24882794379010253,0.07407407407407407,0.07407407407407407,0.0,0.18830337481435966,0.03657384587807827,0.051465495955199,0.07407407407407407,0.07407407407407407,0.0,0.07746211439371109,0.07407407407407407
http://conference#Committee,=,http://iasted#Person,c,FF,0.07142857142857142,0.0,0.15656560555573168,0.0,0.16666666666666666,0.0,0.0,0.10879349915697109,0.0,0.16666666666666666,0.16666666666666666,0.0,0.03259256109595299,0.16666666666666666
http://conference#Review_expertise,=,http://iasted#Presenter_state,c,FF,0.20358758888170655,0.0,0.28631489201369337,0.14285714285714285,0.14285714285714285,0.2,0.0,0.07102644368456784,0.0,0.14285714285714285,0.14285714285714285,0.06666666666666665,0.02784106135368347,0.14285714285714285
http://conference#has_a_track-workshop-tutorial_topic,=,http://iasted#is_signed_by,op,FF,0.0,0.0,0.009111104014345308,0.03333333333333333,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.04832811653614044,0.0
http://conference#Conference_announcement,=,http://iasted#Sponsor_city,c,FF,0.16003787878787878,0.0,0.5386490926296919,0.09090909090909091,0.09090909090909091,0.041666666666666664,0.0,0.12091188107515226,0.08556430041790009,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091
http://conference#Active_conference_participant,=,http://iasted#Fee_for_extra_trip,c,FF,0.20838186151653648,0.058743722243793456,0.34043170857727273,0.07407407407407407,0.07407407407407407,0.13353174603174603,0.0,0.11396390074353152,0.11891093881179889,0.07407407407407407,0.0,0.0,0.10725534707307816,0.07407407407407407
http://conference#Registeered_applicant,=,http://iasted#Author_cd_proceedings_included,c,FF,0.09999999999999999,0.06615545076978342,0.12781160376348252,0.05,0.1,0.0,0.0,0.03972468747475226,0.04315161530394107,0.1,0.1,0.03703703703703709,0.04685351625084877,0.1
http://conference#has_a_program_committee,=,http://iasted#is_visited_by,op,FF,0.0,0.0,0.0,0.05,0.09090909090909091,0.05555555555555555,0.0,0.0,0.011587346903979778,0.09090909090909091,0.09090909090909091,0.0,0.03202922269701958,0.09090909090909091
http://conference#Submitted_contribution,=,http://iasted#Conference_hall,c,FF,0.07107843137254902,0.04329590640041771,0.1314396493742882,0.14285714285714285,0.14285714285714285,0.041666666666666664,0.2448051948051948,0.05941000457597195,0.018411394208669662,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
http://conference#Topic,=,http://iasted#Technical_commitee,c,FF,0.027777777777777776,0.0,0.1298739984970323,0.2,0.11764705882352941,0.0,0.050000000000000044,0.0,0.015366249717772007,0.11764705882352941,0.11764705882352941,0.05882352941176472,0.0,0.11764705882352941
http://conference#has_members,=,http://iasted#pay,op,FF,0.0,0.0,0.027398126094643264,0.0,0.0,0.0,0.0,0.0,0.033723052591085434,0.0,0.0,0.09999999999999998,0.06655919551849365,0.25
http://conference#Rejected_contribution,=,http://iasted#Card,c,FF,0.03571428571428571,0.0,0.07081551517164975,0.25,0.05,0.0625,0.0,0.02766068306528722,0.026146200485527515,0.05,0.05,0.0,0.0,0.05
http://conference#Reviewed_contribution,=,http://iasted#Main_office,c,FF,0.07291666666666666,0.0,0.04698306469194895,0.0,0.1,0.038461538461538464,0.0,0.030553976929315527,0.02713635508553125,0.1,0.0,0.050000000000000044,0.058727242052555084,0.1
http://conference#Reviewer,=,http://iasted#Sponzorship,c,FF,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
http://conference#Reviewer,=,http://iasted#Registration_fee,c,FF,0.04880952380952381,0.0,0.11656616271695089,0.25,0.125,0.1,0.09999999999999998,0.04739378388375039,0.0,0.125,0.0,0.19999999999999996,0.020843474194407463,0.125
http://conference#Extended_abstract,=,http://iasted#IASTED_non_member,c,FF,0.0196078431372549,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0196078431372549,0.0,0.023302018573147263,0.0016205776870871584,0.06666666666666667,0.0,0.0625,0.02203734777867794,0.06666666666666667
http://conference#Conference,=,http://iasted#Deadline_hotel_reservation,c,FF,0.08465608465608465,0.025724199816767383,0.27867146102327084,0.0,0.2,0.0,0.0,0.05534764032390796,0.08665830766161282,0.2,0.2,0.0,0.15495048463344574,0.2
http://conference#Conference_volume,=,http://iasted#Lecture,c,FF,0.09722222222222221,0.08538536451100891,0.3721340415965087,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0598921542150318,0.29458364844322205,0.14285714285714285,0.14285714285714285,0.125,0.06647653132677078,0.14285714285714285
http://conference#Conference_document,=,http://iasted#Deadline,c,FF,0.11805555555555555,0.08523800365960521,0.25628770579302296,0.05555555555555555,0.05555555555555555,0.0,0.0,0.059830318546767916,0.02914297766983509,0.05555555555555555,0.0,0.0,0.003326046047732234,0.05555555555555555
http://conference#has_a_review_reference_or_expertise,=,http://iasted#is_occupied_by,op,FF,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,0.030211387823025387,0.08333333333333333,0.08333333333333333,0.06666666666666665,0.04990505427122116,0.08333333333333333
http://conference#Review,=,http://iasted#Conference_hotel,c,FF,0.06971153846153846,0.03995745498505364,0.03851171257027783,0.13333333333333333,0.0,0.08125,0.0,0.05515695694055282,0.06772400438785553,0.0,0.0,0.06666666666666665,0.0,0.0
http://conference#Rejected_contribution,=,http://iasted#Accepting_manuscript,c,FF,0.045454545454545456,0.03907242833383423,0.33518070317037213,0.05263157894736842,0.05263157894736842,0.2121212121212121,0.0,0.02718992096355465,0.3789683533832431,0.05263157894736842,0.0,0.09999999999999998,0.3148035407066345,0.05263157894736842
http://conference#Call_for_paper,=,http://iasted#Fee,c,FF,0.18333333333333335,0.19626418484768426,0.13931490642730276,0.08333333333333333,0.08333333333333333,0.18333333333333335,0.0,0.07937343540930686,0.015272244345396757,0.08333333333333333,0.08333333333333333,0.0,0.04638220742344856,0.08333333333333333
http://conference#Call_for_paper,=,http://iasted#Conference_hall,c,FF,0.1568327505827506,0.18414893334020954,0.283677258291977,0.08333333333333333,0.25,0.1793706293706294,0.352751263335205,0.13470027924738973,0.04155408055521548,0.25,0.0,0.0714285714285714,0.11858192086219788,0.25
http://conference#Regular_contribution,=,http://iasted#Renting,c,FF,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.09999999999999998,0.0,0.0,0.14285714285714285,0.0,0.10526315789473684,0.024614375084638596,0.14285714285714285
http://conference#Invited_speaker,=,http://iasted#Sponzorship,c,FF,0.0,0.0,0.0,0.14285714285714285,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0714285714285714,0.0,0.09090909090909091
http://conference#Presentation,=,http://iasted#Student_lecturer,c,FF,0.059027777777777776,0.0,0.18847710945060528,0.08333333333333333,0.08333333333333333,0.038461538461538464,0.3049886621315192,0.05292042460327226,0.0814075917005539,0.08333333333333333,0.08333333333333333,0.19999999999999996,0.3562195599079132,0.08333333333333333
http://conference#Publisher,=,http://iasted#Tip,c,FF,0.0625,0.0,0.0,0.3333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.055133198040785134,0.0,0.1111111111111111,0.1111111111111111,0.0,0.038985900580883026,0.1111111111111111
http://conference#Information_for_participants,=,http://iasted#Review,c,FF,0.045454545454545456,0.048316420555156295,0.1708445064337431,0.16666666666666666,0.0,0.0,0.0,0.03431078699325185,0.028613710775971413,0.0,0.5395042867796359,0.0,0.08428046107292175,0.0
http://conference#Conference_fees,=,http://iasted#Presenter_house,c,FF,0.06666666666666667,0.0,0.40604068798966775,0.0,0.14285714285714285,0.15000000000000002,0.0,0.03201134418709791,0.023469656240195036,0.14285714285714285,0.14285714285714285,0.0714285714285714,0.0,0.14285714285714285
http://conference#Call_for_participation,=,http://iasted#Audiovisual_equipment,c,FF,0.2176282051282051,0.23173483457373253,0.0,0.05,0.05,0.0625,0.0,0.09691223289041148,0.0,0.05,0.05,0.0,0.05269986018538475,0.05
http://conference#Invited_talk,=,http://iasted#Time_zone,c,FF,0.1625,0.19036521320821218,0.0064351485610740985,0.125,0.09090909090909091,0.28948412698412695,0.0,0.07794480231469048,0.04914327524602413,0.09090909090909091,0.09090909090909091,0.0,0.043212562799453735,0.09090909090909091
http://conference#Conference_contributor,=,http://iasted#Registation_deadline,c,FF,0.08888888888888888,0.038586299725151076,0.10911798317296649,0.09523809523809523,0.05263157894736842,0.0,0.0,0.04871631997393672,0.02914297766983509,0.05263157894736842,0.05263157894736842,0.0,0.04830474033951759,0.05263157894736842
http://conference#Conference_fees,=,http://iasted#Conference_state,c,FF,0.5357142857142857,0.5,0.6116908575244507,0.7142857142857143,0.13333333333333333,0.7000000000000001,0.8480730223123732,0.5333559508155035,0.5519585506990552,0.13333333333333333,0.13333333333333333,0.6666666666666667,0.08420509845018387,0.13333333333333333
http://conference#is_submitted_at,=,http://iasted#is_given_to,op,FF,0.0,0.0,0.3608376346863809,0.2222222222222222,0.1111111111111111,0.0,0.09999999999999998,0.0,0.17405787110328674,0.1111111111111111,0.1111111111111111,0.23076923076923073,0.17641408741474152,0.1111111111111111
http://conference#Abstract,=,http://iasted#Submission,c,FF,0.1,0.0928439824074763,0.20078593935654557,0.125,0.0,0.0,0.0,0.06565563405852438,0.27915439009666443,0.0,0.07698580881301512,0.0,0.378299742937088,0.0
http://conference#Conference,=,http://iasted#Double_hotel_room,c,FF,0.06984126984126984,0.028466536460007644,0.23057603497909765,0.0,0.06666666666666667,0.030303030303030304,0.0,0.06182145331532365,0.1267030214269956,0.06666666666666667,0.06666666666666667,0.1333333333333333,0.19355417788028717,0.06666666666666667
http://conference#Conference_applicant,=,http://iasted#Conference_city,c,FF,0.6228354978354977,0.5879367159646749,0.591650059649128,0.7142857142857143,0.07142857142857142,0.5,0.8021721641190668,0.609360756917496,0.5,0.07142857142857142,0.07142857142857142,0.5263157894736843,0.0,0.07142857142857142
http://conference#Review_expertise,=,http://iasted#Presenter_city,c,FF,0.15358758888170654,0.0,0.11297219836519012,0.15384615384615385,0.15384615384615385,0.1,0.0,0.06165571962679097,0.0,0.15384615384615385,0.15384615384615385,0.1333333333333333,0.006274314131587744,0.15384615384615385
http://conference#Contribution_1th-author,=,http://iasted#Overhead_projector,c,FF,0.06696428571428571,0.04095358898116416,0.03892393591627204,0.058823529411764705,0.11764705882352941,0.0,0.0,0.02861578079660185,0.011455151252448559,0.11764705882352941,0.11764705882352941,0.050000000000000044,0.03165934607386589,0.11764705882352941
http://conference#Abstract,=,http://iasted#Viza,c,FF,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.07698580881301512,0.0,0.0,0.125
http://conference#is_a_topis_of_conference_parts,=,http://iasted#is_made_from,op,FF,0.0,0.0,0.0,0.2,0.1,0.0,0.09999999999999998,0.0,0.0,0.1,0.1,0.12,0.15897995233535767,0.1
http://conference#Poster,=,http://iasted#Cheque,c,FF,0.1,0.3079767559926833,0.09326466467192968,0.0,0.16666666666666666,0.0,0.0,0.07244025024913014,0.0,0.16666666666666666,0.14594214108031364,0.0,0.0,0.16666666666666666
http://conference#Person,=,http://iasted#Conference_hall,c,FF,0.08846153846153847,0.13338607992537455,0.006624110132710593,0.0,0.14285714285714285,0.05,0.0,0.1117435587228484,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
http://conference#Conference_contribution,=,http://iasted#Presentation,c,FF,0.14166666666666666,0.2202573883068985,0.35103814701212227,0.0,0.3333333333333333,0.05,0.33814395323346735,0.06987930980656626,0.2113361917436123,0.3333333333333333,0.3333333333333333,0.045454545454545414,0.049244485795497894,0.3333333333333333
http://conference#Tutorial,=,http://iasted#Author,c,FF,0.058823529411764705,0.0,0.20594776058377742,0.16666666666666666,0.25,0.0,0.0,0.05447996972669624,0.0,0.25,0.0,0.25,0.14412713050842285,0.25
http://conference#has_an_abstract,=,http://iasted#occupy,op,FF,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.05225700670313343,0.0,0.0,0.0,0.0,0.03620797395706177,0.0
http://conference#Information_for_participants,=,http://iasted#Registration_form,c,FF,0.10101010101010101,0.11175092502471844,0.28876187541057247,0.0625,0.19230769230769232,0.0,0.5060499609679938,0.08081437957708419,0.09004746004939079,0.19230769230769232,0.19230769230769232,0.0,0.09624715149402618,0.19230769230769232
