left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,subStringDistance,umbcphrasesim,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://cmt#User,=,http://confOf#University,c,FF,0.25,0.0,0.25,0.7149999999999999,0.0,0.0,0.0,0.7149999999999999,0.7149999999999999,0.0,0.7535714285714287,0.25,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.25,0.5,0.0,0.0,0.30000000000000004,0.0,0.7149999999999999,0.2,0.0,0.2857142857142857,0.0,0.2,0.7149999999999999,0.0,0.6833333333333332,0.0
http://cmt#AssociatedChair,=,http://confOf#Assistant,c,FF,0.23809523809523808,0.0,0.23809523809523808,0.7433333333333333,0.0,0.0,0.0,0.7433333333333333,0.7433333333333333,0.3331292448759249,0.6653703703703704,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.46352739726027403,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,0.0,0.4,0.2666666666666667,0.7433333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.6333333333333333,0.0
http://cmt#date,=,http://confOf#ends_on,dp,FF,0.46153846153846156,0.0,0.4807692307692308,0.5317460317460317,0.0,0.0,0.0,0.5317460317460317,0.5317460317460317,0.572574583114444,0.3666666666666667,0.25,0.0,0.6263000865779568,0.0,0.18181818181818182,0.0,0.4807692307692308,0.0,0.4807692307692308,0.0,0.2513285228051245,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.4807692307692308,0.25,0.0,0.0,0.2857142857142857,0.0,0.3666666666666667,0.2,0.0,0.19999999999999996,0.22133032977581024,0.18181818181818182,0.5317460317460317,0.0,0.5317460317460317,0.0
http://cmt#Document,=,http://confOf#Assistant,c,FF,0.23529411764705882,0.0,0.23529411764705882,0.32407407407407407,0.0,0.0,0.0,0.32407407407407407,0.32407407407407407,0.0,0.32407407407407407,0.0,0.0,0.0,0.0,0.25,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.23529411764705882,0.325,0.0,0.0,0.2222222222222222,0.0,0.32407407407407407,0.25,0.0,0.23529411764705888,0.0,0.25,0.32407407407407407,0.0,0.32407407407407407,0.0
http://cmt#memberOfConference,=,http://confOf#expertOn,op,FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496982622790619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#runPaperAssignmentTools,=,http://confOf#reviewes,op,FF,0.5122407856423201,0.0,0.5122407856423201,0.4950854700854701,0.0,0.0,0.0,0.5516304347826086,0.5516304347826086,0.27123867040572675,0.4333675213675214,0.0,0.0,0.3495492454893548,0.0,0.0,0.0,0.5122407856423201,0.0,0.39314541293946326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122407856423201,0.35,0.0,0.0,0.21739130434782605,0.0,0.7472222222222222,0.2,0.0,0.0,0.0,0.0,0.5516304347826086,0.0,0.5018115942028986,0.0
http://cmt#writeReview,=,http://confOf#hasAdministrativeEvent,op,FF,0.26666666666666666,0.0,0.5523809523809523,0.4287942077415761,0.0,0.0,0.0,0.4287942077415761,0.4287942077415761,0.19916820422909864,0.7454497354497355,0.0,0.0,0.37811153103051814,0.0,0.0,0.0,0.5523809523809523,0.0,0.3634920634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5523809523809523,0.41818181818181815,0.0,0.0,0.23529411764705888,0.0,0.4287942077415761,0.0,0.0,0.0,0.1554720252752304,0.0,0.4287942077415761,0.0,0.4287942077415761,0.0
http://cmt#memberOfConference,=,http://confOf#hasAdministrativeEvent,op,FF,0.23076923076923078,0.0,1.0,0.5941239316239316,0.29038461538461535,0.0,0.0,0.5333117862529627,0.5333117862529627,1.0,0.5404761904761904,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5498481781376519,0.2060976282820881,0.36272403644397855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529416,0.0,0.48333333333333334,0.0,0.0,0.0,0.19748014211654663,0.0,0.5333117862529627,0.0,0.5333117862529627,0.0
http://cmt#Acceptance,=,http://confOf#Regular,c,FF,0.0,0.0,0.0,0.49523809523809526,0.0,0.0,0.0,0.49523809523809526,0.49523809523809526,0.0,0.5026455026455027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49523809523809526,0.0,0.0,0.0,0.0,0.0,0.49523809523809526,0.0,0.49523809523809526,0.0
http://cmt#ProgramCommitteeMember,=,http://confOf#Science_Worker,c,FF,0.8322440087145969,0.0,0.8322440087145969,0.0,0.2135028370322488,0.3201494840823306,0.0,0.0,0.0,0.31307843772845073,0.4488536155202822,0.0,0.0,0.36413365123761304,0.0,0.15384615384615385,0.0,0.8322440087145969,0.0,0.8322440087145969,0.20665470390863291,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.8322440087145969,0.2,0.0,0.0,0.2272727272727273,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
http://cmt#Review,=,http://confOf#Assistant,c,FF,0.2,0.0,0.2,0.4259259259259259,0.0,0.0,0.0,0.4259259259259259,0.4259259259259259,0.0,0.4259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.4259259259259259,0.0,0.0,0.0,0.0,0.0,0.4259259259259259,0.0,0.4259259259259259,0.0
http://cmt#ProgramCommitteeMember,=,http://confOf#Reviewing_results_event,c,FF,0.43131868131868134,0.0,0.43131868131868134,0.5297760210803689,0.0,0.1976971148368237,0.0,0.5297760210803689,0.5297760210803689,0.29281244502940157,0.49779541446208114,0.0,0.0,0.6550423294202566,0.0,0.0,0.0,0.43131868131868134,0.0,0.43131868131868134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43131868131868134,0.0,0.0,0.0,0.0,0.0,0.5297760210803689,0.0,0.0,0.0,0.19862480461597443,0.0,0.5297760210803689,0.0,0.5297760210803689,0.0
http://cmt#Meta-Review,=,http://confOf#Reviewing_event,c,FF,0.26666666666666666,0.4,0.26666666666666666,0.5793650793650793,0.0,0.0,0.5,0.5793650793650793,0.5793650793650793,0.4067211691645109,0.7583333333333333,0.6,0.4,0.6008164552884329,0.3333333333333333,0.42857142857142855,0.4,0.26666666666666666,0.6226114649681529,0.26666666666666666,0.0,0.21043391525745392,0.32136969606534,0.42857142857142855,0.42857142857142855,0.33333333333333337,0.33333333333333337,0.26666666666666666,0.6,0.0,0.20000000000000004,0.2142857142857143,0.0,0.5793650793650793,0.42857142857142855,0.0,0.5,0.5070987939834595,0.42857142857142855,0.5793650793650793,0.4,0.5793650793650793,0.4
http://cmt#ProgramCommitteeMember,=,http://confOf#Country,c,FF,0.44357298474945533,0.0,0.44357298474945533,0.4588744588744589,0.0,0.2654317977487611,0.0,0.2542424242424242,0.4588744588744589,0.16926739728719328,0.39823633156966487,0.0,0.0,0.2700339596084891,0.0,0.0,0.0,0.5,0.0,0.44357298474945533,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.44357298474945533,0.2857142857142857,0.0,0.0,0.0,0.0,0.4588744588744589,0.0,0.0,0.0,0.0,0.0,0.4588744588744589,0.0,0.4588744588744589,0.0
http://cmt#ConferenceMember,=,http://confOf#Assistant,c,FF,0.49206349206349204,0.0,0.49206349206349204,0.3912037037037037,0.0,0.0,0.0,0.3912037037037037,0.3912037037037037,0.2510424074908011,0.20185185185185184,0.0,0.0,0.0,0.0,0.0,0.0,0.49206349206349204,0.0,0.49206349206349204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.3912037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3912037037037037,0.0
http://cmt#paperID,=,http://confOf#hasStreet,dp,FF,0.6579365079365079,0.17391304347826086,0.6579365079365079,0.5700000000000001,0.20014430014430015,0.0,0.0,0.5700000000000001,0.5700000000000001,0.23000384229499107,0.36500000000000005,0.25,0.17391304347826086,0.2136137299145229,0.0,0.0,0.17391304347826086,0.6579365079365079,0.34387755102040807,0.6579365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6579365079365079,0.25,0.0,0.0,0.2222222222222222,0.0,0.5700000000000001,0.25,0.0,0.2222222222222222,0.0,0.0,0.5700000000000001,0.17391304347826086,0.5222222222222223,0.14285714285714285
http://cmt#readByReviewer,=,http://confOf#employedBy,op,FF,0.21052631578947367,0.0,0.5722639933166248,0.5455555555555556,0.0,0.0,0.3333333333333333,0.5775219298245614,0.5775219298245614,0.0,0.6040277777777778,0.15789473684210525,0.0,0.0,0.25,0.21428571428571427,0.0,0.5722639933166248,0.4798382004735595,0.5952380952380952,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.4,0.4082482904638631,0.5722639933166248,0.36,0.0,0.25,0.21052631578947367,0.1578947368421053,0.47222222222222215,0.21428571428571427,0.0,0.25,0.0,0.41666666666666663,0.5775219298245614,0.0,0.5305799220272904,0.0
http://cmt#assignedByReviewer,=,http://confOf#writes,op,FF,0.39544513457556935,0.0,0.39544513457556935,0.4583333333333333,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.37775215846487403,0.4419444444444444,0.0,0.0,0.5638314158868942,0.0,0.16666666666666666,0.0,0.39544513457556935,0.0,0.5693581780538302,0.0,0.23336373607162386,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.39544513457556935,0.26666666666666666,0.0,0.0,0.17647058823529416,0.0,0.4444444444444444,0.16666666666666666,0.0,0.0,0.19774621725082397,0.16666666666666666,0.4444444444444444,0.0,0.4444444444444444,0.0
http://cmt#Paper,=,http://confOf#Trip,c,FF,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2222222222222222,0.0,0.25,0.0,0.0,0.0,0.0
http://cmt#User,=,http://confOf#Reception,c,FF,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#reviewsPerPaper,=,http://confOf#abstract,dp,FF,0.30980392156862746,0.0,0.30980392156862746,0.6733333333333333,0.0,0.0,0.0,0.6733333333333333,0.6733333333333333,0.16316709858229755,0.41398809523809527,0.0,0.0,0.16197504978937477,0.0,0.0,0.0,0.30980392156862746,0.3199543378995434,0.30980392156862746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30980392156862746,0.2,0.0,0.0,0.28,0.0,0.7472222222222222,0.2,0.0,0.0,0.0,0.0,0.6733333333333333,0.0,0.5333333333333333,0.0
http://cmt#reviewerBiddingStartedBy,=,http://confOf#writes,op,FF,0.28502415458937197,0.0,0.28502415458937197,0.4545751633986928,0.0,0.0,0.0,0.4545751633986928,0.4545751633986928,0.16270341649290773,0.5594246031746032,0.16666666666666666,0.0,0.3501211016930396,0.0,0.0,0.0,0.28502415458937197,0.0,0.49206349206349204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28502415458937197,0.3333333333333333,0.0,0.0,0.20833333333333337,0.0,0.4545751633986928,0.0,0.0,0.0,0.16033565998077393,0.0,0.4545751633986928,0.0,0.4545751633986928,0.0
http://cmt#virtualMeetingEnabledBy,=,http://confOf#hasCountry,op,FF,0.2,0.0,0.6741879444085327,0.5093434343434343,0.1794642857142857,0.515862224996992,0.0,0.5093434343434343,0.5093434343434343,0.2556931828943443,0.4530793650793651,0.0,0.0,0.21599116477985691,0.0,0.0,0.0,0.6741879444085327,0.0,0.5460526315789473,0.15597309709441515,0.0,0.0,0.0,0.0,0.0,0.0,0.6741879444085327,0.16,0.0,0.0,0.21212121212121215,0.0,0.5093434343434343,0.0,0.0,0.0,0.0,0.18333333333333335,0.5093434343434343,0.0,0.5093434343434343,0.0
http://cmt#Meta-Reviewer,=,http://confOf#Volunteer,c,FF,0.32,0.0,0.32,0.5092592592592592,0.0,0.0,0.0,0.5092592592592592,0.5092592592592592,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.32,0.0,0.32,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.25,0.0,0.5092592592592592,0.2222222222222222,0.0,0.19047619047619047,0.0,0.2222222222222222,0.0,0.0,0.5092592592592592,0.0
http://cmt#rejectPaper,=,http://confOf#reviewes,op,FF,0.26666666666666666,0.0,0.7462686787494972,0.49971509971509975,0.1590054825348943,0.0,0.0,0.696969696969697,0.696969696969697,0.2787452120506612,0.6263532763532763,0.25,0.0,0.581492594132593,0.0,0.0,0.0,0.7462686787494972,0.0,0.46208246144307524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686787494972,0.25,0.0,0.0,0.2727272727272727,0.18181818181818177,0.42777777777777776,0.16666666666666666,0.0,0.21052631578947367,0.0,0.0,0.696969696969697,0.0,0.6212121212121212,0.0
http://cmt#markConflictOfInterest,=,http://confOf#writes,op,FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3365142899153086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#adjustBid,=,http://confOf#hasTopic,op,FF,0.7855804040014566,0.0,0.7855804040014566,0.6481481481481481,0.21684472934472931,0.18579683689996707,0.0,0.6481481481481481,0.6481481481481481,0.15884950724547983,0.3712962962962963,0.0,0.0,0.1705643606681487,0.0,0.0,0.0,0.7855804040014566,0.0,0.4294108669108669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855804040014566,0.325,0.0,0.0,0.25,0.0,0.6481481481481481,0.0,0.0,0.23529411764705888,0.0,0.0,0.6481481481481481,0.0,0.6481481481481481,0.0
http://cmt#paperID,=,http://confOf#earlyRegistration,dp,FF,0.5087983911513324,0.0,0.5087983911513324,0.6206349206349207,0.15698190698190698,0.0,0.0,0.6206349206349207,0.6206349206349207,0.380130207519418,0.3496969696969697,0.16666666666666666,0.0,0.2500412243478939,0.0,0.0,0.0,0.5087983911513324,0.0,0.5087983911513324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5087983911513324,0.3142857142857143,0.0,0.0,0.2857142857142857,0.0,0.6206349206349207,0.375,0.0,0.0,0.1651267260313034,0.0,0.6206349206349207,0.0,0.5257936507936508,0.2857142857142857
http://cmt#startReviewerBidding,=,http://confOf#hasCountry,op,FF,0.5882352941176471,0.0,0.7979276399555036,0.4256410256410257,0.21215864888465505,0.22704718874617796,0.0,0.4696969696969697,0.4696969696969697,0.20223843405266964,0.33438644688644686,0.0,0.0,0.1763199452301381,0.0,0.0,0.0,0.7979276399555036,0.0,0.5460526315789473,0.1937352039967572,0.0,0.0,0.0,0.0,0.0,0.0,0.7979276399555036,0.2,0.0,0.0,0.18181818181818177,0.0,0.7257142857142858,0.0,0.0,0.0,0.0,0.18333333333333335,0.4696969696969697,0.0,0.4696969696969697,0.0
http://cmt#Author,=,http://confOf#Country,c,FF,0.21052631578947367,0.0,0.21052631578947367,0.6626984126984127,0.0,0.0,0.0,0.6626984126984127,0.6626984126984127,0.0,0.6626984126984127,0.0,0.07692307692307693,0.2685747800513425,0.0,0.0,0.0,0.44866332497911443,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.26666666666666666,0.0,0.0,0.0,0.0,0.6626984126984127,0.0,0.0,0.15384615384615385,0.0,0.0,0.6626984126984127,0.0,0.6626984126984127,0.0
http://cmt#date,=,http://confOf#hasTitle,dp,FF,0.688531991744066,0.0,0.688531991744066,0.7308333333333333,0.18533549783549785,0.1792470947957176,0.0,0.7308333333333333,0.7308333333333333,0.2653982848346663,0.5277777777777778,0.21428571428571427,0.0,0.2082798080706475,0.0,0.25,0.0,0.688531991744066,0.3734868477057973,0.688531991744066,0.0,0.1548595130443573,0.0,0.25,0.25,0.0,0.0,0.688531991744066,0.55,0.0,0.0,0.375,0.15000000000000002,0.7308333333333333,0.2,0.0,0.17647058823529416,0.1919495165348053,0.25,0.7308333333333333,0.0,0.6154761904761905,0.0
http://cmt#siteURL,=,http://confOf#defaultChoice,dp,FF,0.4697398190045249,0.0,0.9693344409288682,0.5991361579596873,0.29414960039960036,0.20508354299250936,0.0,0.5991361579596873,0.5991361579596873,0.527366883301749,0.5184656084656085,0.0,0.0,0.4532166104433252,0.0,0.0,0.0,0.9693344409288682,0.0,0.9693344409288682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693344409288682,0.3142857142857143,0.0,0.0,0.28,0.0,0.601923076923077,0.2,0.0,0.0,0.0,0.0,0.5991361579596873,0.0,0.5991361579596873,0.0
http://cmt#Paper,=,http://confOf#Member,c,FF,0.35294117647058826,0.0,0.35294117647058826,0.5777777777777778,0.0,0.0,0.0,0.5777777777777778,0.5777777777777778,0.0,0.5777777777777778,0.0,0.0,0.0,0.0,0.4,0.0,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.35294117647058826,0.52,0.0,0.0,0.33333333333333337,0.0,0.5777777777777778,0.4,0.0,0.36363636363636365,0.0,0.4,0.0,0.0,0.5777777777777778,0.0
http://cmt#paperAssignmentToolsRunBy,=,http://confOf#studyAt,op,FF,0.2222222222222222,0.0,0.5956947540128318,0.43333333333333335,0.18991006929087423,0.2308945944652864,0.0,0.43333333333333335,0.43333333333333335,0.22140215559993176,0.4667724867724868,0.0,0.0,0.0,0.0,0.0,0.0,0.5956947540128318,0.0,0.5956947540128318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956947540128318,0.22857142857142856,0.0,0.0,0.0,0.0,0.5760683760683761,0.18333333333333335,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.43333333333333335,0.0
http://cmt#email,=,http://confOf#minChoice,dp,FF,0.7846605578803721,0.0,0.7846605578803721,0.5407407407407407,0.2031926406926407,0.0,0.0,0.5407407407407407,0.5407407407407407,0.2362469690355671,0.5833333333333334,0.2,0.0,0.24037965238008352,0.0,0.2,0.0,0.7846605578803721,0.0,0.7846605578803721,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.7846605578803721,0.32,0.0,0.0,0.23809523809523814,0.0,0.5407407407407407,0.2,0.0,0.0,0.0,0.2,0.5407407407407407,0.0,0.5407407407407407,0.0
http://cmt#PaperAbstract,=,http://confOf#Trip,c,FF,0.3571428571428571,0.0,0.3571428571428571,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.3571428571428571,0.0,0.3571428571428571,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.65,0.0,0.0,0.15384615384615385,0.0,0.0,0.25,0.0,0.23529411764705888,0.0,0.25,0.0,0.0,0.0,0.0
http://cmt#hasConferenceMember,=,http://confOf#dealsWith,op,FF,0.3319327731092437,0.0,0.3019607843137255,0.5236111111111111,0.0,0.0,0.0,0.6782375478927203,0.6782375478927203,0.17064698050659421,0.4101851851851852,0.0,0.0,0.15587149110281592,0.0,0.0,0.0,0.3019607843137255,0.30547869177403375,0.31470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019607843137255,0.1523809523809524,0.0,0.0,0.24137931034482762,0.0,0.6782375478927203,0.0,0.0,0.0,0.0,0.0,0.6782375478927203,0.0,0.5403393541324576,0.0
http://cmt#rejectPaper,=,http://confOf#hasCity,op,FF,0.2,0.0,0.797716765518623,0.5994152046783626,0.2291005291005291,0.2784648462562271,0.0,0.5994152046783626,0.5994152046783626,0.2206598234638553,0.5085470085470084,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.797716765518623,0.2406141550110421,0.6353383458646616,0.16733257968313073,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.797716765518623,0.23076923076923078,0.0,0.0,0.20833333333333337,0.0,0.5994152046783626,0.23076923076923078,0.0,0.16216216216216217,0.0,0.23076923076923078,0.5994152046783626,0.0,0.5994152046783626,0.0
http://cmt#hasConferenceMember,=,http://confOf#parallel_with,op,FF,0.7112010796221323,0.0,0.7112010796221323,0.4159526297457332,0.19041375291375293,0.0,0.0,0.4159526297457332,0.4159526297457332,0.5657887922708756,0.49140211640211645,0.0,0.0,0.6009368233886363,0.0,0.0,0.0,0.7112010796221323,0.0,0.2932692307692308,0.15989881026812805,0.2589102021108071,0.0,0.0,0.0,0.0,0.0,0.7112010796221323,0.16923076923076924,0.0,0.0,0.1578947368421053,0.0,0.4159526297457332,0.0,0.0,0.0,0.1761191189289093,0.0,0.4159526297457332,0.0,0.4159526297457332,0.0
http://cmt#Bid,=,http://confOf#City,c,FF,0.16666666666666666,0.0,0.16666666666666666,0.5277777777777778,0.0,0.0,0.0,0.5277777777777778,0.5277777777777778,0.0,0.5277777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.27485994397759106,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5333333333333333,0.0,0.0,0.25,0.25,0.5277777777777778,0.0,0.0,0.2857142857142857,0.0,0.0,0.5277777777777778,0.0,0.5277777777777778,0.0
http://cmt#Paper,=,http://confOf#Camera_Ready_event,c,FF,0.34877622377622375,0.0,0.34877622377622375,0.5888888888888889,0.0,0.0,0.0,0.5888888888888889,0.5888888888888889,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34877622377622375,0.0,0.34877622377622375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34877622377622375,0.48,0.0,0.0,0.1875,0.1875,0.5888888888888889,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.5888888888888889,0.0
http://cmt#reviewerBiddingStartedBy,=,http://confOf#hasCountry,op,FF,0.2,0.0,0.6190945277632585,0.4256410256410257,0.1586440058479532,0.3057849148244606,0.0,0.4049369747899159,0.4049369747899159,0.1616152814338635,0.41577777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.6190945277632585,0.0,0.5460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190945277632585,0.16,0.0,0.0,0.20588235294117652,0.0,0.4049369747899159,0.0,0.0,0.0,0.0,0.18333333333333335,0.4049369747899159,0.0,0.4049369747899159,0.0
http://cmt#hasConflictOfInterest,=,http://confOf#employedBy,op,FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410817104320705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#runPaperAssignmentTools,=,http://confOf#writes,op,FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20136856444959308,0.0,0.0,0.0,0.0,0.0,0.0,0.20136856444959308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#writtenBy,=,http://confOf#hasCity,op,FF,0.2589285714285714,0.0,0.2589285714285714,0.5873015873015873,0.0,0.0,0.0,0.5873015873015873,0.5873015873015873,0.0,0.5892857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.2589285714285714,0.0,0.2589285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589285714285714,0.2857142857142857,0.0,0.0,0.1578947368421053,0.0,0.4583333333333333,0.0,0.0,0.25,0.0,0.0,0.5873015873015873,0.0,0.5873015873015873,0.0
http://cmt#PaperAbstract,=,http://confOf#Workshop,c,FF,0.3111111111111111,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.24438348652312314,0.38749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111111111111,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111111111111,0.2,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#Preference,=,http://confOf#Science_Worker,c,FF,0.29411764705882354,0.21052631578947367,0.29411764705882354,0.565079365079365,0.0,0.0,0.0,0.565079365079365,0.565079365079365,0.0,0.5396825396825397,0.0,0.21052631578947367,0.0,0.0,0.3076923076923077,0.21052631578947367,0.29411764705882354,0.4554664415365133,0.29411764705882354,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.29411764705882354,0.4,0.0,0.0,0.23076923076923073,0.0,0.565079365079365,0.3076923076923077,0.0,0.34782608695652173,0.0,0.3076923076923077,0.565079365079365,0.21052631578947367,0.565079365079365,0.21052631578947367
