left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,mongeElkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,jaroWinklerMeasure,mongeElkandeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,word2Vec,level2_jara_winkler,prefix,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,word2VecdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,soft_tfidf_jaro,mongeElkandeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,word2VecdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,mongeElkan,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,levenshteinDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,fuzzyjaccard,levenshteinDistance,word2VecdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,hammingDistance,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,suffixdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,mongeElkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,suffixdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://confOf#Poster,=,http://iasted#Conference_hotel,c,FF,0.3476190476190476,0.0,0.3568620166711817,0.3476190476190476,0.5625,0.0,0.0,0.0,0.7000000000000001,0.43333333333333335,0.5625,0.0,0.5625,0.0,0.3568620166711817,0.7000000000000001,0.0,0.19999999999999996,0.0,0.0,0.30230802635499093,0.0,0.3568620166711817,0.0,0.0,0.7000000000000001,0.3476190476190476,0.0,0.3476190476190476,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.3568620166711817,0.19999999999999996,0.43333333333333335,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996,0.3568620166711817,0.19999999999999996,0.0,0.5625,0.0,0.43333333333333335,0.0,0.7000000000000001,0.7000000000000001,0.19047619047619047,0.0,0.0,0.0,0.0,0.5625,0.0
http://confOf#Participant,=,http://iasted#Document,c,FF,0.2222222222222222,0.0,0.1977294339982794,0.2222222222222222,0.43813131313131315,0.0,0.0,0.0,0.3333333333333333,0.6,0.43813131313131315,0.2727272727272727,0.43813131313131315,0.6,0.1977294339982794,0.3333333333333333,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.1977294339982794,0.25,0.0,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.6,0.25,0.25,0.0,0.0,0.2222222222222222,0.1977294339982794,0.2727272727272727,0.6,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0,0.43813131313131315,0.25,0.6,0.0,0.0,0.3333333333333333,0.21052631578947367,0.0,0.25,0.0,0.0,0.43813131313131315,0.0
http://confOf#Short_paper,=,http://iasted#Video_presentation,c,FF,0.5444444444444444,0.0,0.5272750557472485,0.5444444444444444,0.0,0.16346153846153846,0.0,0.0,0.5047619047619047,0.18181818181818182,0.0,0.0,0.0,0.0,0.5272750557472485,0.5047619047619047,0.0,0.17647058823529416,0.0,0.0,0.26573625048337746,0.0,0.5272750557472485,0.0,0.0,0.5047619047619047,0.5444444444444444,0.0,0.5444444444444444,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.5272750557472485,0.17647058823529416,0.18181818181818182,0.0,0.0,0.17647058823529416,0.0,0.17647058823529416,0.5272750557472485,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.5047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Topic,=,http://iasted#Payment_document,c,FF,0.5076923076923077,0.0,0.2030459712173239,0.5076923076923077,0.42083333333333334,0.0,0.3030688089737315,0.0,0.6333333333333333,0.32,0.42083333333333334,0.0,0.42083333333333334,0.32,0.2030459712173239,0.6333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.2030459712173239,0.2,0.0,0.6333333333333333,0.5076923076923077,0.0,0.5076923076923077,0.0,0.0,0.0,0.0,0.32,0.2,0.2,0.0,0.0,0.5076923076923077,0.2030459712173239,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.2030459712173239,0.0,0.0,0.42083333333333334,0.2,0.32,0.0,0.6333333333333333,0.6333333333333333,0.0,0.0,0.2,0.42083333333333334,0.0,0.42083333333333334,0.0
http://confOf#University,=,http://iasted#Invitation_letter,c,FF,0.41428571428571426,0.0,0.0,0.41428571428571426,0.5313725490196078,0.0,0.0,0.0,0.46507936507936504,0.22,0.5313725490196078,0.1875,0.5313725490196078,0.22,0.0,0.46507936507936504,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.46507936507936504,0.41428571428571426,0.0,0.41428571428571426,0.0,0.0,0.0,0.0,0.22,0.2,0.2,0.0,0.0,0.41428571428571426,0.0,0.1875,0.22,0.0,0.0,0.1875,0.0,0.1875,0.0,0.0,0.0,0.5313725490196078,0.2,0.22,0.0,0.46507936507936504,0.46507936507936504,0.15384615384615385,0.0,0.2,0.5313725490196078,0.0,0.5313725490196078,0.0
http://confOf#University,=,http://iasted#Worker_non_speaker,c,FF,0.1574074074074074,0.0,0.0,0.1574074074074074,0.0,0.0,0.0,0.0,0.4920634920634921,0.2,0.0,0.1875,0.0,0.2,0.0,0.4920634920634921,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4920634920634921,0.1574074074074074,0.0,0.1574074074074074,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1574074074074074,0.0,0.1875,0.2,0.0,0.0,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4920634920634921,0.4920634920634921,0.15384615384615385,0.0,0.2,0.0,0.0,0.0,0.0
http://confOf#Member_PC,=,http://iasted#Single_hotel_room,c,FF,0.8278122843340233,0.0,0.31328235672590937,0.8278122843340233,0.44662309368191727,0.15981240981240982,0.0,0.0,0.23611111111111108,0.28888888888888886,0.44662309368191727,0.19999999999999996,0.44662309368191727,0.0,0.31328235672590937,0.23611111111111108,0.0,0.19999999999999996,0.0,0.0,0.29601287739371474,0.0,0.31328235672590937,0.0,0.0,0.23611111111111108,0.8278122843340233,0.0,0.8278122843340233,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.8278122843340233,0.31328235672590937,0.19999999999999996,0.28888888888888886,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996,0.31328235672590937,0.0,0.0,0.44662309368191727,0.0,0.28888888888888886,0.0,0.23611111111111108,0.23611111111111108,0.0,0.0,0.0,0.44662309368191727,0.0,0.44662309368191727,0.0
http://confOf#Regular,=,http://iasted#Audiovisual_equipment,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5619047619047619,0.22857142857142856,0.0,0.0,0.0,0.22857142857142856,0.0,0.5619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.5619047619047619,0.5619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Student,=,http://iasted#Nonmember_registration_fee,c,FF,0.41086048454469504,0.0,0.17971093090627946,0.41086048454469504,0.2875457875457876,0.0,0.0,0.0,0.335978835978836,0.3142857142857143,0.2875457875457876,0.0,0.2875457875457876,0.3142857142857143,0.17971093090627946,0.335978835978836,0.0,0.0,0.0,0.0,0.0,0.0,0.17971093090627946,0.0,0.0,0.335978835978836,0.41086048454469504,0.0,0.41086048454469504,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.17971093090627946,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875457875457876,0.0,0.3142857142857143,0.0,0.335978835978836,0.335978835978836,0.0,0.0,0.0,0.0,0.0,0.2875457875457876,0.0
http://confOf#Organization,=,http://iasted#Computer,c,FF,0.25,0.0,0.0,0.25,0.47222222222222215,0.0,0.0,0.0,0.4365079365079365,0.275,0.47222222222222215,0.0,0.47222222222222215,0.275,0.0,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365079365079365,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47222222222222215,0.0,0.275,0.0,0.4365079365079365,0.4365079365079365,0.0,0.0,0.0,0.47222222222222215,0.0,0.47222222222222215,0.0
http://confOf#Conference,=,http://iasted#Author_book_proceedings_included,c,FF,0.19642242862057102,0.0,0.22998314528432345,0.19642242862057102,0.42083333333333334,0.0,0.0,0.0,0.5555555555555555,0.26,0.42083333333333334,0.2068965517241379,0.42083333333333334,0.26,0.22998314528432345,0.5555555555555555,0.0,0.2068965517241379,0.0,0.0,0.201469759057266,0.0,0.22998314528432345,0.0,0.0,0.5555555555555555,0.19642242862057102,0.0,0.19642242862057102,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.22998314528432345,0.2068965517241379,0.26,0.0,0.0,0.2068965517241379,0.0,0.2068965517241379,0.22998314528432345,0.0,0.0,0.42083333333333334,0.0,0.26,0.0,0.5555555555555555,0.5555555555555555,0.0,0.19759021699428558,0.0,0.42083333333333334,0.0,0.42083333333333334,0.0
http://confOf#Member,=,http://iasted#Conference_hotel,c,FF,0.35526315789473684,0.0,0.1738736675655468,0.35526315789473684,0.45138888888888884,0.0,0.0,0.0,0.48888888888888893,0.43333333333333335,0.45138888888888884,0.0,0.45138888888888884,0.0,0.1738736675655468,0.48888888888888893,0.0,0.0,0.0,0.0,0.20557273677694143,0.0,0.1738736675655468,0.0,0.0,0.48888888888888893,0.35526315789473684,0.0,0.35526315789473684,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.1738736675655468,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.1738736675655468,0.0,0.0,0.45138888888888884,0.0,0.43333333333333335,0.0,0.48888888888888893,0.48888888888888893,0.19047619047619047,0.0,0.0,0.45138888888888884,0.0,0.45138888888888884,0.0
http://confOf#Reviewing_results_event,=,http://iasted#Presenter_house,c,FF,0.17777777777777778,0.0,0.26460891738536335,0.17777777777777778,0.633816425120773,0.0,0.0,0.0,0.4338624338624339,0.26666666666666666,0.633816425120773,0.2857142857142857,0.633816425120773,0.26666666666666666,0.26460891738536335,0.4338624338624339,0.0,0.2857142857142857,0.0,0.0,0.3902865831579576,0.0,0.26460891738536335,0.21428571428571427,0.0,0.4338624338624339,0.17777777777777778,0.4568362967504598,0.17777777777777778,0.0,0.0,0.0,0.0,0.26666666666666666,0.21428571428571427,0.21428571428571427,0.0,0.0,0.17777777777777778,0.26460891738536335,0.2857142857142857,0.26666666666666666,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.26460891738536335,0.0,0.0,0.633816425120773,0.21428571428571427,0.26666666666666666,0.0,0.4338624338624339,0.4338624338624339,0.17142857142857149,0.0,0.21428571428571427,0.633816425120773,0.0,0.633816425120773,0.0
http://confOf#Science_Worker,=,http://iasted#Refusing_manuscript,c,FF,0.3125,0.0,0.0,0.3125,0.5258980785296575,0.0,0.0,0.0,0.22916666666666666,0.0,0.5258980785296575,0.0,0.5258980785296575,0.0,0.0,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.3125,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258980785296575,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.0,0.0,0.5258980785296575,0.0,0.5258980785296575,0.0
http://confOf#Trip,=,http://iasted#Session,c,FF,0.2857142857142857,0.0,0.39860833940760115,0.2857142857142857,0.46428571428571425,0.0,0.0,0.0,0.46428571428571425,0.25,0.46428571428571425,0.0,0.46428571428571425,0.0,0.39860833940760115,0.46428571428571425,0.0,0.0,0.0,0.0,0.3118630542897601,0.0,0.39860833940760115,0.0,0.0,0.46428571428571425,0.2857142857142857,0.0,0.2857142857142857,0.0,0.19370520114898682,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.39860833940760115,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.39860833940760115,0.0,0.0,0.46428571428571425,0.0,0.25,0.0,0.0,0.46428571428571425,0.18181818181818188,0.156063050031662,0.0,0.0,0.0,0.46428571428571425,0.0
http://confOf#Company,=,http://iasted#Car,c,FF,0.19047619047619047,0.0,0.4337546452084534,0.19047619047619047,0.5428571428571429,0.0,0.0,0.0,0.5428571428571429,0.5333333333333333,0.5428571428571429,0.2857142857142857,0.5428571428571429,0.0,0.4337546452084534,0.5428571428571429,0.3333333333333333,0.2857142857142857,0.0,0.0,0.4397265126611504,0.0,0.4337546452084534,0.0,0.0,0.5428571428571429,0.19047619047619047,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4337546452084534,0.2857142857142857,0.5333333333333333,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.4337546452084534,0.0,0.0,0.5428571428571429,0.0,0.5333333333333333,0.0,0.0,0.5428571428571429,0.19999999999999996,0.0,0.0,0.5428571428571429,0.0,0.4920634920634921,0.0
http://confOf#Organization,=,http://iasted#Presenter_state,c,FF,0.2583333333333333,0.0,0.23335598596007312,0.2583333333333333,0.45,0.0,0.0,0.0,0.5026455026455027,0.21666666666666667,0.45,0.2142857142857143,0.45,0.21666666666666667,0.23335598596007312,0.5026455026455027,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.23335598596007312,0.0,0.0,0.5026455026455027,0.2583333333333333,0.0,0.2583333333333333,0.0,0.18615850806236267,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.2583333333333333,0.23335598596007312,0.2142857142857143,0.21666666666666667,0.0,0.0,0.2142857142857143,0.0,0.2142857142857143,0.23335598596007312,0.0,0.0,0.45,0.0,0.21666666666666667,0.0,0.5026455026455027,0.5026455026455027,0.15384615384615385,0.36578553915023804,0.0,0.45,0.0,0.45,0.0
http://confOf#Topic,=,http://iasted#Building,c,FF,0.2857142857142857,0.0,0.0,0.2857142857142857,0.44166666666666665,0.0,0.0,0.0,0.20218253968253969,0.1,0.29184704184704185,0.0,0.44166666666666665,0.24,0.0,0.4666666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666666,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.24,0.08333333333333333,0.0,0.0,0.0,0.2857142857142857,0.1489918468622978,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44166666666666665,0.0,0.24,0.0,0.4666666666666666,0.4666666666666666,0.15384615384615385,0.0,0.0,0.44166666666666665,0.0,0.44166666666666665,0.0
http://confOf#Organization,=,http://iasted#Plenary_lecture,c,FF,0.2,0.0,0.0,0.2,0.45,0.0,0.0,0.0,0.0,0.18333333333333332,0.45,0.0,0.45,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0
http://confOf#Reviewing_results_event,=,http://iasted#Nonauthor_registration_fee,c,FF,0.34722222222222215,0.0,0.21673976691153643,0.34722222222222215,0.5874767744332962,0.0,0.17205277632307292,0.0,0.7001763668430335,0.0,0.5874767744332962,0.16666666666666663,0.5874767744332962,0.0,0.21673976691153643,0.7001763668430335,0.0,0.16666666666666663,0.0,0.0,0.5199815358931842,0.0,0.21673976691153643,0.0,0.0,0.7001763668430335,0.34722222222222215,0.0,0.34722222222222215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34722222222222215,0.21673976691153643,0.16666666666666663,0.0,0.0,0.0,0.16666666666666663,0.0,0.16666666666666663,0.21673976691153643,0.0,0.0,0.5874767744332962,0.0,0.0,0.0,0.0,0.7001763668430335,0.0,0.0,0.0,0.0,0.0,0.5874767744332962,0.0
http://confOf#expertOn,=,http://iasted#is_writen_by,op,FF,0.2857142857142857,0.0,0.2321949024805623,0.24139433551198256,0.5277777777777778,0.0,0.0,0.0,0.29166666666666663,0.325,0.5277777777777778,0.19999999999999996,0.5277777777777778,0.325,0.2321949024805623,0.29166666666666663,0.0,0.19999999999999996,0.0,0.0,0.2082100210799481,0.0,0.2321949024805623,0.0,0.0,0.29166666666666663,0.24139433551198256,0.0,0.24139433551198256,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.24139433551198256,0.2321949024805623,0.19999999999999996,0.325,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996,0.2321949024805623,0.19999999999999996,0.0,0.5277777777777778,0.0,0.325,0.0,0.29166666666666663,0.29166666666666663,0.0,0.0,0.0,0.5277777777777778,0.0,0.5277777777777778,0.0
http://confOf#Science_Worker,=,http://iasted#Coctail_reception,c,FF,0.29411764705882354,0.0,0.0,0.29411764705882354,0.5556722689075629,0.0,0.0,0.0,0.501984126984127,0.18571428571428572,0.5556722689075629,0.1875,0.5556722689075629,0.0,0.0,0.501984126984127,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501984126984127,0.29411764705882354,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.18571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.18571428571428572,0.0,0.0,0.1875,0.0,0.1875,0.0,0.0,0.0,0.5556722689075629,0.0,0.18571428571428572,0.0,0.0,0.501984126984127,0.0,0.0,0.0,0.0,0.0,0.5556722689075629,0.0
http://confOf#Banquet,=,http://iasted#Car,c,FF,0.17391304347826086,0.0,0.0,0.17391304347826086,0.4920634920634921,0.0,0.0,0.0,0.4920634920634921,0.3333333333333333,0.4920634920634921,0.0,0.4920634920634921,0.3333333333333333,0.0,0.4920634920634921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4920634920634921,0.17391304347826086,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4920634920634921,0.0,0.3333333333333333,0.0,0.4920634920634921,0.4920634920634921,0.19999999999999996,0.0,0.0,0.4920634920634921,0.0,0.4920634920634921,0.0
http://confOf#Science_Worker,=,http://iasted#Activity,c,FF,0.375,0.0,0.22016105688751658,0.375,0.46428571428571425,0.0,0.17437779817462146,0.0,0.25595238095238093,0.0,0.46428571428571425,0.0,0.46428571428571425,0.0,0.22016105688751658,0.25595238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.22016105688751658,0.0,0.0,0.25595238095238093,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.22016105688751658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22016105688751658,0.0,0.0,0.46428571428571425,0.0,0.0,0.0,0.25595238095238093,0.25595238095238093,0.0,0.0,0.0,0.46428571428571425,0.0,0.46428571428571425,0.0
http://confOf#Member,=,http://iasted#Dinner_banquet,c,FF,0.24523809523809523,0.0,0.0,0.24523809523809523,0.0,0.0,0.0,0.0,0.5555555555555555,0.43333333333333335,0.0,0.23076923076923073,0.0,0.43333333333333335,0.0,0.5555555555555555,0.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.5555555555555555,0.24523809523809523,0.0,0.24523809523809523,0.0,0.0,0.0,0.0,0.43333333333333335,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923073,0.43333333333333335,0.0,0.0,0.23076923076923073,0.0,0.23076923076923073,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.43333333333333335,0.0,0.5555555555555555,0.5555555555555555,0.21052631578947367,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
http://confOf#Company,=,http://iasted#Place,c,FF,0.26666666666666666,0.0,0.20278819715998125,0.26666666666666666,0.3952380952380952,0.0,0.0,0.0,0.3952380952380952,0.32,0.3952380952380952,0.0,0.3952380952380952,0.32,0.20278819715998125,0.3952380952380952,0.2,0.0,0.0,0.0,0.24384667318200484,0.0,0.20278819715998125,0.0,0.0,0.3952380952380952,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.26666666666666666,0.20278819715998125,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.20278819715998125,0.0,0.0,0.3952380952380952,0.0,0.32,0.0,0.3952380952380952,0.3952380952380952,0.16666666666666663,0.0,0.0,0.3952380952380952,0.0,0.3952380952380952,0.0
http://confOf#Registration_of_participants_event,=,http://iasted#Plenary_lecture,c,FF,0.44862155388471175,0.0,0.39947420113049575,0.44862155388471175,0.0,0.0,0.21728077231766926,0.0,0.43561507936507937,0.0,0.0,0.16129032258064513,0.0,0.0,0.39947420113049575,0.43561507936507937,0.0,0.16129032258064513,0.0,0.0,0.3736963070601785,0.0,0.39947420113049575,0.0,0.0,0.43561507936507937,0.44862155388471175,0.0,0.44862155388471175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39947420113049575,0.16129032258064513,0.0,0.0,0.0,0.16129032258064513,0.0,0.16129032258064513,0.39947420113049575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43561507936507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Working_event,=,http://iasted#Mailing_list,c,FF,0.7391025641025641,0.0,0.24761071356741,0.7391025641025641,0.6004273504273504,0.21405677655677655,0.0,0.0,0.30952380952380953,0.35,0.6004273504273504,0.33333333333333337,0.6004273504273504,0.35,0.24761071356741,0.30952380952380953,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.24761071356741,0.0,0.0,0.30952380952380953,0.7391025641025641,0.3500609508329947,0.7391025641025641,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.7391025641025641,0.24761071356741,0.33333333333333337,0.35,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,0.24761071356741,0.25,0.0,0.6004273504273504,0.0,0.35,0.0,0.30952380952380953,0.30952380952380953,0.26086956521739135,0.0,0.0,0.6004273504273504,0.0,0.6004273504273504,0.0
http://confOf#hasCity,=,http://iasted#speak_in,op,FF,0.5378787878787878,0.36363636363636365,0.648443638423069,0.8333333333333333,0.8448107448107449,0.5454545454545454,0.657919748340763,0.3333333333333333,0.5472222222222223,0.46153846153846156,0.8448107448107449,0.46153846153846156,0.8448107448107449,0.46153846153846156,0.648443638423069,0.5472222222222223,0.46153846153846156,0.46153846153846156,0.36363636363636365,0.0,0.5271712820157077,0.2,0.648443638423069,0.0,0.36363636363636365,0.5472222222222223,0.8333333333333333,0.6799880585132849,0.8333333333333333,0.5987096468687566,0.5010964593384415,0.0,0.34092452909763127,0.46153846153846156,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333333,0.648443638423069,0.46153846153846156,0.46153846153846156,0.34092452909763127,0.0,0.125,0.2,0.46153846153846156,0.648443638423069,0.46153846153846156,0.0,0.8448107448107449,0.0,0.46153846153846156,0.0,0.5472222222222223,0.5472222222222223,0.46153846153846156,0.5552329421043396,0.0,0.8448107448107449,0.36363636363636365,0.7413512413512414,0.36363636363636365
http://confOf#Reviewing_results_event,=,http://iasted#Memeber_registration_fee,c,FF,0.34722222222222215,0.0,0.24625605756328062,0.34722222222222215,0.66243961352657,0.0,0.17205277632307292,0.0,0.7001763668430335,0.0,0.66243961352657,0.0,0.66243961352657,0.0,0.24625605756328062,0.7001763668430335,0.0,0.18181818181818177,0.0,0.0,0.47472099265834067,0.0,0.24625605756328062,0.0,0.0,0.7001763668430335,0.34722222222222215,0.0,0.34722222222222215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34722222222222215,0.24625605756328062,0.18181818181818177,0.0,0.0,0.0,0.18181818181818177,0.0,0.18181818181818177,0.0,0.0,0.0,0.66243961352657,0.0,0.0,0.0,0.7001763668430335,0.7001763668430335,0.0,0.0,0.0,0.0,0.0,0.66243961352657,0.0
