left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jiangConrath_stemmed,lin_stemmed,lin,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2Vec,level2_jara_winkler,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_jaro,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,wuPalmer_stemmed,jaro_winkler_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://edas#NGO,=,http://ekaw#Neutral_Review,c,FF,0.30147058823529416,0.0,0.30147058823529416,0.0,0.0,0.0,0.5428571428571429,0.16310492930419987,0.5428571428571429,0.0,0.0,0.0,0.0,0.5428571428571429,0.4920634920634921,0.0,0.30147058823529416,0.0,0.30147058823529416,0.0,0.0,0.0,0.0,0.0,0.0,0.30147058823529416,0.0,0.0,0.0,0.5428571428571429,0.0,0.5214285714285714,0.0,0.0
http://edas#MealEvent,=,http://ekaw#Person,c,FF,0.34134615384615385,0.0,0.34134615384615385,0.1831461687166155,0.0,0.0,0.2839506172839506,0.13379120599033717,0.525,0.0,0.18629964629489146,0.1111111111111111,0.0,0.525,0.525,0.0,0.34134615384615385,0.0,0.34134615384615385,0.1831461687166155,0.0,0.0,0.34134615384615385,0.0,0.0,0.34134615384615385,0.0,0.0,0.525,0.525,0.0,0.5185185185185185,0.0,0.0
http://edas#relatedToPaper,=,http://ekaw#scientificallyOrganisedBy,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.40299823633156967,0.11366429678097978,0.40299823633156967,0.0,0.36863180956715413,0.0,0.0,0.40299823633156967,0.40299823633156967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40299823633156967,0.40299823633156967,0.0,0.445079365079365,0.0,0.0
http://edas#hasRelatedDocument,=,http://ekaw#hasReview,op,FF,0.17647058823529413,0.26086956521739135,0.17647058823529413,0.0,0.0,0.0,0.5714285714285715,0.31279960279405866,0.5714285714285715,0.26086956521739135,0.296884677610368,0.0,0.26086956521739135,0.475,0.5476190476190476,0.0,0.17647058823529413,0.6400584795321638,0.29194139194139196,0.0,0.0,0.15035604500302033,0.17647058823529413,0.15035604500302033,0.0,0.17647058823529413,0.15035604500302033,0.0,0.5714285714285715,0.5714285714285715,0.18155822157859802,0.8,0.26086956521739135,1.0
http://edas#WelcomeTalk,=,http://ekaw#Regular_Paper,c,FF,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.5257936507936508,0.0,0.5257936507936508,0.0,0.0,0.0,0.0,0.5257936507936508,0.5257936507936508,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5257936507936508,0.0,0.0,0.0,0.0
http://edas#Place,=,http://ekaw#Multi-author_Volume,c,FF,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.15277777777777776,0.0,0.4666666666666666,0.0,0.0,0.2,0.0,0.4666666666666666,0.4666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666666,0.0,0.0,0.0,0.0
http://edas#MicroelectronicsTopic,=,http://ekaw#Conference_Trip,c,FF,0.6838095238095238,0.0,0.6838095238095238,0.0,0.0,0.10026477266817793,0.6836309523809523,0.29406812937877724,0.6836309523809523,0.0,0.2638606474386745,0.0,0.0,0.6836309523809523,0.6697420634920634,0.0,0.6838095238095238,0.0,0.6838095238095238,0.0,0.11418145149946213,0.0,0.6838095238095238,0.0,0.0,0.16666666666666666,0.0,0.0,0.6836309523809523,0.6836309523809523,0.0,0.6614718614718614,0.0,0.0
http://edas#NonAcademicEvent,=,http://ekaw#Research_Institute,c,FF,0.5033411033411034,0.0,0.5033411033411034,0.0,0.16232443828085752,0.19938686964014604,0.5,0.24711369908668637,0.5,0.0,0.4456843183113363,0.0,0.0,0.5,0.5,0.0,0.5033411033411034,0.0,0.5033411033411034,0.1345977974819055,0.10803666027883689,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5,0.0,0.5231481481481481,0.0,0.0
http://edas#MobileComputingTopic,=,http://ekaw#Research_Topic,c,FF,0.8555555555555555,0.2068965517241379,0.8555555555555555,0.3602882559076645,0.37064789700358497,0.37064789700358497,0.7098765432098766,0.6907001048371116,0.7098765432098766,0.2068965517241379,0.5807524861083521,0.38461538461538464,0.2068965517241379,0.7098765432098766,0.7098765432098766,0.3636363636363636,0.8555555555555555,0.4115151515151515,0.8555555555555555,0.3602882559076645,0.37691421806812286,0.17337462142254892,0.8555555555555555,0.17337462142254892,0.0,0.4583333333333333,0.17337462142254892,0.0,0.7098765432098766,0.7098765432098766,0.50987708568573,0.569047619047619,0.2068965517241379,0.2068965517241379
http://edas#CryptographyTopic,=,http://ekaw#Research_Topic,c,FF,1.0,0.23076923076923084,1.0,0.5404323838614967,0.5559718455053775,0.5559718455053775,0.7638888888888888,0.9117894356973248,0.7638888888888888,0.23076923076923084,0.8549912135965746,0.38461538461538464,0.23076923076923084,0.7638888888888888,0.7638888888888888,0.5454545454545454,1.0,0.43917851500789884,1.0,0.5404323838614967,0.5653713271021843,0.22290296345815527,1.0,0.22290296345815527,0.0,0.6875,0.22290296345815527,0.0,0.7638888888888888,0.7638888888888888,0.5675329566001892,0.6341736694677871,0.23076923076923084,0.23076923076923084
http://edas#Presenter,=,http://ekaw#Session,c,FF,0.21052631578947367,0.0,0.21052631578947367,0.0,0.0,0.0,0.5079365079365079,0.5118609933007957,0.5079365079365079,0.0,0.3495824149820243,0.1111111111111111,0.0,0.5079365079365079,0.5079365079365079,0.0,0.21052631578947367,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.4,0.0,0.0,0.0,0.5079365079365079,0.0,0.4761904761904761,0.0,0.0
http://edas#MedicineTopic,=,http://ekaw#Late-Registered_Participant,c,FF,0.13398692810457516,0.0,0.13398692810457516,0.0,0.0,0.0,0.2916666666666667,0.0,0.2916666666666667,0.0,0.1172558116869552,0.0,0.0,0.2916666666666667,0.2916666666666667,0.0,0.13398692810457516,0.23669472374152556,0.13398692810457516,0.0,0.0,0.0,0.13398692810457516,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.2916666666666667,0.0,0.45897435897435895,0.0,0.0
http://edas#OperatingTopicsystems,=,http://ekaw#Demo_Session,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.45033670033670037,0.0,0.45033670033670037,0.0,0.13564175075469942,0.0,0.0,0.45033670033670037,0.45033670033670037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45033670033670037,0.0,0.0,0.0,0.0
http://edas#OperatingTopicsystems,=,http://ekaw#OC_Member,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.5568181818181819,0.0,0.5568181818181819,0.0,0.0,0.0,0.0,0.5568181818181819,0.5336700336700337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568181818181819,0.5568181818181819,0.0,0.0,0.0,0.0
http://edas#ComputerNetworksOpticalTopic,=,http://ekaw#Invited_Talk,c,FF,0.1984126984126984,0.0,0.1984126984126984,0.0,0.12027578483240153,0.0,0.387797619047619,0.14389714166526515,0.387797619047619,0.0,0.0,0.0,0.0,0.387797619047619,0.37599206349206343,0.17302489177489178,0.1984126984126984,0.0,0.1984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.5571428571428572,0.0,0.0,0.0,0.387797619047619,0.15914005041122437,0.0,0.0,0.0
http://edas#SingleLevelConference,=,http://ekaw#Submitted_Paper,c,FF,0.28968253968253965,0.0,0.28968253968253965,0.0,0.1170514651155752,0.0,0.3586419753086419,0.14516109922913736,0.3586419753086419,0.0,0.0,0.0,0.0,0.3586419753086419,0.345679012345679,0.14444444444444446,0.28968253968253965,0.0,0.28968253968253965,0.0,0.0,0.0,0.28968253968253965,0.0,0.0,0.3442113442113442,0.0,0.0,0.3586419753086419,0.3586419753086419,0.0,0.5714285714285714,0.0,0.0
http://edas#Programme,=,http://ekaw#Negative_Review,c,FF,0.3431372549019608,0.0,0.3431372549019608,0.0,0.0,0.0,0.5,0.18652886120642528,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3431372549019608,0.0,0.3431372549019608,0.0,0.0,0.0,0.3431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
http://edas#OrganizationalMeeting,=,http://ekaw#Flyer,c,FF,0.2,0.0,0.2,0.0,0.0,0.0,0.24166666666666667,0.0,0.24166666666666667,0.0,0.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.24166666666666667,0.0,0.0,0.0,0.0
http://edas#SingleLevelConference,=,http://ekaw#Tutorial_Chair,c,FF,0.5362330737717734,0.0,0.5362330737717734,0.0,0.0,0.0,0.3585185185185185,0.1672898148952805,0.3585185185185185,0.0,0.2774216567838415,0.0,0.0,0.3585185185185185,0.3444444444444445,0.0,0.5362330737717734,0.0,0.5362330737717734,0.11576898601278418,0.20478321115175882,0.0,0.5362330737717734,0.0,0.0,0.12605042016806722,0.0,0.0,0.3585185185185185,0.3585185185185185,0.13749639689922333,0.4920634920634921,0.0,0.0
http://edas#PersonalPublicationHistory,=,http://ekaw#Individual_Presentation,c,FF,0.7764390551542254,0.18181818181818188,0.7764390551542254,0.0,0.0,0.1375940527911853,0.5924278499278499,0.4177078032593193,0.5924278499278499,0.18181818181818188,0.5802423737134427,0.19230769230769232,0.18181818181818188,0.5924278499278499,0.5658369408369409,0.0,0.7764390551542254,0.4360663738408981,0.7764390551542254,0.13348386832514378,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.0,0.5924278499278499,0.5924278499278499,0.0,0.0,0.18181818181818188,0.18181818181818188
http://edas#ComputerNetworksTopic,=,http://ekaw#Possible_Reviewer,c,FF,0.3962420971439682,0.0,0.3962420971439682,0.0,0.0,0.0,0.3333333333333333,0.20008958765862106,0.3333333333333333,0.0,0.16719846723733375,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3962420971439682,0.0,0.3962420971439682,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5338468720821662,0.0,0.0
http://edas#Workshop,=,http://ekaw#Proceedings,c,FF,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.3452380952380952,0.20359636819738364,0.3452380952380952,0.0,0.3405287565284394,0.125,0.0,0.3452380952380952,0.3452380952380952,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.3452380952380952,0.3452380952380952,0.141989603638649,0.3106060606060606,0.0,0.0
http://edas#PendingPaper,=,http://ekaw#Student,c,FF,0.1875,0.0,0.1875,0.0,0.0,0.0,0.25396825396825395,0.0,0.25396825396825395,0.0,0.0,0.0,0.0,0.25396825396825395,0.25396825396825395,0.0,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.25396825396825395,0.25396825396825395,0.1266278624534607,0.44841269841269843,0.0,0.0
http://edas#ComputerNetworksSwitchingTopic,=,http://ekaw#Invited_Talk,c,FF,0.28664799253034545,0.0,0.28664799253034545,0.0,0.12027578483240153,0.11822997449745928,0.39077380952380947,0.14470913189119652,0.39077380952380947,0.0,0.0,0.0,0.0,0.39077380952380947,0.3789682539682539,0.23998917748917747,0.28664799253034545,0.0,0.28664799253034545,0.0,0.0,0.0,0.0,0.0,0.0,0.7705931495405178,0.0,0.0,0.0,0.39077380952380947,0.16559310257434845,0.0,0.0,0.0
http://edas#CoffeeBreak,=,http://ekaw#Proceedings_Publisher,c,FF,0.7177287581699346,0.0,0.7177287581699346,0.0,0.0,0.17273075337629162,0.5603535353535354,0.0,0.5603535353535354,0.0,0.0,0.0,0.0,0.5603535353535354,0.5603535353535354,0.1388888888888889,0.7177287581699346,0.0,0.7177287581699346,0.1307607588787653,0.0,0.0,0.7177287581699346,0.0,0.0,0.24285714285714285,0.0,0.0,0.0,0.5603535353535354,0.0,0.0,0.0,0.0
http://edas#AcceptedPaper,=,http://ekaw#Presenter,c,FF,0.1875,0.0,0.1875,0.0,0.0,0.0,0.27142857142857146,0.0,0.27142857142857146,0.0,0.2737365139721299,0.2222222222222222,0.0,0.27142857142857146,0.24603174603174605,0.18333333333333335,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,0.0,0.30952380952380953,0.0,0.0,0.27142857142857146,0.27142857142857146,0.0,0.5982905982905983,0.0,0.0
http://edas#ActivePaper,=,http://ekaw#Industrial_Session,c,FF,0.2761904761904762,0.0,0.2761904761904762,0.0,0.0,0.0,0.1722222222222222,0.2607629495832786,0.1722222222222222,0.0,0.12876833889324416,0.0,0.0,0.1722222222222222,0.1722222222222222,0.0,0.2761904761904762,0.0,0.2761904761904762,0.0,0.0,0.0,0.2761904761904762,0.0,0.0,0.2761904761904762,0.0,0.0,0.1722222222222222,0.1722222222222222,0.0,0.0,0.0,0.0
http://edas#Attendee,=,http://ekaw#Invited_Speaker,c,FF,0.34782608695652173,0.0,0.34782608695652173,0.0,0.0,0.0,0.6309523809523809,0.44671134974231563,0.6309523809523809,0.0,0.45320828172316907,0.0,0.0,0.6309523809523809,0.6309523809523809,0.0,0.34782608695652173,0.0,0.34782608695652173,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.6309523809523809,0.6309523809523809,0.0,0.5861111111111111,0.0,0.0
http://edas#NGO,=,http://ekaw#Assigned_Paper,c,FF,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://edas#initiates,=,http://ekaw#references,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://edas#ParallelAndDistributedComputingTopic,=,http://ekaw#Tutorial_Chair,c,FF,0.4424074893115141,0.0,0.4424074893115141,0.0,0.0,0.10011436999796589,0.35508417508417506,0.35000040314691894,0.35508417508417506,0.0,0.4153546422,0.0,0.0,0.35508417508417506,0.33508417508417504,0.0,0.4424074893115141,0.0,0.4424074893115141,0.0,0.0,0.0,0.4424074893115141,0.0,0.0,0.11145510835913312,0.0,0.0,0.35508417508417506,0.35508417508417506,0.0,0.0,0.0,0.0
http://edas#DiningPlace,=,http://ekaw#Abstract,c,FF,0.2361111111111111,0.0,0.2361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11805555555555555,0.2361111111111111,0.0,0.2361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.4772727272727273,0.0,0.0
http://edas#Place,=,http://ekaw#Regular_Session,c,FF,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.16886658154753112,0.0,0.0,0.16162052863834123,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://edas#Country,=,http://ekaw#Flyer,c,FF,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0,0.0,0.1369047619047619,0.0,0.44761904761904764,0.0,0.0,0.2,0.0,0.44761904761904764,0.44761904761904764,0.0,0.3157894736842105,0.0,0.35294117647058826,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.44761904761904764,0.44761904761904764,0.0,0.44761904761904764,0.0,0.0
http://edas#TravelGrant,=,http://ekaw#Event,c,FF,0.5333333333333333,0.0,0.5333333333333333,0.15695156298741983,0.3128127190175619,0.3128127190175619,0.2888888888888889,0.0,0.2888888888888889,0.0,0.0,0.4,0.0,0.2888888888888889,0.2888888888888889,0.13333333333333333,0.5333333333333333,0.0,0.5333333333333333,0.15695156298741983,0.0,0.0,0.5333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.2888888888888889,0.2888888888888889,0.0,0.5272727272727272,0.0,0.0
http://edas#Topic,=,http://ekaw#Location,c,FF,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.0,0.6,0.18713758322899085,0.6,0.0,0.185646464871358,0.125,0.0,0.6,0.6,0.0,0.36363636363636365,0.0,0.36363636363636365,0.1007015329270966,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.5472222222222222,0.0,0.0
http://edas#DiningPlace,=,http://ekaw#Neutral_Review,c,FF,0.6885964912280701,0.0,0.6885964912280701,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2388888888888889,0.6885964912280701,0.0,0.6885964912280701,0.0,0.0,0.0,0.6885964912280701,0.0,0.0,0.5595238095238095,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.46645021645021645,0.0,0.0
http://edas#Reviewer,=,http://ekaw#Industrial_Session,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.47222222222222215,0.0,0.47222222222222215,0.0,0.177299380576156,0.0,0.0,0.47222222222222215,0.47222222222222215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.47222222222222215,0.47222222222222215,0.0,0.4537037037037037,0.0,0.0
http://edas#MultimediaTopic,=,http://ekaw#Abstract,c,FF,0.4222222222222222,0.0,0.4222222222222222,0.0,0.0,0.0,0.24166666666666667,0.25442910757682213,0.24166666666666667,0.0,0.2911116718999445,0.125,0.0,0.24166666666666667,0.24166666666666667,0.0,0.4222222222222222,0.0,0.4222222222222222,0.0,0.0,0.0,0.4222222222222222,0.0,0.0,0.4222222222222222,0.0,0.0,0.24166666666666667,0.24166666666666667,0.13686321675777435,0.0,0.0,0.0
http://edas#ConferenceDinner,=,http://ekaw#Conference_Banquet,c,FF,1.0,0.5517241379310345,1.0,0.5260226490115065,0.5,0.7751759618850123,0.7321428571428571,1.0,0.7321428571428571,0.5517241379310345,1.0,0.11764705882352941,0.5517241379310345,0.7321428571428571,0.7321428571428571,0.58125,1.0,0.7913009404388716,1.0,0.6104915469520099,1.0,0.13610154299688396,0.0,0.13610154299688396,0.0,0.8052631578947368,0.13610154299688396,0.0,0.0,0.7321428571428571,0.9868606328964233,0.0,0.5517241379310345,0.5517241379310345
http://edas#CallForPapers,=,http://ekaw#Assigned_Paper,c,FF,0.330316742081448,0.2727272727272727,0.330316742081448,0.5714609895873431,0.5385722338117367,0.0,0.5092592592592592,0.5011934786750294,0.5092592592592592,0.2727272727272727,0.7123719567661347,0.38461538461538464,0.2727272727272727,0.5092592592592592,0.5092592592592592,0.7666666666666666,0.330316742081448,0.4910498306724722,0.330316742081448,0.0,0.7663763805758208,0.24925320105816504,0.330316742081448,0.24925320105816504,0.0,0.9859943977591036,0.24925320105816504,0.0,0.5092592592592592,0.5092592592592592,0.0,0.5189255189255189,0.2727272727272727,0.2727272727272727
http://edas#AccommodationPlace,=,http://ekaw#Research_Topic,c,FF,0.7342032967032966,0.0,0.7342032967032966,0.0,0.0,0.1789023811619531,0.23397435897435895,0.0,0.23397435897435895,0.0,0.0,0.0,0.0,0.23397435897435895,0.23397435897435895,0.13333333333333333,0.7342032967032966,0.0,0.7342032967032966,0.1467828934209162,0.0,0.0,0.7342032967032966,0.0,0.0,0.2967032967032967,0.0,0.0,0.23397435897435895,0.23397435897435895,0.0,0.5343915343915344,0.0,0.0
http://edas#PerformanceTopic,=,http://ekaw#OC_Member,c,FF,0.22291021671826625,0.0,0.22291021671826625,0.0,0.0,0.0,0.3055555555555555,0.0,0.3055555555555555,0.0,0.11492283254343871,0.125,0.0,0.3055555555555555,0.3055555555555555,0.0,0.22291021671826625,0.0,0.22291021671826625,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.3055555555555555,0.0,0.0,0.0,0.0
http://edas#PublishedPaper,=,http://ekaw#Conference_Proceedings,c,FF,0.2761904761904762,0.0,0.2761904761904762,0.0,0.0,0.0,0.5857142857142857,0.37443374136652874,0.5857142857142857,0.0,0.5075469976937066,0.0,0.0,0.5857142857142857,0.5396825396825398,0.225,0.2761904761904762,0.0,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.40404040404040403,0.0,0.0,0.5857142857142857,0.5857142857142857,0.14147596061229706,0.40584415584415584,0.0,0.0
http://edas#CADTopic,=,http://ekaw#Person,c,FF,0.5639097744360901,0.0,0.5639097744360901,0.10735532861103855,0.1392416375635551,0.1392416375635551,0.0,0.0,0.0,0.0,0.12985254043234584,0.0,0.0,0.0,0.0,0.17045454545454547,0.5639097744360901,0.0,0.5639097744360901,0.10735532861103855,0.0,0.0,0.5639097744360901,0.0,0.0,0.5639097744360901,0.0,0.0,0.0,0.0,0.0,0.4305555555555555,0.0,0.0
http://edas#SocialEvent,=,http://ekaw#Programme_Brochure,c,FF,0.6201249730661496,0.0,0.6201249730661496,0.0,0.0,0.0,0.2698412698412698,0.0,0.2698412698412698,0.0,0.10453846007177517,0.0,0.0,0.2698412698412698,0.2698412698412698,0.0,0.6201249730661496,0.0,0.6201249730661496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698412698412698,0.0,0.47979797979797983,0.0,0.0
http://edas#ComputerNetworksTopic,=,http://ekaw#Proceedings,c,FF,0.20350877192982456,0.0,0.20350877192982456,0.0,0.0,0.0,0.20238095238095236,0.0,0.20238095238095236,0.0,0.0,0.0,0.0,0.20238095238095236,0.20238095238095236,0.0,0.20350877192982456,0.0,0.20350877192982456,0.0,0.0,0.0,0.20350877192982456,0.0,0.0,0.24242424242424243,0.0,0.0,0.0,0.20238095238095236,0.0,0.0,0.0,0.0
http://edas#SocialEvent,=,http://ekaw#Industrial_Session,c,FF,0.38095238095238093,0.0,0.38095238095238093,0.0,0.10579116867162641,0.10579116867162641,0.5541666666666667,0.3308380657495116,0.5541666666666667,0.0,0.15951697647858726,0.0,0.0,0.5541666666666667,0.5277777777777778,0.0,0.38095238095238093,0.30179934569247546,0.38095238095238093,0.0,0.20080838724970818,0.0,0.38095238095238093,0.0,0.0,0.38095238095238093,0.0,0.0,0.5541666666666667,0.5541666666666667,0.19672822952270508,0.45959595959595956,0.0,0.0
http://edas#TalkEvent,=,http://ekaw#Proceedings_Publisher,c,FF,0.9002801120448178,0.0,0.9002801120448178,0.3736048519659375,0.4412827859404287,0.3878809411449922,0.4472943722943723,0.0,0.4472943722943723,0.0,0.1582396009048924,0.0,0.0,0.4472943722943723,0.4472943722943723,0.3214285714285714,0.9002801120448178,0.0,0.9002801120448178,0.20868881622443017,0.0,0.0,0.0,0.0,0.0,0.5795454545454546,0.0,0.0,0.0,0.4472943722943723,0.0,0.0,0.0,0.0
http://edas#SatelliteAndSpaceCommunicationsTopic,=,http://ekaw#Demo_Session,c,FF,0.8490620490620491,0.0,0.8490620490620491,0.0,0.24568866405187811,0.24568866405187811,0.21952380952380954,0.23330653243801786,0.21952380952380954,0.0,0.3201759514794181,0.0,0.0,0.21952380952380954,0.191005291005291,0.15069444444444446,0.8490620490620491,0.2274383499251741,0.8490620490620491,0.11408275033529422,0.0,0.0,0.8490620490620491,0.0,0.0,0.5435064935064935,0.0,0.0,0.21952380952380954,0.21952380952380954,0.0,0.0,0.0,0.0
http://edas#ContactInformation,=,http://ekaw#Web_Site,c,FF,0.5691197691197691,0.0,0.5691197691197691,0.0,0.0,0.0,0.49603174603174605,0.5989094869829066,0.49603174603174605,0.0,0.23086648248310943,0.0,0.0,0.49603174603174605,0.49603174603174605,0.11805555555555555,0.5691197691197691,0.0,0.5691197691197691,0.12243873295985995,0.0,0.0,0.5691197691197691,0.0,0.0,0.25396825396825395,0.0,0.0,0.49603174603174605,0.49603174603174605,0.20895566046237946,0.28703703703703703,0.0,0.0
http://edas#CallForPapers,=,http://ekaw#Industrial_Session,c,FF,0.35,0.0,0.35,0.0,0.0,0.20809641594176537,0.0,0.1989444303639109,0.0,0.0,0.18444853490524418,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.1359551940113306,0.0,0.35,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.15338778495788574,0.42079772079772076,0.0,0.0
http://edas#ComputerNetworksSensorTopic,=,http://ekaw#Accepted_Paper,c,FF,0.27708333333333335,0.0,0.27708333333333335,0.0,0.0,0.0,0.517361111111111,0.11169464275949602,0.517361111111111,0.0,0.0,0.0,0.0,0.517361111111111,0.517361111111111,0.11469155844155843,0.27708333333333335,0.0,0.27708333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.32222222222222224,0.0,0.0,0.0,0.517361111111111,0.0,0.0,0.0,0.0
http://edas#Reviewer,=,http://ekaw#Invited_Speaker,c,FF,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5317460317460317,0.20524009742149724,0.5317460317460317,0.0,0.13264892595203548,0.25,0.0,0.5317460317460317,0.5317460317460317,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.0,0.1396209318190813,0.0,0.3333333333333333,0.0,0.0,0.31746031746031744,0.0,0.0,0.5317460317460317,0.5317460317460317,0.12723952531814575,0.5055555555555555,0.0,0.0
http://edas#Document,=,http://ekaw#Social_Event,c,FF,0.4375,0.1333333333333333,0.4375,0.1105538099790894,0.14359545192787151,0.14359545192787151,0.5277777777777778,0.0,0.5277777777777778,0.1333333333333333,0.0,0.375,0.1333333333333333,0.5277777777777778,0.5277777777777778,0.11688311688311688,0.4375,0.42092791219755554,0.4375,0.1105538099790894,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.5277777777777778,0.5277777777777778,0.0,0.0,0.1333333333333333,0.1333333333333333
