"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","pc_9","pc_10","outlier"
"http://confOf#hasTitle","=","http://edas#startDate","dp",-0.6819536431191029,-0.8056815126611261,0.36313028404976766,-0.3713480966193574,0.5873909158663642,-0.1025685782053205,-0.3449085473533803,-0.3489767986511344,-0.16413391591519255,-0.20452008782549125,0.0
"http://confOf#hasHomePage","=","http://edas#hasName","dp",-0.43731418182771864,-0.7736881030791861,-0.12895161312775993,-0.08108641125522797,0.234526324255514,0.2660794911099702,0.10552786147046223,-0.2850069847221951,-0.34146168484343187,-0.5892990712352573,0.37735737854242124
"http://confOf#minChoice","=","http://edas#startDate","dp",-0.7740566200508503,-0.6749538787618674,0.4090337882795734,-0.09898528552274521,0.3471546143062303,0.07114745672145362,-0.7402269450113566,-0.4874759945586331,-0.0860753635911401,-0.029377881140583595,0.19311971934159455
"http://confOf#hasPhone","=","http://edas#hasEmail","dp",-0.28460845128287926,-0.7712800149970261,0.09437149635078779,-0.49551634207096584,-0.7580206190300379,0.10576198139521509,-0.6483796176252339,-0.353445239218957,-0.211821547130851,0.037671236445120826,0.8876907959409903
"http://confOf#defaultChoice","=","http://edas#hasSubmissionInstructions","dp",-0.8116417223485218,-0.7916325201420102,0.2143161306460737,-0.33203539060485465,0.4141021632424702,-0.15704617125462816,-0.34828472976364033,-0.4115613047137655,-0.32961241704064415,-0.18277311500670512,0.0
"http://confOf#abstract","=","http://edas#hasCity","dp",-0.7720645491845025,-0.8326076629793048,0.20648779687307983,-0.43342222562775534,0.6471228886511551,-0.09421976692227818,-0.43020766607519434,-0.581144129234762,-0.23090003503953394,-0.1463825539884004,0.0
"http://confOf#hasPostalCode","=","http://edas#hasSubmissionDeadline","dp",-0.5683746537770978,-0.9083690879575104,-0.08920371680374495,-0.15118692574756065,0.39658132189515327,-0.1956608396455939,-0.2327299751508104,-0.6562778481080167,-0.13543029821298858,0.030605083935342225,0.0
"http://confOf#hasEmail","=","http://edas#hasCostCurrency","dp",-0.5654097397349969,-0.950460720536934,-0.20517902564856294,-0.14883925623081462,0.3798785907122977,-0.023027034205250096,-0.31595464434080656,-0.5016213792031968,-0.41469711376682317,0.23439146300759006,0.10126731331203398
"http://confOf#has_title","=","http://edas#hasName","dp",-0.15944682244172448,-0.3823151188329337,0.5651789308849458,1.0,0.7129266321790579,-0.6615277076864521,-0.20929456480504371,-0.083592290207815,0.2250248780705888,-0.7413466061207561,1.4461268232492615
"http://confOf#abstract","=","http://edas#hasEmail","dp",-0.7180591458558885,-0.8345091133432211,0.2852686605051147,-0.4850173718186571,0.15458167786958255,0.022822755425132346,-0.9863777603983569,-0.4208775132781064,-0.4826813718934654,-0.4125693547608972,0.42954429554488605
"http://confOf#has_short_title","=","http://edas#hasPostalCode","dp",-0.5614667762890846,-0.9017262621334,-0.09227446807294826,-0.2217678736860782,0.5407278161370717,-0.2002509771385279,-0.449462720786196,-0.4941784109572188,-0.16786905036446143,-0.2634832239479501,0.0
"http://confOf#hasPostalCode","=","http://edas#endDate","dp",-0.7963299118270429,-0.7858425686719359,0.21651845302274264,-0.46479607729310535,0.43619819140996396,-0.06867985873125726,-0.2324576136835267,-0.4846708056481943,-0.07457746313494862,-0.06698804189287633,0.0
"http://confOf#hasTitle","=","http://edas#hasSubmissionInstructions","dp",-0.5343509208387363,-0.8791086824889338,-0.05079310775272239,-0.11607219436333871,0.3102220841524488,-0.2780271981306124,0.14651692686794027,-0.6623536711233815,-0.1391107288272856,0.15302274319872033,0.24618401882972507
"http://confOf#hasEmail","=","http://edas#hasStreet","dp",-0.5037891213913819,-0.9612743545998652,-0.3782281723906975,-0.25517810449818623,0.40287591129935096,-0.048711159980617036,-0.6371934891041422,-0.4478538738466634,-0.32937299112997087,-0.11829728360407776,0.1510308203592683
"http://confOf#has_short_title","=","http://edas#hasName","dp",-0.41679987598660684,-0.6162611502597133,0.17547853729120333,0.4318238340405507,0.5680670402772554,-0.3420276017533601,-0.21338373243567454,-0.3352072081708506,0.11115970858074808,-0.10512633138614347,0.5003560981290356
"http://confOf#hasKeyword","=","http://edas#hasStreet","dp",-0.5581062489175436,-0.9554673010351417,-0.4611296562415609,-0.3064439203144559,0.448871430724352,-0.25212117036297865,-0.46125152780277323,-0.5009454027669247,-0.24566228720847938,-0.2014208664161643,0.13472732425900313
"http://confOf#minChoice","=","http://edas#manuscriptDueOn","dp",-0.734829075457875,-0.8129287512036565,0.3404212428140787,-0.2745303408444073,0.591382561512144,0.07189750780514137,-0.7991413281359913,-0.4207102758964526,-0.11685877583210591,-0.019007937454935453,0.18975948412064259
"http://confOf#hasStreet","=","http://edas#hasPostalCode","dp",-0.595498650744277,-0.8761628863313723,-0.3399852908783211,-0.22598340391253957,0.4421679982412039,0.11232442034097878,0.2761319798708155,-0.42600691818758263,-0.37496269474141575,-0.4569281897609099,0.32383035168459295
"http://confOf#ends_on","=","http://edas#hasName","dp",-0.846483406986343,-0.8216859188910601,0.08240797709549974,-0.4807649100475252,0.5775117453570375,-0.16152564791760915,0.16539301283752206,-0.5531494370241259,-0.21050465370153593,-0.06280799461842257,0.08222232221123549
"http://confOf#earlyRegistration","=","http://edas#startDate","dp",-0.7564170281360191,-0.7875600105195095,0.27988429235962564,-0.3923277804165147,0.4344506830346717,-0.2606944818670902,-0.03588577172373186,-0.3164127009946113,-0.19453746755987833,-0.1991591930400699,0.004440458464380459
"http://confOf#starts_on","=","http://edas#hasName","dp",-0.8454813236136505,-0.831859045506165,0.06073458287977074,-0.482572386280422,0.6201307692668045,-0.056881089772824134,0.05081639711521335,-0.5362980857432342,-0.21863099661872387,-0.1795011367615379,0.0
"http://confOf#hasSurname","=","http://edas#hasCostCurrency","dp",-0.578150817645624,-0.909698270604006,-0.20656076058341932,-0.07009634737560133,0.34314225245926755,0.33795230367762974,0.07845544055136822,-0.44963812890100163,-0.5106022393027627,-0.21671457356216572,0.25982613592506265
"http://confOf#ends_on","=","http://edas#hasCostAmount","dp",-0.8111981403964177,-0.8557618390452164,0.13491954781369286,-0.539830759711992,0.5990206047281428,-0.20520480449351242,-0.0076806555046792235,-0.4505100848107245,-0.21257885545264898,-0.28858642561803016,0.030430141202159255
"http://confOf#hasSurname","=","http://edas#hasCity","dp",-0.521561975309104,-0.9478015666526787,-0.5133865243798936,-0.1127638169123768,0.43748646580451545,-0.07616809293537274,-0.5437291648430053,-0.4623809711860968,-0.20418113239923186,0.1467863686391322,0.2457165883059672
"http://confOf#hasPhone","=","http://edas#hasFirstName","dp",-0.4835006884828318,-0.8958285224864323,-0.1601938595363792,-0.37295677872943256,0.3359982829327042,-0.16283556419310852,-0.25829990692896343,-0.4273707682615261,-0.09904838010046713,-0.22221102866195075,0.0
"http://confOf#hasTitle","=","http://edas#endDate","dp",-0.7073034257342364,-0.7975863022436699,0.3412521887990654,-0.404126233270364,0.5180794334584948,-0.09889350987572787,-0.3216734864302204,-0.392163864550522,-0.1722852825934229,-0.2244393691746045,0.0
"http://confOf#hasTitle","=","http://edas#hasCity","dp",-0.38663686322779955,-0.9903683548496471,-0.5261602723595128,-0.22891505285112668,0.5793192602857458,-0.03610096327753565,-0.8021877579162846,-0.2700212817015559,-0.3614679004566318,-0.5662772110937064,0.5252946366899625
"http://confOf#remark","=","http://edas#hasEmail","dp",-0.6403374052836147,-0.8632959610103386,0.12245986842229617,-0.44801828063507565,0.5506989666354949,0.23861055727236669,-0.21313798055005173,0.12686262103616497,-0.25300964862585673,0.05639953770608108,0.24957760043990396
"http://confOf#location","=","http://edas#hasCostCurrency","dp",-0.8100378818120485,-0.7304401564688664,0.24869428641551372,-0.3073112213841537,0.2816403829276348,0.14351197740011012,0.28456767845187847,-0.4130409123207074,-0.4425049021824172,-0.3962782925255046,0.27596931160856153
"http://confOf#maxChoice","=","http://edas#hasFirstName","dp",-0.7675752859603406,-0.8199558675145474,0.2841413664622898,-0.39194424850940135,0.4542375867118793,-0.03032533829839179,-0.33352087239390804,-0.4809908820547657,-0.22431309051754633,-0.08078130302173858,0.0
"http://confOf#abstract","=","http://edas#hasCostAmount","dp",-0.7633998303489209,-0.7336552827900054,0.2804749587818727,-0.18674958751152992,0.5163356487527311,0.29199573716601357,0.19519287142162267,-0.36599496771670825,-0.456764430016956,-0.5246041545216309,0.34255889478730417
"http://confOf#location","=","http://edas#hasEndDateTime","dp",-0.6982372220362028,-0.7227200462614327,0.5053643238709891,-0.22280525457363554,0.3446893865560856,-0.09285567499801917,-0.028461332382205384,-0.38405772508516656,-0.24572563333292752,-0.1876864395088471,0.13685883845365265
"http://confOf#hasFax","=","http://edas#hasStreet","dp",-0.44189028014684584,-0.9632945248448128,-0.2371150288538516,-0.11992501887586249,0.2924106019418673,0.18916741657356084,-0.6130791066769965,-0.29890455250736336,-0.4290769629573231,0.24275663404358094,0.31361025296276224
"http://confOf#minChoice","=","http://edas#registrationDueOn","dp",-0.833533641562608,-0.7078336489761134,0.27961175011157335,-0.13259145891914192,0.4153084898459303,0.28629561375545354,0.026856429521063596,-0.42818813419435076,-0.2631928851011308,-0.17811104863673433,0.08684790477308979
"http://confOf#has_short_title","=","http://edas#hasStreet","dp",-0.5216809302273404,-0.9167672613284239,-0.19128967880552195,-0.1743645117234609,0.5016327136212726,-0.056446564792456466,-0.5530054749789343,-0.4743257201576093,-0.07918287733627472,-0.006342888479069941,0.036326177782529556
"http://confOf#hasFirstName","=","http://edas#endDate","dp",-0.7250286779807147,-0.7165979296859539,0.37615259876207996,-0.5078346563197017,0.025974897627475624,-0.11745310234126272,-0.28125194478741145,-0.5364560945883055,-0.1029625780044785,-0.2544526444848152,0.15135764736631419
"http://confOf#hasSurname","=","http://edas#hasCostAmount","dp",-0.5613255928790859,-0.9092126548588313,-0.1915567746615957,-0.04670062543687459,0.31987452729806853,0.4066274483334966,-0.23128555291922215,-0.2795987510283062,-0.6455007733677354,-0.2659837436737926,0.3040391953052054
"http://confOf#defaultChoice","=","http://edas#registrationDueOn","dp",-0.755893848179725,-0.7545006600255205,0.4422064565250037,-0.14629825085065684,0.35868337675658957,0.04295261207901002,-0.6557362554078835,-0.4328567625883425,-0.19452515283872462,0.04535038275467285,0.14943398894259607
"http://confOf#starts_on","=","http://edas#hasPostalCode","dp",-0.7398935991975235,-0.882492926239532,-0.0548364072455475,-0.4904595733356675,0.6804632112104683,-0.09188751511030324,-0.22669225390000736,-0.13749770282775764,-0.32610636345346355,-0.1262687813751262,0.005834931588262315
"http://confOf#hasHomePage","=","http://edas#hasLastName","dp",-0.473670555770764,-0.8590626117502829,-0.042539309427145566,-0.3066652953443728,0.4202319950445337,0.010001118500250428,-0.6518749238745539,-0.41536269913590906,-0.13258652132563253,-0.577171239625967,0.2030530743270107
"http://confOf#has_short_title","=","http://edas#manuscriptDueOn","dp",-0.8054270163995495,-0.7167137455644109,0.27135645853208556,-0.2631404145963778,0.39445025178984805,-0.1156560726276824,-0.9244974114484995,-0.3653876294557732,0.053685966821779285,-0.06704619608909068,0.2517042888187261
"http://confOf#contactEmail","=","http://edas#hasEndDateTime","dp",-0.7315032341687602,-0.8127827164003041,0.4052346270316578,-0.3651933270482831,0.4179938459249637,0.05196794693564133,-0.43184637531990944,-0.4337376194827621,-0.1983683165848964,-0.017517500433083755,0.008003582074896265
"http://confOf#minChoice","=","http://edas#hasStreet","dp",-0.840210213180618,-0.7709552849510121,0.19252251615203964,-0.37044639045916683,0.46077922885396716,-0.07810232202208511,-0.400600161545666,-0.51701744236978,-0.07371651490474129,0.21435158738392435,0.0
"http://confOf#has_short_title","=","http://edas#startDate","dp",-0.7046249124932977,-0.8123052311025184,0.35365049191794595,-0.4705892796825608,0.44232560282609845,-0.06347151171288934,-0.15231642990776395,-0.39451512509429953,-0.20885005079753216,-0.26640669675288486,0.004589362684328413
"http://confOf#maxChoice","=","http://edas#hasLastName","dp",-0.7718301785845831,-0.8092104238928979,0.26843539744541034,-0.3764591763718992,0.4357580759859181,0.04424214332659315,-0.30911746308011656,-0.4716423695134352,-0.26582280410703385,-0.15767149523709345,0.0
"http://confOf#contactEmail","=","http://edas#hasFirstName","dp",-0.7668929963722076,-0.7815185254917616,0.33367829742865895,-0.4135075524926404,0.2767547426007779,-0.10814258657327502,-0.5504073782418288,-0.5061912993951282,-0.1659040940353198,-0.05505821627845753,0.007440213007626539
"http://confOf#hasPostalCode","=","http://edas#hasName","dp",-0.4789637006634305,-0.8392724425945253,-0.16278255017272514,-0.4216919797096169,0.07841113590109883,-0.27655144416127964,-0.18665028960822172,-0.3986781957159591,0.002746849445844912,-0.24172263960150375,0.14786736452501903
"http://confOf#minChoice","=","http://edas#hasLastName","dp",-0.8002491132424028,-0.7144011953404628,0.3278469023533921,-0.14419702992965933,0.3148382220208388,0.2850513391062375,0.14949041520930306,-0.49027565194117395,-0.4042421454332066,-0.12834605147299294,0.21931968969281657
"http://confOf#abstract","=","http://edas#hasName","dp",-0.728528718734708,-0.820787827223159,0.34130503804193624,-0.26442599867003524,0.5052589048388492,-0.07614866885921989,-0.7117058393050109,-0.42332853405763204,-0.41361238245315657,-0.257502210782905,0.13430557531778553
"http://confOf#hasHomePage","=","http://edas#hasStreet","dp",-0.4559071078966189,-0.8224917367265455,-0.08702348722886877,-0.3294095854163803,0.07530627488179165,-0.1945111292966637,-0.5853539084391992,-0.4428627140870458,-0.11507072761791104,-0.34159240650292066,0.16372840834321445
"http://confOf#starts_on","=","http://edas#hasStreet","dp",-0.7791048706878124,-0.8457777988857674,3.262884139316746E-4,-0.49550558071255046,0.5203067705673043,-0.36579930681312767,-0.2832096614731634,-0.49299344482359464,-0.09747993608059291,-0.09626519811308443,0.0
"http://confOf#hasPhone","=","http://edas#paperDueOn","dp",-0.7105538209387363,-0.8091329324099161,0.2869762404523448,-0.48317709029007283,0.5740648901236114,0.05138975991735495,-0.33021931552131667,-0.5190085358968946,-0.0963391439068767,-0.23136876785070282,0.0
"http://confOf#defaultChoice","=","http://edas#manuscriptDueOn","dp",-0.7900550035482807,-0.7772992384109885,0.3332754807770304,-0.23821964943432683,0.45693035596550047,-0.028616160574556182,-0.7262827492619752,-0.5258811015432366,-0.1684729770821325,0.12505125079393498,0.13477152730415165
"http://confOf#remark","=","http://edas#hasCostCurrency","dp",-0.771701951938314,-0.7909062650813224,0.3359345971058907,-0.18167005217273524,0.5013702931408266,0.0463359669990655,-0.30657407811927784,-0.4030882501838716,-0.42681138133099383,0.12628488760731904,0.037738007968489584
"http://confOf#hasFirstName","=","http://edas#hasCity","dp",-0.4903110607617822,-0.9511076959573699,-0.32217312594849545,-0.21665639995213837,0.47040775525133394,-0.17669338437079785,-0.5163799460669314,-0.40142853511619325,-0.29810783707211763,-0.10011108230368271,0.08814570240413588
"http://confOf#starts_on","=","http://edas#hasPhone","dp",-0.8316110750168669,-0.7869136059805328,0.06037662216083506,-0.5917149574483488,0.6191022445046614,-0.13934371543862822,-0.2809149132401917,-0.43078266357533046,0.3228722107460398,0.022562637442094413,0.17968517513398452
"http://confOf#starts_on","=","http://edas#hasSubmissionInstructions","dp",-0.8092144200083512,-0.8649345374048394,0.13387989411293133,-0.5412109110255559,0.6212258084314255,-0.20558200726309162,0.00564354666433986,-0.5213467110618561,-0.1937048358616018,-0.1763287465800626,0.03608739460605492
"http://confOf#hasHomePage","=","http://edas#hasFirstName","dp",-0.5007027189474178,-0.8544036835096691,-0.005911793374369867,-0.30995558963082626,0.3727965404705518,-0.03706851627296459,-0.3905345336513799,-0.48650790388886744,-0.06883582514173081,-0.3654697233559293,0.0
"http://confOf#has_title","=","http://edas#hasEmail","dp",-0.5117345695533217,-0.9022446821104289,-0.4294929799476964,-0.1343429417254528,0.4298905615956603,0.3646185589485418,-0.04440044313692726,-0.34396793734393316,-0.4425659261446484,-0.46903101851369156,0.35867480397861684
"http://confOf#maxChoice","=","http://edas#startDate","dp",-0.7895244440859791,-0.7890681065594327,0.28833449328341376,-0.3358491374220064,0.4371795871674353,-0.0031490307348646107,-0.49274026888990863,-0.5110354862129411,-0.21120325745112856,-0.08754127120260924,0.0
"http://confOf#hasSurname","=","http://edas#hasLastName","dp",-0.33484389950447413,-0.846870975709068,-0.11947041246655798,-0.332894971824082,0.5610705377669278,0.6637798198836695,-0.6055393985084491,-0.01261495267379753,0.5177482941297988,0.3156289171039317,0.8439710532440425
"http://confOf#hasStreet","=","http://edas#hasName","dp",-0.44698033782808366,-0.92416489507143,-0.360717942746021,-0.25280041637072037,0.513515585490196,0.014356919668608636,-0.6289938611606816,-0.4011238463277583,-0.19444703325629986,-0.2882305627315843,0.17862889650270908
"http://confOf#hasStreet","=","http://edas#hasStartDateTime","dp",-0.3921847290091941,-0.9446436805500755,-0.35524793023977286,-0.3679965910913293,0.5604007810823304,0.04321261352334216,-0.3242919115310646,-0.2340172462730944,-0.1794988459447624,-0.0038407222233755034,0.17521467653577372
"http://confOf#location","=","http://edas#hasPostalCode","dp",-0.7687967646933253,-0.8214715800233463,0.22991099331976117,-0.5107593752685362,0.35414238303961176,-0.13641589987881975,-0.35281151188976767,-0.4283031627478743,-0.35338571141409814,-0.2035917067498264,0.0
"http://confOf#has_short_title","=","http://edas#hasCostCurrency","dp",-0.5891950101645966,-0.8992393091922309,-0.09845775730881634,-0.17545733157029608,0.43662674155480574,-0.13753980395295917,-0.4053563741627474,-0.6191511822615905,-0.22330246681586152,0.01023130625433577,0.0
"http://confOf#hasTitle","=","http://edas#hasStartDateTime","dp",-0.48421174996521,-0.9192041840896549,-0.044114563592075884,-0.17782935123275456,0.524135080061815,-0.13873472431744815,-0.1384827749015991,-0.5333704166438944,-0.22489808538458533,-0.027179506416269983,0.004726711710482112
"http://confOf#location","=","http://edas#endDate","dp",-0.669279250084362,-0.689121538843263,0.6081046763234357,-0.14662846820306008,0.3859211637916755,-0.13153908213580556,0.011959897622780158,-0.4435138356017969,-0.11782188174841246,0.045524602252667856,0.28296254421160494
"http://confOf#hasEmail","=","http://edas#registrationDueOn","dp",-0.8046006214804174,-0.7918237712280625,0.3253611651407784,-0.3325719531230551,0.22033244577954592,0.0201787228167829,-0.4437175008738682,-0.3069035043576088,-0.24173212934696509,0.12588632212812034,0.023768725346898667
"http://confOf#location","=","http://edas#hasLastName","dp",-0.7292341566159297,-0.8065180351096981,0.3467115768538007,-0.4005662300571746,0.4140989030932294,-0.11267268176724388,-0.2433837440909562,-0.4782487202395126,-0.3206897139735583,-0.22997217818963267,0.0
"http://confOf#earlyRegistration","=","http://edas#registrationDueOn","dp",-0.19730916593792258,-0.3727576047724377,-0.09679350015234112,-0.5043243936180244,1.0,0.0640004293811467,1.0,0.4325415270784476,0.5858380455906433,1.0,1.8096679276462342
"http://confOf#hasEmail","=","http://edas#hasEmail","dp",1.0,1.0,-0.28346435404009174,-0.5565539297217786,0.6305968900488537,-0.21853842388681544,-0.515051334317616,-0.69316038077936,-0.9397082813616773,0.1232123175313955,2.2387897228705835
"http://confOf#remark","=","http://edas#hasPostalCode","dp",-0.8025841959077469,-0.7630558386797818,0.3116987100572348,-0.24344991035536845,0.567645567808847,0.0598543089946868,-0.23884118813506794,-0.5791687208433716,-0.12077737869721328,0.04071510454120464,0.0
"http://confOf#hasEmail","=","http://edas#hasCity","dp",-0.46334903918825376,-0.9916648716525249,-0.5134631266448625,-0.17993560057780722,0.5173550480190636,-0.08548245807716082,-0.5661306023756849,-0.4324132756841529,-0.3025002677872852,-0.05652255832633846,0.24853750506622097
"http://confOf#remark","=","http://edas#startDate","dp",-0.7300207008390067,-0.7608958296844007,0.35896702224635857,-0.2997765409283688,0.4690635133641041,0.2425864190503686,-0.18408079892267315,-0.471057512941341,-0.25376343946249746,-0.1177852248193515,0.024989717370071052
"http://confOf#hasPostalCode","=","http://edas#hasCity","dp",-0.535675242157814,-0.9420869399225953,-0.3637612004015749,-0.220586538326635,0.48460686072137427,-0.2690893087888362,-0.2541458983217605,-0.4348369943885879,-0.2877935764143117,0.025698152650863504,0.08984012345257764
"http://confOf#ends_on","=","http://edas#hasPhone","dp",-0.7675506629617908,-0.8241740950925538,0.06041197878912774,-0.6126765313287159,0.7196464858379794,-0.12366948801176847,-0.4124909153986849,-0.38667015953176176,0.10624538235163405,-0.3719324036379027,0.1360677653947816
"http://confOf#hasFirstName","=","http://edas#hasEmail","dp",-0.5107797315612199,-0.90240079927807,-0.16630851117553092,-0.352500476025028,0.212966956000457,0.010014368096946225,-0.4191103924634898,-0.44540627965158586,-0.13435500637518294,0.0031485841993015296,0.0
"http://confOf#location","=","http://edas#hasCostAmount","dp",-0.7135900195152352,-0.8072055658165193,0.3915397526833728,-0.4789476895061542,0.4392234728484925,-0.14723027113019782,-0.30610878137626163,-0.4559813550079028,-0.09301899223421706,-0.19436684634972579,0.020905193060144933
"http://confOf#hasHomePage","=","http://edas#hasCostAmount","dp",-0.5499509885658425,-0.872395319619204,-0.025065774115107686,-0.03166727812123815,0.5680367535276301,-0.0462027866899255,-0.7519701373277783,-0.4391265228497555,-0.3580656564707795,-0.137995252803087,0.1559816325670792
"http://confOf#hasStreet","=","http://edas#registrationDueOn","dp",-0.8016377453268004,-0.7492039432623152,-0.04633022700133782,-0.3020640747629254,0.4940680921527394,0.30621746119049,0.02720623733191796,-0.08349108162035745,-0.29355586204372097,-0.12897346287242106,0.10514252636934707
"http://confOf#hasKeyword","=","http://edas#hasSubmissionDeadline","dp",-0.594997635156208,-0.9650374224008765,-0.38412287582450866,-0.2646323099354325,0.45491918592165637,-0.3269843183745743,0.02899500001610411,-0.7683331637688454,-0.15005299331127708,-0.0053289623940199204,0.2548364352486281
"http://confOf#hasFax","=","http://edas#endDate","dp",-0.780159614377274,-0.7984528781807234,0.2557685773621512,-0.4150142926638799,0.2285498667142678,-0.033729434364231814,-0.5690487415653827,-0.39478347030381866,-0.38156987171909273,-0.22154122920822383,0.00295603616389295
"http://confOf#hasFax","=","http://edas#hasPostalCode","dp",-0.47897806898620165,-0.85873326407114,-0.24283103183114574,-0.48296316553815344,-0.022388406986428966,-0.47142669148072613,-0.22351347668339638,-0.3263959860408052,-0.2480305089024597,-0.28866002891600373,0.30613300087205086
"http://confOf#hasPostalCode","=","http://edas#hasCostCurrency","dp",-0.4961787581431871,-0.9095107375940751,-0.20048253813785766,-0.32860018023665793,0.4622367855711069,-0.08253981509222985,-0.4624346419628216,-0.2882616284518813,-0.2617607320713954,-0.3268268993617145,0.029701368984523246
"http://confOf#contactEmail","=","http://edas#hasPhone","dp",-0.6215075284433236,-0.6193760606655756,0.6884897283737659,-0.39523693000072135,-0.4562538844564029,-0.07967490920111131,-0.5695127611500431,-0.427854642945085,-0.23453555235158208,4.855215008938707E-4,0.7002163769380831
"http://confOf#has_title","=","http://edas#startDate","dp",-0.7045473140411653,-0.7927682660225885,0.344025610983403,-0.3371450739917614,0.5536533957083773,-0.12743227548937996,-0.5662704503490825,-0.39755216010894767,-0.23126702280948275,-0.2950242295153398,0.046356792869475805
"http://confOf#minChoice","=","http://edas#hasEndDateTime","dp",-0.7755534570651677,-0.7066030001958469,0.34334793299816146,-0.1694658511371281,0.2961002268102515,0.2512422829416159,0.1749523910310824,-0.4816353914365936,-0.4151843525448575,-0.33844755369593094,0.2610420712064948
"http://confOf#hasPostalCode","=","http://edas#hasEmail","dp",-0.5403108026413601,-0.8735466345271126,-0.2458145768128246,-0.45203895984208875,0.1468743291065222,-0.17214905846850315,-0.48848943075152795,-0.4805569003327639,-0.011708968595356195,-0.024217105759128832,0.10260612612540376
"http://confOf#maxChoice","=","http://edas#hasStartDateTime","dp",-0.7671983677524186,-0.7999193467365024,0.3041464231627644,-0.33626753133824516,0.423058354438844,0.05230271877624704,-0.23144708159355953,-0.502858718206626,-0.30024720189220044,-0.14850695822747195,0.0
"http://confOf#hasSurname","=","http://edas#hasFirstName","dp",-0.3298411339930786,-0.8520781546790204,-0.10502808418715626,-0.3567843152918386,0.527395055452679,0.5901724725765138,-0.6534674893821457,-0.027835272938740552,0.5149113368847424,0.24311827362896343,0.7886174448602539
"http://confOf#hasTitle","=","http://edas#hasBiography","dp",-0.44427222882894857,-0.8438977036408726,-0.08352602587881075,0.06296447802729777,0.3015737817088937,-0.32395565309804486,-0.3516999336281702,-0.42273357760572305,-0.2447615890221425,-0.12374258569931018,0.13122644157843966
"http://confOf#hasPostalCode","=","http://edas#manuscriptDueOn","dp",-0.7838324862874759,-0.7868375659797215,0.2793106222792514,-0.2944402109849875,0.5440085024688266,-0.10781555107571406,-0.73367610963168,-0.4650454675591382,-0.15175153593519708,-0.1644012298187415,0.06640711013598166
"http://confOf#abstract","=","http://edas#hasBiography","dp",-0.6857062462448212,-0.7487755297156169,0.39238036378840246,-0.2604100120289231,0.515569111286218,-0.5211764131230925,-0.20646067629064035,-0.1222599255677369,-0.23040156507521004,-0.5995547199865079,0.3771004846543531
"http://confOf#hasEmail","=","http://edas#hasLastName","dp",-0.5317696204319367,-0.8505891969772476,-0.2348224181416786,-0.2816580887506235,0.0847648320870329,0.2737717837258222,0.1411336594293784,-0.37155759308718783,-0.36444878974972983,-0.31578204182806224,0.2885223075010548
"http://confOf#hasFirstName","=","http://edas#hasCostAmount","dp",-0.5003961742857767,-0.8563083580558839,0.1280198890762143,-0.014162182664017364,0.5540815048480896,0.00406719818360024,-0.6225758648385102,-0.49948172862345286,-0.20882471702095928,-0.03872833457111624,0.11856834616041279
"http://confOf#hasFax","=","http://edas#hasCity","dp",-0.39400161156429825,-0.9947393653317855,-0.39752340776842665,-0.06811888700272972,0.4092336021117533,0.20710318368089653,-0.7032183310663032,-0.2566474285734478,-0.4055611924013316,0.1119560872824219,0.4012244284203169
"http://confOf#hasPostalCode","=","http://edas#hasCostAmount","dp",-0.43180390170552985,-0.9163260979467631,-0.2801304440138679,-0.40688443871700153,0.5825727211146796,0.14546242021763955,-0.8538099679029065,-0.062003616104781334,-0.20078726038659767,-0.4836418944085106,0.45861811455327584
"http://confOf#hasFirstName","=","http://edas#hasCostCurrency","dp",-0.5330857662393574,-0.8694445125585386,0.02845025275226254,-0.04789998517699123,0.49833672785015737,-0.05489108347549021,-0.5966337079316726,-0.5133907628764434,-0.24240525064132545,-0.07614548350003136,0.03894043120029289
"http://confOf#remark","=","http://edas#hasSubmissionInstructions","dp",-0.8217055930965884,-0.6883957190986579,0.3483927495856327,0.014558381093750627,0.3390858797940872,0.1983324256340364,-0.037992044817916626,-0.3888391060456884,-0.4729720995088651,-0.07820564017938547,0.16861923966552483
"http://confOf#hasPhone","=","http://edas#manuscriptDueOn","dp",-0.835333436870388,-0.7318469368608507,0.11898552883580904,-0.38749162845171947,0.5447255872228125,0.35654930354801007,0.18915630858498944,-0.4003819356929492,-0.05928778490621389,-0.3468465239684292,0.22287469917551828
"http://confOf#has_short_title","=","http://edas#hasFirstName","dp",-0.5564718602353628,-0.6958167515417482,6.392453496550932E-4,0.1560479057167381,0.3946772874454576,-4.77857885143429E-4,0.024156021098509672,-0.29929663955220265,-0.2012849570165378,-0.5283069685038344,0.2553393824435545
"http://confOf#hasSurname","=","http://edas#hasEmail","dp",-0.48080010312008703,-0.9604474922347612,-0.28182983161834374,-0.23063914509048855,0.48471263236461826,0.08533519386262212,-0.40628811628824957,-0.44474181271224955,-0.16759123851214042,-0.0032059725894416635,0.054297612339811896
"http://confOf#minChoice","=","http://edas#hasCostCurrency","dp",-0.7398714017819243,-0.7722266614366554,0.35684975380962225,-0.23661230030955416,0.47239075092501337,0.0018259619703637764,-0.7053743242295482,-0.39744977803704196,-0.18670184241793386,-0.0219162279441365,0.09341620962604658
