"left","relation","right","owl_type","ngramDistance","wuPalmer","path","lin","level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher","jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher","word2Vec","prefix","word2VecStemmed","jaccard","level2_monge_elkan","suffix","esaSim","needlemanWunsch2Distance","umbcSim","soft_tfidf_jaro","hammingDistance","subStringDistance","outlier"
"http://cmt#AssociatedChair","=","http://confOf#Social_event","c",-0.4782608695652173,-0.775,-0.9321266968325792,-1.0,0.3666666666666667,0.08095238095238066,-0.7745275130461443,-0.33333333333333337,-0.9583945671124218,-1.0,0.19333333333333336,-0.8666666666666667,-0.99670664285,-0.44444444444444453,-0.9361460143700242,-1.0,-1.0,-0.2592592592592593,0.6003572581398431
"http://cmt#reviewsPerPaper","=","http://confOf#has_title","dp",-1.0,-0.8333333333333334,-0.9047619047619048,-1.0,-0.2846560846560847,-0.20000000000000007,-0.623871559301744,-1.0,-1.0,-1.0,-0.3333333333333335,-0.8666666666666667,-0.992649147,-0.8095238095238095,-1.0,-1.0,-0.8666666666666667,-0.8333333333333333,0.0
"http://cmt#Document","=","http://confOf#Camera_Ready_event","c",-0.8181818181818181,-0.22408963585434194,-0.7830687830687831,-0.8060615466895353,0.25,0.02777777777777768,-0.6387169876736615,-0.75,-0.772596696721896,-1.0,0.19999999999999996,-0.25,-0.9921578715333333,-0.7142857142857142,-0.9632230348264178,-1.0,-1.0,-0.5384615384615383,0.289046961300476
"http://cmt#ProgramCommitteeMember","=","http://confOf#Reviewing_results_event","c",-1.0,-0.7124542124542125,-0.9211775878442545,-0.8682019234421176,-0.008112874779541479,0.05955204216073784,-0.8047917033137324,-0.9090909090909091,-0.9487958005740689,-1.0,-0.4666666666666667,-0.9090909090909091,-0.9780002818666667,-0.9166666666666667,-0.9303103710214297,-1.0,-0.9130434782608696,-0.9111111111111112,0.004690689404685089
"http://cmt#paperID","=","http://confOf#hasKeyword","dp",-1.0,-1.0,-1.0,-1.0,-0.4380952380952381,-1.0,-0.6933622493843707,-1.0,-0.6830183200955368,-1.0,-0.16666666666666674,-0.7142857142857143,-0.9997266586,-0.5384615384615385,-1.0,-1.0,-0.8,-0.7647058823529411,0.16559015885749973
"http://cmt#finalizePaperAssignment","=","http://confOf#parallel_with","op",-1.0,-0.4206349206349206,-0.7423687423687423,-0.9448670474527456,-0.15555555555555556,-0.06532887402452614,-0.6713287102365463,-0.8260869565217391,-0.9290681808634907,-1.0,-0.30333333333333345,-0.8461538461538461,-0.9957631787333333,-0.7575757575757576,-1.0,-1.0,-0.826086956521739,-0.7777777777777777,0.0
"http://cmt#Co-author","=","http://confOf#Tutorial","c",-1.0,-1.0,-1.0,-1.0,-0.36111111111111127,0.23333333333333317,-0.767763386037577,-0.75,-1.0,-1.0,0.0,-0.5,-0.9958703468,-1.0,-1.0,-1.0,-1.0,-0.5,0.22849627824260632
"http://cmt#SubjectArea","=","http://confOf#Workshop","c",-1.0,-0.10833333333333339,-0.7738095238095238,-0.5907083888318502,-0.5416666666666667,-0.18939393939393945,-0.7855330948184517,-0.75,-0.9713225197741358,-1.0,-0.4285714285714286,-1.0,-0.994718886,-1.0,-1.0,-1.0,-1.0,-0.7894736842105263,0.35528959340130395
"http://cmt#Paper","=","http://confOf#Tutorial","c",-1.0,-0.5000000000000001,-0.8571428571428572,-1.0,-0.1166666666666667,-0.1166666666666667,-0.3451831230120833,-1.0,-1.0,-1.0,-0.36,-0.75,-0.9881129042,-0.8181818181818181,-0.9219917133450508,-1.0,-0.75,-0.6923076923076923,0.0520608779767231
"http://cmt#AssociatedChair","=","http://confOf#Camera_Ready_event","c",-1.0,-0.6203703703703705,-0.8956552706552706,-0.8621800668694526,0.16333333333333355,-0.04867724867724876,-0.8793093003673148,-0.8666666666666667,-0.9870132032903881,-1.0,-0.2400000000000001,-0.8666666666666667,-0.9985562885666667,-0.8095238095238095,-0.939276268084844,-1.0,-0.8888888888888888,-0.8787878787878789,0.0
"http://cmt#Conference","=","http://confOf#Country","c",-1.0,0.17647058823529393,-0.75,-0.11844280462146017,0.4514285714285713,0.4514285714285715,-0.8636592471794058,-0.4285714285714286,-1.0,-1.0,-0.4285714285714286,-1.0,-0.9907317422,-0.5384615384615385,-0.9106280207633972,-1.0,-0.3999999999999999,-0.5294117647058822,0.7831940220105693
"http://cmt#writeReview","=","http://confOf#hasTopic","op",-1.0,-0.625,-0.9090909090909091,-0.9098994154219837,-0.5444444444444445,-0.3787878787878788,-0.3729575489360666,-1.0,-0.5659978456680783,-1.0,-0.2400000000000001,-1.0,-0.9573618983,-0.7142857142857142,-1.0,-1.0,-0.8181818181818181,-0.7894736842105263,0.2188368834982456
"http://cmt#Meta-Reviewer","=","http://confOf#Registration_of_participants_event","c",-1.0,-0.8679549114331723,-0.9611111111111111,-1.0,0.3222222222222222,-0.21568627450980393,-0.9267765566609991,-0.6666666666666667,-0.9969822641768737,-1.0,0.07000000000000006,-0.8333333333333333,-0.9965163509666667,-0.75,-0.9351187894741694,-1.0,-0.9411764705882353,-0.8260869565217392,0.2308378648930811
"http://cmt#enterReviewCriteria","=","http://confOf#dealsWith","op",-1.0,-1.0,-1.0,-1.0,0.025925925925925908,-0.005847953216374324,-0.9416199635154289,-0.7777777777777778,-1.0,-1.0,-0.2866666666666666,-0.7777777777777778,-0.9932711428666666,-0.7241379310344827,-0.9638061448931694,-1.0,-1.0,-0.7142857142857144,0.05634036576302015
"http://cmt#User","=","http://confOf#Country","c",-1.0,-0.5555555555555557,-0.8666666666666667,-1.0,0.19047619047619047,0.19047619047619047,-0.6133463443540004,-0.7142857142857143,-1.0,-1.0,-0.5,-0.7142857142857143,-0.9953072698,-0.6000000000000001,-1.0,-1.0,-1.0,-0.6363636363636362,0.0
"http://cmt#endReview","=","http://confOf#parallel_with","op",-1.0,-0.3333333333333335,-0.6333333333333333,-0.9234118812836952,-0.4722222222222222,0.0014245014245013454,-0.8288575335591106,-0.8461538461538461,-0.8089895211731168,-1.0,-0.4,-0.8461538461538461,-0.9866714524,-0.7647058823529411,-0.9204360991716385,-1.0,-1.0,-0.8181818181818181,0.07033116204258838
"http://cmt#acceptsHardcopySubmissions","=","http://confOf#hasStreet","dp",-1.0,-1.0,-1.0,-1.0,0.15204425204425198,0.03190883190883187,-1.0,-0.7777777777777778,-1.0,-1.0,0.02222222222222192,-0.7777777777777778,-1.0,-0.8139534883720929,-0.9957222820570072,-1.0,-1.0,-0.7714285714285714,0.24681907114930912
"http://cmt#name","=","http://confOf#maxChoice","dp",-1.0,-0.3583333333333335,-0.8376623376623377,-0.9004492518231684,-0.05555555555555569,-0.18518518518518512,-0.639017148682665,-0.5,-0.9893740129256631,-1.0,0.06666666666666665,-0.5,-1.0,-0.7142857142857142,-1.0,-1.0,-0.7777777777777777,-0.6923076923076923,0.0817157019524063
"http://cmt#ProgramCommitteeMember","=","http://confOf#Conference","c",-1.0,-0.2174922600619198,-0.8143939393939393,-0.644972184559383,0.11731922398589045,-0.11212121212121218,-0.2895517056262127,-0.8181818181818181,-1.0,-1.0,-0.30899470899470904,-0.6,-0.9356175461333334,-0.7058823529411764,-0.6823254004120827,-1.0,-1.0,-0.75,0.16552141608042203
"http://cmt#Paper","=","http://confOf#Regular","c",-1.0,-0.3684210526315791,-0.8666666666666667,-0.8690113852603796,0.12380952380952381,0.12380952380952381,-0.9331312654918384,-0.5999999999999999,-0.9911408677009931,-1.0,-0.36,-0.6,-0.9968726096,-0.7777777777777777,-0.9123803153634071,-1.0,-1.0,-0.6666666666666667,0.0
"http://cmt#readPaper","=","http://confOf#writtenBy","op",-1.0,-1.0,-1.0,-1.0,-0.5357142857142858,-0.03703703703703709,-0.28619092044537164,-0.7777777777777778,-0.18473788334464536,-1.0,-0.30000000000000016,-0.7777777777777778,-0.9866428052,-1.0,-0.20840037614107132,-1.0,-1.0,-0.7777777777777777,0.7225116555900459
"http://cmt#Meta-Review","=","http://confOf#Submission_event","c",-1.0,-0.5458333333333334,-0.8920454545454546,-0.8205340068048683,0.33333333333333326,-1.0,-0.5914455688051183,-0.875,-0.9490846666927417,-1.0,-0.08000000000000007,-0.8,-0.9881479088,-0.7272727272727273,-0.8986562564969063,-1.0,-0.875,-0.6923076923076923,0.2698473870893672
"http://cmt#detailsEnteredBy","=","http://confOf#employedBy","op",-0.6363636363636362,-1.0,-1.0,-1.0,0.4353174603174601,-1.0,-0.8791074832729069,-0.7999999999999999,-1.0,-0.5,0.00952380952380949,-0.19999999999999996,-0.9894263328,-0.4545454545454545,-1.0,-0.1835034190722742,-1.0,-0.3846153846153846,1.0517845748627555
"http://cmt#enterConferenceDetails","=","http://confOf#hasAdministrativeEvent","op",-0.8999999999999999,-0.6794871794871795,-0.9107142857142857,-0.9132139838250412,0.24777777777777743,-1.0,-0.6735833005983902,-0.7272727272727273,-0.9750272215041724,-1.0,-0.05777777777777815,-0.7272727272727273,-0.9771727292333333,-0.8181818181818181,-0.8732364078362783,-0.5917647650935871,-0.8181818181818181,-0.7272727272727273,0.31136312557936496
"http://cmt#Chairman","=","http://confOf#Paper","c",-1.0,-0.2941176470588236,-0.75,-0.8498157526959879,0.09999999999999987,0.09999999999999964,-0.9836303121868268,-1.0,-1.0,-1.0,-0.36,-0.75,-0.992969571,-0.8181818181818181,-1.0,-1.0,-0.75,-0.6923076923076923,0.0
"http://cmt#Decision","=","http://confOf#Trip","c",-1.0,0.33333333333333304,-0.75,0.07023717693070708,-0.08333333333333337,-0.08333333333333348,-0.6533813900255026,-1.0,-1.0,-1.0,-0.5,-1.0,-0.9939815476,-0.8333333333333333,-0.9928682227618992,-1.0,-1.0,-0.6666666666666667,0.26747965613402813
"http://cmt#ExternalReviewer","=","http://confOf#Short_paper","c",-1.0,-0.4426400225161836,-0.8705882352941177,-0.915132980750464,-0.45000000000000007,-0.08863636363636351,-0.9060818085664113,-0.8181818181818181,-1.0,-1.0,-0.20000000000000007,-0.6363636363636364,-0.9851732326,-0.7142857142857142,-0.9629930881783366,-1.0,-0.875,-0.7037037037037037,0.0
"http://cmt#PaperFullVersion","=","http://confOf#Member","c",-1.0,-0.4745098039215686,-0.8678355957767723,-0.9428366442488592,-0.25502645502645505,-0.02777777777777768,-0.8570508514966535,-1.0,-0.7405784110871825,-1.0,-0.1644444444444444,-0.75,-0.9633918877333333,-0.7692307692307692,-0.8619343414902687,-1.0,-1.0,-0.6363636363636362,0.0
"http://cmt#Meta-Reviewer","=","http://confOf#Participant","c",-1.0,-0.3333333333333335,-0.8888888888888888,-0.830311549814092,-0.12878787878787878,-0.03535353535353536,-0.4312050862253056,-1.0,-0.716204402411061,-1.0,-0.375,-0.8181818181818181,-0.9969493956,-0.8461538461538463,-0.8053563684225082,-1.0,-1.0,-0.6521739130434783,0.041040584135693225
"http://cmt#Decision","=","http://confOf#Organization","c",-0.75,-0.19999999999999996,-0.7999999999999999,-0.7182234726628343,0.05555555555555558,0.05555555555555558,-0.6136270626408684,-0.75,-0.1945986609943151,-1.0,-0.2500000000000001,-0.25,-0.9606617918,-0.5,-1.0,-1.0,-0.8333333333333333,-0.3999999999999999,0.5380269929618238
"http://cmt#Chairman","=","http://confOf#Administrative_event","c",-1.0,-0.75,-0.9230769230769231,-1.0,0.23015873015873,0.1444444444444446,-0.7362753689660335,-0.75,-1.0,-1.0,-0.35,-0.9,-0.987752107,-0.8125,-0.9866344899055548,-1.0,-0.8999999999999999,-0.8571428571428572,0.006720692226241498
"http://cmt#PaperFullVersion","=","http://confOf#Banquet","c",-1.0,-0.3728070175438598,-0.8177008177008177,-0.9005626921898492,-0.3396825396825397,-0.14484126984126977,-1.0,-1.0,-1.0,-1.0,-0.4676190476190476,-0.7142857142857143,-0.9978488704,-0.76,-1.0,-1.0,-0.875,-0.8260869565217392,0.04019568956042929
"http://cmt#acceptPaper","=","http://confOf#reviewes","op",-1.0,-1.0,-1.0,-1.0,-0.12777777777777777,-0.045454545454545414,-1.0,-0.8181818181818181,-1.0,-1.0,-0.3733333333333333,-0.75,-0.9781066656,-0.7142857142857142,-1.0,-1.0,-1.0,-0.7894736842105263,0.0
"http://cmt#writeReview","=","http://confOf#writes","op",-0.07692307692307687,-1.0,-1.0,-1.0,0.5222222222222221,0.7151515151515153,-0.6899763978705542,0.6666666666666672,-1.0,-1.0,0.2666666666666664,-0.6666666666666666,0.02252418040000026,-0.3749999999999999,0.16952623426914215,0.644970477276054,-0.09090909090909083,0.17647058823529416,1.5674628139827647
"http://cmt#ConferenceMember","=","http://confOf#Workshop","c",-1.0,-0.3647058823529413,-0.8516483516483516,-0.859999570782841,-0.08611111111111114,-0.08333333333333348,-0.26191898171204175,-1.0,-0.8905383047948724,-1.0,-0.5333333333333333,-0.75,-0.986511117,-0.8333333333333333,-0.40927964448928833,-1.0,-0.875,-0.8333333333333333,0.331093763915809
"http://cmt#ConferenceMember","=","http://confOf#University","c",-1.0,-0.11111111111111116,-0.7666666666666666,-0.6058839242332847,0.04444444444444429,-0.008333333333333304,-0.5079099646866636,-1.0,-1.0,-1.0,-0.33333333333333326,-0.6,-0.9673842936,-0.8181818181818181,-0.8852726072072983,-1.0,-0.75,-0.6923076923076923,0.07784635105201798
"http://cmt#SubjectArea","=","http://confOf#Trip","c",-1.0,-0.45614035087719307,-0.7708333333333334,-0.8966044851304684,-0.5,-1.0,-0.6808441812363628,-0.8181818181818181,-0.8234333286827624,-1.0,-0.30000000000000016,-1.0,-0.9911975284,-0.7777777777777777,-0.982839364092797,-1.0,-1.0,-0.7333333333333334,0.0
"http://cmt#Administrator","=","http://confOf#Trip","c",-1.0,-0.6521739130434783,-0.9,-1.0,-0.11538461538461542,-0.11538461538461542,-0.9545485787112644,-0.6923076923076923,-1.0,-1.0,0.30000000000000004,-0.5,-0.9989111738,-0.8181818181818181,-1.0,-1.0,-1.0,-0.5294117647058822,0.26580984865220847
"http://cmt#detailsEnteredBy","=","http://confOf#studyAt","op",-1.0,-0.6666666666666667,-0.9230769230769231,-0.9113863462475592,-0.26984126984127,0.04761904761904767,-0.8776403219161018,-0.7142857142857143,-1.0,-1.0,0.2666666666666664,-0.7142857142857143,-0.9915963541,-0.8400000000000001,-0.9220793079584837,-1.0,-1.0,-0.8260869565217392,0.1979280714236682
"http://cmt#reviewsPerPaper","=","http://confOf#hasHomePage","dp",-1.0,-0.6083333333333334,-0.8796296296296297,-0.6653516887959858,-0.07269841269841282,-0.0747474747474749,-0.8289511148052955,-1.0,-0.7877533196118155,-1.0,-0.022222222222222365,-0.8666666666666667,-0.9908925495,-0.5789473684210527,-1.0,-0.65542616527066,-0.8666666666666667,-0.6923076923076923,0.11055589742408956
"http://cmt#assignedByReviewer","=","http://confOf#employedBy","op",-0.6666666666666667,-1.0,-1.0,-1.0,0.33333333333333304,-1.0,-0.42352244195548194,-0.8888888888888888,-1.0,-0.5,0.03333333333333344,-0.5555555555555556,-0.9864986061,-0.6923076923076923,-0.8381521254777908,-0.0720754583898221,-0.5555555555555556,-0.4285714285714286,0.9786128561598058
"http://cmt#ConferenceChair","=","http://confOf#Working_event","c",-1.0,-0.20344129554655888,-0.7980769230769231,-0.9315149571615227,-0.13968253968253974,0.12991452991453012,-0.5574638198896332,-1.0,-1.0,-1.0,-0.20000000000000007,-0.8461538461538461,-0.98713568415,-0.7647058823529411,-0.7992386426776648,-1.0,-0.8666666666666667,-0.7142857142857144,0.0
"http://cmt#paperID","=","http://confOf#abstract","dp",-1.0,-0.5515151515151516,-0.775,-1.0,-0.45000000000000007,0.023809523809523725,-0.6321647174840775,-0.7142857142857143,-0.5324946546434317,-1.0,-0.38,-1.0,-0.9855527301,-0.7777777777777777,-0.8844727799296379,-1.0,-0.75,-0.7333333333333334,0.09826903835817213
"http://cmt#Preference","=","http://confOf#Banquet","c",-1.0,-0.3333333333333335,-0.8461538461538461,-0.8459321908628101,-0.17142857142857149,-0.17142857142857137,-0.8534660396583559,-1.0,-1.0,-1.0,-0.5428571428571428,-0.7142857142857143,-0.99787241,-0.8461538461538463,-1.0,-1.0,-1.0,-0.7647058823529411,0.044930940469882885
"http://cmt#printHardcopyMailingManifests","=","http://confOf#hasAdministrativeEvent","op",-1.0,-0.7386363636363638,-0.9226190476190477,-0.9707574151454921,0.22777777777777763,0.15492859630790656,-0.9659288551804815,-0.8620689655172413,-1.0,-1.0,0.026666666666666616,-0.8620689655172413,-0.996391341175,-0.7777777777777777,-0.9669415639946237,-1.0,-1.0,-0.8431372549019609,0.0858554411333674
"http://cmt#Co-author","=","http://confOf#Scholar","c",-1.0,-1.0,-1.0,-1.0,-0.3571428571428572,0.42619047619047623,-0.03391485527481963,-0.7142857142857143,-0.09237149713614035,-1.0,-0.06666666666666665,-0.7142857142857143,-0.9704924328,-0.7777777777777777,-1.0,-1.0,-1.0,-0.4666666666666668,0.8479140781210608
"http://cmt#ExternalReviewer","=","http://confOf#Member_PC","c",-1.0,-0.28880105401844547,-0.8618786549707602,-0.9003543138812288,0.25,0.01388888888888884,-0.6455491354763835,-0.7777777777777778,-1.0,-1.0,-0.3333333333333335,-0.5555555555555556,-0.9869711149,-0.826086956521739,-1.0,-1.0,-1.0,-0.6799999999999999,0.0
"http://cmt#addedBy","=","http://confOf#hasCountry","op",-1.0,-1.0,-1.0,-1.0,-0.48888888888888893,-0.009523809523809601,-1.0,-0.7999999999999999,-1.0,-1.0,-0.16666666666666674,-0.7142857142857143,-0.9961667134,-0.6923076923076923,-0.973787734284997,-1.0,-1.0,-0.7647058823529411,0.0
"http://cmt#Person","=","http://confOf#Reviewing_results_event","c",-1.0,-0.7948717948717949,-0.9333333333333333,-1.0,0.15555555555555567,-0.13526570048309194,-1.0,-0.6666666666666667,-0.8935481892248066,-1.0,-0.36,-0.9130434782608696,-0.9879069070666666,-0.8,-0.9740761949991187,-1.0,-0.9130434782608696,-0.8620689655172413,0.10491477943269345
"http://cmt#Rejection","=","http://confOf#Student","c",-1.0,-0.5294117647058825,-0.8571428571428572,-1.0,-0.04761904761904778,-0.04761904761904778,-1.0,-1.0,-1.0,-1.0,-0.5428571428571428,-0.7142857142857143,-0.996812955,-1.0,-0.9862607968971133,-1.0,-1.0,-0.75,0.08770072592932976
"http://cmt#Administrator","=","http://confOf#Conference","c",-1.0,-0.5789473684210528,-0.875,-1.0,-0.09743589743589742,-0.09743589743589753,-0.6602968317499134,-1.0,-1.0,-1.0,-0.6799999999999999,-0.8,-0.989250703,-0.75,-1.0,-1.0,-1.0,-0.8260869565217392,0.05798383643585503
"http://cmt#Review","=","http://confOf#Member_PC","c",-1.0,-0.6277056277056278,-0.8918128654970761,-1.0,0.11111111111111094,0.03703703703703698,-0.738908715676915,-0.7777777777777778,-0.6341219206150013,-1.0,-0.4,-1.0,-0.9924120622,-0.6666666666666667,-1.0,-1.0,-0.5555555555555556,-0.7333333333333334,0.08731837435653811
"http://cmt#Administrator","=","http://confOf#City","c",-1.0,0.06666666666666665,-0.8571428571428572,-0.6333462287107507,-0.11538461538461542,-0.11538461538461542,-0.7195320879457784,-1.0,-1.0,-1.0,-0.20000000000000007,-1.0,-0.936562928,-0.8181818181818181,-0.8876683264970779,-1.0,-1.0,-0.7647058823529411,0.1553666833975864
"http://cmt#ConferenceMember","=","http://confOf#Company","c",-1.0,-0.16447368421052633,-0.7946428571428572,-0.5721521934295826,0.09746031746031747,0.26190476190476164,-0.6124944028997008,-0.4285714285714286,-1.0,-1.0,-0.16190476190476188,-1.0,-0.9918111548,-0.76,-0.9305950552225113,-1.0,-0.75,-0.6521739130434783,0.1908130412845226
"http://cmt#memberOfConference","=","http://confOf#hasTopic","op",-1.0,-0.33613445378151274,-0.8174603174603174,-0.9028659695331758,-0.33333333333333337,-0.09259259259259256,-0.6294428112271715,-1.0,-1.0,-1.0,-0.3733333333333334,-0.8888888888888888,-0.9773372346,-0.8571428571428572,-0.8858185485005379,-1.0,-1.0,-0.8461538461538463,0.035035163456591856
"http://cmt#hardcopyMailingManifestsPrintedBy","=","http://confOf#hasCountry","op",-1.0,-0.75,-0.9444444444444444,-1.0,-0.3176719576719579,-0.6,-1.0,-0.5999999999999999,-1.0,-1.0,-0.03809523809523807,-0.8,-0.9973733292,-0.7142857142857142,-0.9832983165979385,-1.0,-0.8787878787878789,-0.8139534883720931,0.13073558137792896
"http://cmt#PaperAbstract","=","http://confOf#Tutorial","c",-1.0,-0.4342105263157895,-0.8571428571428572,-0.9167988794306018,-0.5583333333333333,-0.06410256410256421,-0.3063211270980879,-0.8461538461538461,-1.0,-1.0,-0.48,-0.75,-0.974788433,-0.7777777777777777,-0.718416128307581,-1.0,-0.8461538461538463,-0.8095238095238095,0.19525927556862055
"http://cmt#maxPapers","=","http://confOf#hasStreet","dp",-1.0,-0.431372549019608,-0.861904761904762,-1.0,0.05555555555555536,-1.0,-0.7781774177258582,-1.0,-0.9888762346801422,-1.0,-0.3333333333333335,-0.7777777777777778,-0.9951095196,-0.5555555555555556,-1.0,-1.0,-0.5555555555555556,-0.7777777777777777,0.17989765022731474
"http://cmt#enterConferenceDetails","=","http://confOf#hasTopic","op",-1.0,-0.20146520146520164,-0.7592592592592593,-0.6240314632386676,-0.025396825396825418,-0.21464646464646464,-0.4779004551043723,-1.0,-1.0,-1.0,-0.4311111111111112,-0.75,-0.9337710034,-0.8888888888888888,-0.8381094882885615,-1.0,-1.0,-0.8666666666666667,0.14674836314266404
"http://cmt#Review","=","http://confOf#Trip","c",-1.0,-0.2727272727272728,-0.5999999999999999,-0.6158869979866233,0.2222222222222221,0.2222222222222221,-0.7913941325487469,-0.5,-0.8875523138951574,-1.0,0.10000000000000009,-1.0,-0.9919052676,-0.75,-1.0,-1.0,-1.0,-0.6000000000000001,0.21932107005020374
"http://cmt#writtenBy","=","http://confOf#parallel_with","op",-1.0,-1.0,-1.0,-1.0,-0.24642857142857144,-0.08262108262108259,-1.0,-0.8461538461538461,-1.0,-1.0,-0.20000000000000007,-1.0,-0.9959907056,-0.7647058823529411,-0.8503479212522507,-1.0,-1.0,-0.6363636363636362,0.0
"http://cmt#Chairman","=","http://confOf#Administrator","c",-1.0,0.6363636363636362,-0.5999999999999999,0.3046877438916684,0.25213675213675213,0.25213675213675213,0.14947606353996767,-0.75,-1.0,-1.0,-0.35,-0.75,-0.9765763762,-0.7777777777777777,-0.605937272310257,-1.0,-0.8461538461538463,-0.8095238095238095,0.6885588021310123
"http://cmt#reviewCriteriaEnteredBy","=","http://confOf#expertOn","op",-1.0,-0.8596491228070176,-0.9583333333333334,-1.0,-0.3948412698412699,-0.050724637681159535,-0.8213448383362396,-0.75,-0.7542784634485137,-1.0,-0.13333333333333341,-0.9130434782608696,-0.9883706794666667,-0.736842105263158,-0.9397516498963038,-1.0,-1.0,-0.7419354838709677,0.0
"http://cmt#Acceptance","=","http://confOf#Submission_event","c",-1.0,0.12820512820512797,-0.675,-0.6410680136097366,0.06666666666666665,-0.1166666666666667,-0.2324098259388918,-1.0,-1.0,-1.0,-0.1200000000000001,-0.8,-0.964421901,-0.8181818181818181,-0.6150320172309875,-1.0,-1.0,-0.8461538461538463,0.07145341387071302
"http://cmt#SubjectArea","=","http://confOf#Author","c",-1.0,-0.27941176470588247,-0.775,-0.8038919312734796,-0.4750000000000001,-1.0,-0.9484216853311758,-0.8181818181818181,-0.31955127554095497,-1.0,-0.43333333333333335,-0.6666666666666666,-0.9501607151,-0.75,-0.858526349067688,-1.0,-0.8181818181818181,-0.7647058823529411,0.2574968737688408
"http://cmt#Rejection","=","http://confOf#Topic","c",-1.0,-0.07692307692307698,-0.75,-0.8048931585117344,-1.0,-1.0,-0.6472095411873895,-0.7777777777777778,-1.0,-1.0,-0.36,-0.7777777777777778,-0.995106799,-0.8461538461538463,-1.0,-1.0,-0.7777777777777777,-0.7142857142857144,0.34132549807312373
"http://cmt#Decision","=","http://confOf#Social_event","c",-1.0,0.04761904761904767,-0.7230769230769231,-0.4393388577051893,-0.1166666666666667,-1.0,-0.8379627737700995,-0.75,-0.8762119677685872,-1.0,-0.13333333333333341,-0.8333333333333333,-0.9815797705,-0.625,-0.9213241413235664,-1.0,-0.6666666666666667,-0.6000000000000001,0.40251103823744216
"http://cmt#ProgramCommitteeMember","=","http://confOf#Person","c",-1.0,-0.11506707946336447,-0.7344322344322345,-0.7253009992867365,0.10670194003527311,0.18181818181818166,-0.5524463461433674,-0.6666666666666667,-0.7004852725064896,-1.0,-0.4,-0.33333333333333337,-0.9842592178,-0.8421052631578947,-0.6065324942270914,-1.0,-0.9090909090909092,-0.7142857142857144,0.2625287632052442
"http://cmt#assignExternalReviewer","=","http://confOf#writes","op",-1.0,-1.0,-1.0,-1.0,-0.05555555555555569,-0.1313131313131315,-0.8430896481687556,-0.9090909090909091,-1.0,-1.0,-0.42222222222222217,-0.6666666666666666,-0.9787976511333333,-0.8421052631578947,-0.9448747085407376,-1.0,-1.0,-0.7142857142857144,0.0
"http://cmt#maxPapers","=","http://confOf#hasTitle","dp",-1.0,-0.12280701754385981,-0.8015873015873016,-0.33626464718387883,0.05555555555555536,-0.01851851851851849,-0.7557308795395842,-1.0,-1.0,-1.0,-0.3333333333333335,-0.75,-0.9931500413,-0.8,-1.0,-1.0,-0.7777777777777777,-0.7647058823529411,0.18765069531920164
"http://cmt#Administrator","=","http://confOf#Person","c",-1.0,0.6842105263157894,-0.5,-0.16870038884129768,-0.3418803418803419,-0.3418803418803419,-0.41229134767558295,-1.0,-1.0,-1.0,-0.4666666666666667,-0.6666666666666666,-0.9715904062,-0.8,-1.0,-1.0,-1.0,-0.7894736842105263,0.2143620632925416
"http://cmt#ExternalReviewer","=","http://confOf#Organization","c",-1.0,-0.4365325077399381,-0.8541666666666666,-1.0,-0.09722222222222243,-0.11388888888888893,-0.43141756213057647,-1.0,-0.9325285784459879,-1.0,-0.55,-0.8333333333333333,-0.9750344368,-0.8,-0.978989789262414,-1.0,-1.0,-0.8571428571428572,0.08911379110592188
"http://cmt#Acceptance","=","http://confOf#Administrator","c",-1.0,-0.5555555555555557,-0.8666666666666667,-1.0,0.07461538461538475,0.07461538461538475,-0.6464298026472797,-0.7999999999999999,-1.0,-1.0,-0.6799999999999999,-1.0,-0.9910396442,-0.625,-0.8859352320432663,-1.0,-0.8461538461538463,-0.8260869565217392,0.09164243865890331
"http://cmt#Rejection","=","http://confOf#Event","c",-1.0,0.6666666666666667,-0.33333333333333337,-0.20291291560875901,0.288888888888889,0.28888888888888875,-0.7184821634748355,-0.7777777777777778,-1.0,-1.0,-0.28000000000000014,-0.6,-0.9967921272,-0.5384615384615385,-1.0,-1.0,-1.0,-0.7142857142857144,0.4395295941629872
"http://cmt#ProgramCommitteeMember","=","http://confOf#Reception","c",-1.0,-0.3743550051599588,-0.8421717171717171,-0.8726511022099324,-0.2901234567901234,-1.0,-0.736410318328661,-0.7777777777777778,-1.0,-1.0,-0.5513227513227512,-0.7777777777777778,-0.9971110038666666,-0.8285714285714285,-0.9456579026882537,-1.0,-1.0,-0.870967741935484,0.0
"http://cmt#writePaper","=","http://confOf#parallel_with","op",-1.0,-0.4642857142857144,-0.6904761904761905,-1.0,0.004999999999999893,-0.19487179487179473,-0.8069322475818309,-0.5999999999999999,-0.9116961850766665,-1.0,0.020000000000000018,-0.8461538461538461,-0.9930580615,-0.75,-0.9251739606261253,-0.0013897477031492578,-1.0,-0.6521739130434783,0.594462623474231
"http://cmt#hasCo-author","=","http://confOf#hasCountry","op",-0.2941176470588234,-1.0,-1.0,-1.0,0.6481481481481481,0.8109090909090908,-1.0,0.0,-1.0,-0.33333333333333337,0.6888888888888887,-0.8,-1.0,0.0,-1.0,0.6615874272758786,0.09090909090909083,-0.04761904761904756,1.132318319764964
